,text
0,At this one only women can initiate. Which I think makes it feel much less creepy. 
1,PM me
2,You didn't respond to my text. 
3,Are you okay with wasting a delicious acid trip typing in answers to questions on a tiny little rectangle you fit in your pocket?
4,Drinks. Get to know people. Awkward conversations where you don't want to reveal too much. Eventually a fair amount of sex. 
5,"1. Google pretty much. Though I also live in NY and they are mentioned a lot in nightlife circles. 
2. A dark angel, and a light angel in terms of costumes. "
6,Are you rigging the election for Donald Trump?
7,Jesus you're right
8,Even my granddad does
9,"Didn't happen to me but two people recognized each other and were friends and certainly did not expect to see each other there. 
The strangest thing to me was having to find the bits and pieces of clothing and costume as we were trying to leave and having to navigate through a sea of sex acts for the lost sock and pants.  "
10,"I've just thought of a few questions 
1. How do you find out about these sex parties 
2. Who did you fuck? (Character wise) "
11,Quite awkward but one does not say 'let's try a sex party' without being open to it. But still. Some quite odd moments. 
12,Imagine being that guy who can't even get laid at a sex party. 
13,I fucked 2. Had my cock sucked by 4 and went down on 3. And most of it happened all around others doing the same. 
14,How do I know that you are telling the truth?
15,"Do you believe your current mental status to be nature, nurture or both?"
16,The noise. The kids would never fucking shut up. 
17,Like my face but a reflection of it.
18,The stereotype comes from the multitude of russian dashcam videos. 
19,Handy
20,The kid that bullied me decided it would be a fun idea to stand next to me the entire ride and scream in my ear. It was honestly beginning to ache that I seriously considered opening the door and pushing him out of the moving bus. 
21,Username checks out. 
22,What happens at said Sex Party?
23,Not one. But there was a theme hence all the angels and priests. 
24,"Actually yes. It's not a gangbang, if the women are in control of what they are ok with it makes it much easier and more fun. "
25,I edged up a few times but had told my girl that I would finish with her so that was when we got home. It took a lot of will power. 
26,Easy 
27,"No, it's infinite."
28,How do you initiate sex at a sex party? 
29,I think there is a fair amount of supplement taking for that. I did notice a bunch of guys masturbating to try and get it up. 
30,I got hummus
31,There were a few who stayed on the sidelines. I assumed either they liked to watch or the woman who came with them was not someone they had sec with. 
32,So basically you fucked the [Change of Heart Yugioh card](http://vignette2.wikia.nocookie.net/yugioh/images/2/21/ChangeofHeart-LCYW-EN-ScR-1E.png)?
33,That's rude
34,Go outside ! Put this object down and look at nature and shit! Say goodbye to all these fucks! We're done here!
35,My husband and I once posted an ad looking to bring in another male into our bedroom and I received an email in reply to this ad from someone we both knew who did volunteer ESL teaching with us and his wife was our daughter's 2nd grade teacher. I replied letting him down and revealing our identities saying if he wanted to chat about kink he's more than welcome and he came over and talked to my husband and I and tried to feel me up and apparently keeps it from his wife which for us we weren't ok with and didn't want any part of... so it was weird. We were invited to several cook outs and we just don't see each other any more. It was weird.
36,"The biggest for me is that some people automatically assume that EVERYBODY with these traits are violent/aggressive automatically because they have it. Yes it mostly MAY be the case but I operate pretty well in everyday life as I'm sure others do, we aren't all lunatics waiting for a chance to strike"
37,So did you see any guys being left out?
38,It's is only couples or couples +1 girl. So quite good. 
39,"You can have the cake, just no icing. "
40,The 2 I had sex with were solid 8s. The other 2 BJ girls were a 6 and a 7. I also went down on a delightful 9. 
41,That's pretty cool 
42,Because eventually the burden of lying becomes too much for one's shoulders. This is taking weight off.
43,No question. Just wanna say you're a total badass!
44,What's the funniest/strangest thing that happened to you?
45,Checkmate Republicans
46,Why was I not invited?
47,Hard to say that trickle down econ would help..historically it hasnt
