,text
0,Facebook iq test.
1,Thanks for doing the AMA Mr. President
2,Hahaha
3,Can you move things with your mind?
4,How did you find out your IQ was low?
5,I have an score of 146. Your not smarter than me
6,They still love me unconditionally. Though i fear my fathers crippling alcoholism is caused by his idea that ill never amount to anything. My family is in shambles all because a facebook quiz told me my iq is 72. 
7,African or European swallow? 
8,What is the air speed velocity of an unladen swallow?
9,2 pines
10,*Genius
11,"Taking a face book IQ test and taking stock in it.

Yup, results confirmed."
12,My name is jeff. Seriously.
13,Good one
14,"With a score of 148, I am surely smarter than you're.
"
15,"Like a star, in a pitch black sky."
16,"All the time. Tipping is usually done by people with lower income too which blew my mind when I first started. Rich bastards don't wanna give even a 20$ away lol. Best cash tip I've gotten was 100$.
Best food I ever recieved.... I usually decline home made food. I just don't trust anyone and my girl has made me a pretty big germaphobe. One time I was training a guy with me. Doing an install for a tiny little Asian man. He kept asking if we were hungry he would go get pizza. Proceeded to ask our favorite soft drink, then just left without notice. Came back with 2 large pepperonis and a 2 liter of both of our favorite drink. Made us take our shoes off and pray with him but we ate good. And he let us take it lol"
17,"She was utterly heartbroken, I feel terrible for telling her because she's very sensitive. She told me she was sexually abused by her uncles...

After telling her she seemed at peace with my choice to be so far away and on my own."
18,"You can move *anything* with your mind, because the mind controls the arms."
19,how did this happen?!?!? were you actually toasting 4 things at once? or were you feeling a little risque?
20,Personally I didn't know that was a thing 
21,Every mornin i burn me toast. I dont like it.
22,*Genys
23,If you have 5 apples and you give away 3 pineapples how many oranges do you have left?
24,Do you like babies?
25,Yes I love putting that deliciousness in my mouth. 
26,I personally try to rotate so all slots have equal opportunity 
27,"Trigger warning, please don't read this comment further if you are suffering from ptsd or depression.






There's a lot that I have mentally blocked out so I just remember bits and pieces and how I felt. The earliest memory I have is him locking my bedroom door and undressing me. He had told me that my mom asked him to change my clothes. He started touching me and when I got uncomfortable he said he was checking to make sure I was healthy. It escalated slowly and he would always be nice about it if I didn't yell or act up. If I did he would hurt me and since he was much bigger than I was I didn't react very often. He used to make me jerk him off. Sometimes he would drag me in the bathroom during family gatherings and if someone asked he would say my mom asked that we clean it. He tried to penetrate me once but I think I was still too small and wasn't able to get in. He would suffocate me with a pillow and play with my vagina at the same time. It's still very hard for me to sleep in a bed in an empty apartment, it's when I'm most paranoid. 

I don't remember my thoughts exactly but I remember being very confused. I didn't understand what was happening for the longest time. As I got older it became normal for me so I expected it. I think it was around 11 when I figured something was wrong mostly because my religion teacher would stress how wrong sex was. I would cry myself to sleep most nights. When I was around 16 I stumbled upon an article about sexual abuse and that's when it all hit me."
28,"Sorry that your recruiter dragged you round the horn on this.  But the end result of all the messing around would have been straight forward...

MEPS would have denied you based on your hormone treatments.

I'm proud of you for being strong enough to embrace who you really are and take the steps needed to be happy with yourself, but the Military turns away thousands of people every day and they don't care if you are Trans on hormones, or Diabetic on Insulin.  Any regular medication and your out.  Sorry there are physical standards that are expected by the military and a VERY large majority of people don't meet them.  "
29,LOL
30,Does your name happen to be Jake Paul?
31,My sister came in and hijacked the toaster 
32,Eric andre show. Bird up!
33,"In the later years it was impossible to have a good relationship with him.
We met three months before he died. That last time was the only time he got to meet my newborn baby.
He was so happy. Its one of my best memories ever, seeing him make an effort to be as clean, fresh and clear in the head.."
34,*Genus
35,"Umm.... stupid question that is literally at 85% of my jobs. ""Can you get me the playboy channel? HA HA HA just kidding man,but what about like HBO? I had a buddy 30 years ago that gave me a box with all the channels.""
Worst part of my job.... Favoritism. I contract, meaning I'm not a direct employee. I get paid per job, use my own truck, buy my own gas etc. So my prime, the cable company, routes us around 4:30 a.m. Giving us the majority of jobs for the day. Most contracting companies have a single router. His/her only job is to give a base route to the techs before 730ish am. And move jobs as techs run behind/ahead throughout the day. The favoritism is the router giving bigger paying or easier apartment jobs to his/her friends. This LITERALLY affects my paychecks negatively if I'm not that favorite. Affects my livelihood, whether my family can eat or not. That's the worst part."
36,Do you want a hug?
37,"Thank you.
Yes. We have been struggling with his drug abuse since he was 15. My parents tried everything twice. All kinds of rehab. But in the end nothing helped.
The last couple of years he wasn't himself. The brain had been through so many overdoses that it was as if he became mentally handicapped, but it was only obvious to everybody else but him. "
