,text
0,Boy I'm so sorry
1,Large tits is required
2,I knowingly wrote a bad check for a brand new BMW 5 Series. Stupid car dealership took a personal check and I drove off plain and simple. Check later bounced with insufficient funds obviously.
3,"I left. Not due to any particular election result, but because I did not like the direction I sensed the country going in. I currently live in Amsterdam. I've been living here for 7 years. "
4,"No, my mom made it in her uterus"
5,"There has been 2 times. First: before I left the state. I had just made bail on my probation violation and I was at my apartment. I had missed my new probation hearing since because I figured the judge would terminate me and I would have to re open my court case. I decided to pack up and leave. I was all packed up waiting to leave the next morning when I hear a pounding on my door. BANG BANG ""SHERIFF'S DEPARTMENT."" I nearly shit myself. Immediately I said to myself not tonight so I slowly grabbed my stuff and open my window and climbed onto the roof. After I ignored their knocks, the warrants they had allowed them to enter. They saw all my stuff was gone and figured I already left. Didn't even look out the damn window as I was clearly out there lol. Waited for them to leave and stayed up all night Incase they came back. Got on the bus right outside my place that morning and I was gone. Second: about 7 months ago, I was working a sales job that had me going to businesses. Some considered it solicitation so I had the cops called on me. Police show up and ask for ID. I said I don't have any and asked for all my personal info. I gave them my brothers info. He's about 2 years younger than me. Kind of looks like me. A bit skinnier. Cops bought it and I left."
6,The original reason I did it was because of a friend who told me how easy it was to write bad checks for awesome shit. I went big. Later in turned into something as a rush or high to deal with anxiety.
7,"It washes my asshole, American ones doesn't?"
8,You sounds like our President
9,"Translated to English ""my nigga"""
10,"I don't want to ask you anything.

Get that driver on here."
11,Somebody who is kind enough to give their time to a suicide hotline might pause before granting this request because the fact that you referred to people being afraid for their lives (based on actual things the candidate said) as an overreaction is precisely the kind of thing that hurts the people suicide hotlines generally aim to help. Makes this post seem more troll-y than like a genuinely interested request. ¯\_(ツ)_/¯
12,"Great question. Number one: stress. I probably took years off my life with the stress I have. Lol. Two: A long conversation with my mom. I talked to her on the phone and I have seen them these two years and I really miss them. We talked and cried for hours. Finally: I want to return to normal life. I'm only 23 and I have so many things I want to accomplish. I want to get married, own a home, start a business. All things I can't really do the right way with warrants.
Edit: spelling I haven't seen them*"
13,Wow.. Pretty interesting AMA. Thanks for doing this! What type of jail time do you anticipate? Do you have a savings set-up for yourself for when you get out? 
14,Thank you. Glad to share. I am not too sure and my lawyer can't make any promises but worst case scenario is total probation revocation and maximum 5 years. I'm not sure of other charges pending either. Well my savings now will most likely go towards the courts and any restitution to lighten my punishment. The rest I am saving to start my business and house myself when I get out.
15,They probably asked to be put back in one. It sounds nice to me right about now. 
16,RIP OP's butthole
17,cool
18,Four loko mixed with ever clear 
19,"The best thing is comedy, which is little know abroad.
The worst thing is people's taste in music"
20,"No, I'm still student. Let's go together two years later"
21,"I was waiting for someone to ask that. So I met a guy through some connections and he owns a pawn shop. He was a big time crook and new the ins and outs of every scheme and scam known to man. When you write a check for a car they don't give you the title until the check clears. So I had the car but no title. Impossible to sell a car without a title. So he helped me part out the car piece by piece and sell it by the part. I ended up making about $30,000 cash out of it."
22,"Normally I expect to get praised on my size, and then to have them offer to come and fuck me. 
Sadly it hasn't worked yet, but don't worry I'm not one to give up. It'll work eventually. I know it."
23,What hapenned for you to get the charges?
24,"I'm not American, but I work heavily in politics behind the scenes in my country (I work in a niche area related to my health field - but he people I work with would be the equivalent of a cabinet/secretary). 

The thing that surprised me when I got into this was how little involved in the day to day decision making the name recognizable politicians are (and that goes all the way to the top). Yes the head ultimately makes the decision, but the bureaucrats below them 100% control the information they have to make those decisions.

This means you really shouldn't be scared of Trump or Pence. It doesn't mean you shouldn't be worried, as I don't know who the behind the scenes people will be for those two … but it's those individuals people should be paying attention to. "
25,"If I'm so, you didn't make an appointment "
26,Something you fuck when you're blacked out
