,text
0,"&gt; wildebeests and other jungle denizens

If that's how you think of women, it seems you got what you deserved."
1,"32 Years in Software here.  If you are in a tech centric environment, you should look.  There is no lack of jobs out there.  

This kind of bullshit means you have a boss who probably was never a software developer.  You can't squeeze more out of someone's head by working longer.  Typically, if you can get 6 hours of true productivity out of a developer, you are doing well.

Also, work/life balance.  "
2,"Congratulations on the weight loss, I think it's very admirable to have lost over half your body weight whilst also getting fit. 

However, having read your replies it is clear you need to work on your opinion of women. Throughout your comments you come across as a chauvinist, you ""should have pupped her"", you previously dated ""wildebeest and other jungle denizens"", you went to ""feminine classes at the gym like bodypump"". I read this and think you are stereotyping women and not respecting them at all, this is probably why women don't see you as a suitable partner. 

You are in your 30's now, these outdated opinions of women will get you literally nowhere with a woman who is around the same age. At 30 and single is this because she has been focusing on her career and becoming happy in her own life before starting a meaningful lasting relationship? If so I very much doubt the things you say will impress her in the slightest. 

In your opinion the other man your ex is with is ""weak and uneducated"" and yet your dream woman has found happiness with him. Love is not about how much education a person can have, nor how physically strong they are (again chauvinistic opinions). A person can be incredibly intelligent without the opportunity or want to carry on education. A strong man is one who makes their partner feel loved, protected and safe not a man who can ""deck"" other men for looking at her. 

I do hope that you can learn to expand your opinions of women, to see them as your equal. At this point I imagine you will be able to form a meaningful relationship. "
3,"So, all of the floatable plastics build up at different stages of the process.  In one eddy we get mats of condoms, in a different spot it's a mass of plastic q-tip sticks.  FYI a solo, free swimming condom is called a ""Chicago Whitefish"""
4,One of the toilets discharges about 10 feet away directly into a tank.  I call it a direct deposit.  
5,I will hunt you down 
6,"I feel great about it. The best way I have to describe how it feels - because I get this question a lot! - is that no, I don't feel maternal or posessive about it at all, but I do feel the same was as when I complete an artistic project that I'm really proud of. I feel great joy, pride and satisfaction, but she is *their* daughter. They are raising her (and doing a damn fine job of it!), and I helped complete their lives. She's a brilliant and talented girl, and they are the ones who get the credit for that, I just helped her get there.
"
7,"Most of the time, no. However they do keep very close tabs on me. And they ask me trick questions. I started being treated more unfairly when a coworker tricked me into admitting I smoke weed. Any drug is heavily frowned upon by them. I also feel like my personal information has been compromised (phone number, address, etc), because I get phone calls from people in the church daily. Always a new person, requesting some sort of task. I always decline. I am going to be very paranoid after leaving the company, because they do know where I live, and I will not be on good terms with them. They're probably scouring my social media accounts right now making sure I'm not answering questions like this."
8,My neighbor borrows eggs and sugar all the time.   In all these years I haven't seen even a single cupcake or brownie. 
9,"Well I know a small group of guys and I think they were incarcerated some time in 1972. They were a crack commando unit who were sent to prison by a military court for a crime they didn't commit. 

These men promptly escaped from a maximum-security stockade to the Los Angeles underground. Today, still wanted by the government, they survive as soldiers of fortune. If you have a problem... if no one else can help... and if you can find them... maybe we can get an AMA with... The A-Team."
10,"No, I am 21 years old and needed a job. I lived in Clearwater, FL at the time. The entire downtown area is almost completely Scientologist owned. They're everywhere, walking around in white and blue suits. I was approached by a woman downtown who handed me a flyer and told me about a job that was hiring. It's an Aloe Vera company. Basically, they pay for me to travel around the US selling their product. I was in the wrong place at the wrong time, they had assumed I was also Scientologist. Things got really weird, really fast. More questions!"
11,"Things got weird as soon as I started because I was working with the ""executive manager of the founding church of Scientology"" in DC. After our gig, in the hotel, she wanted to ""mind audit"" me. I had no idea what that meant, so I complied. She basically interrogated me, asking very personal questions and insisted I tell the truth. She seemed disappointed to find I was unfamiliar with the process. After returning home, a man contacted me requesting I appear in the HQ in Clearwater for ""further assistance"" with personal problems. I didn't show up, because I knew it was an attempt to recruit me. That's just the first week."
12,Wow. And they didn't think you'd go to the media? Dumb. They need more bad press like I need a hole in my head. 
