,text
0,"What outcome are you hoping for from this confrontation?

Also I'm really sorry"
1,"That she was short lol and looked much cuter than on pictures. She also jumped on me as soon as she saw me and said ""omg, you're real"". Was obvious to me she was genuinely happy to meet me."
2,"I'm not sure. I'm hurt but I have no intention of shouting or playing the blame game. I think I would like an honest and open conversation. Does that happen in these circumstances? 
I guess both our needs/hurts etc will unfold during the conversation, that's hoping it happens!!"
3,"wow that is an amazing question! well done! 

difficult but I'd say fuck my moms body with my girlfriends mind purely because the other way you are still fucking your mom with her knowledge, unless they are unable to speak then I'd go to town on the mrs' body"
4,"Your mom and your girlfriend switch bodies, you have to fuck one of them, which one do you fuck?"
5,I'd say about 17/18 and it got me nowhere as itv didn't interest me. did get an ex to rim me though just because I wanted to see if she would
6,What age were you when you first tried to put something in your butt for sexual gratification?
7,[deleted]
8,I wouldn't tongue the ass of Stephen Hawking
9,"Didn't think it was possible my stomach could exit through my feet before. You seem to know the feeling?
"
10,"hell yes momma needs to orgasm too....

....wow just made myself shudder"
11,yes! I'd even take a mani/pedi from him too .. oh... you mean cum on my face.. Yeah I'd take that too for 10 million pounds not dollars :P
12,Did you cry?  Because you can if you want to. 
13,Would you mind giving us an update after you confront him? 
14,"I had a mrs of 9 years, I started an affair with a 17 year old girl it was still going strong for a year I managed to keep up the physical side for both women...I then began cheating on both of them with two of the 17 year olds friends... that's when it all started falling apart and led to my downfall"
15,This doesn't sound like a person that I'd take relationship advice from.
16,Will do. 
17,"I was most disgusted with myself when I was about 14, I used to hang around with a group of friends and 1 had a younger sister she was about 5. 

She worshipped me followed me everywhere anyway we were playing army as young lads do and she kept following giving my position away, so I snapped... I screamed at her and pushed her away, she looked at me so hurt and betrayed it crushed me instantly."
