,text
0,"Yes, the law suit filed against the hospital was won due to evidence against the he doctors"
1,"Is there any evidence linking the delayed birth with the disabilities?
"
2,...Really? It's in the title...
3,"We were both born northern Canada. There was a malpractice law suit, four years before a settlement was made. 
The staff were protected by the hospital and the doctors are still in practice today. I'm not sure what happened to the front line staff or how they were impacted. "
4,So that his supporters could delete questions that undermine his position or point out his ridiculousness.
5,but why male models?
6,Seriously?? What country was she born at? Malpractice lawsuit? What happened to the stacf that dropped the ball? 
7,Wanna hook up?
8,You know what - there were.  And thats what kills you as a teacher.  They deserve an education and they aren't getting one.  Give me 30 kids who don't care and i'll just baby sit them and collect me pay check.  Give me 29 who don't care and one who does and i'm gonna keep busting my ass everyday for that one kid.
9,"Several actually. For one, i have often felt that the innate desire to please a higher power makes societies be very charitable. In Pakistan, charities and public funding are massive sources of capital for a lot of things. The healthcare system benefits the most, there are dozens of excellent quality hospitals that provide free care to deserving people. There is a dedicated cancer care institution with such a vast influx of donations that it perpetually runs the most expensive medical services completely free of cost. One of the largest ambulance networks in the world is here too and its entirely run on charity money.  "
10,"The doctors denied everything. 
During court, my mother had another child at the same hospital and the hospital conducted illegal tests on this child to determine whether or not my older sisters disabilities were a result of genetics. 
The doctors denied this too.
The same doctors lawyers began providing facts from the birth of a baby that was not my sister.
The doctors had no notes to provide for my sisters birth. The hospital had no records of the birth. But extensive notes of the care she required after her birth. 
The doctors tried to blame my parents for my sisters disabilities. 
The law suit drew out for four years before a settlement was reached. "
11,"Culture of the school plays a huge part. I work in the shittiest neighborhood, when we go on field trips the kids act ok, when they come back to the school they go bonkers. It is all about the culture."
12,"That would definitely be when we first arrived.  My fiance walked out of the room to go to the pool 5 minutes after we got there, while I remained cowering in the lodge room for a while.  Oddly enough, it was my 24 year old son who encouraged me (via text), saying, ""Mom, those people are not there to judge you.  They're there for peace.""  He was absolutely right.  Where I was, clothes are allowed everywhere except in the pool and hot tubs.  I walked out to the pool with a towel around me, then mustered up the courage to remove the towel while lying down, because things look better when you're lying flat (at least to women).  Since it was 100 degrees, after about 5 minutes I just said screw it, and got up and walked to the pool.  After that initial fear was gone, I was naked for the remainder of the time.  We were only supposed to be there for 2 days, but ended up staying 5 because the people were so nice and it was just so damn peaceful.   

Edit:  To elaborate, the second night they had a dance.  I got up on stage completely naked, in front of 150 strangers, and proposed to my boyfriend.  I'm not sure I would do that completely clothed in my normal life, but it's so nice there, it didn't even occur to me until the next day just how unlike me that scene was.  "
13,username checks out
14,"A-M-A = Ask Melania Anything
"
15,I think fearing islam creates a new set of problems that would lead to further alienation for a group of people that do not necessarily share a homogeneous school of thought. So while in some cases such fears are fairly deserved(isis and al qaeda being worthy examples of this) generalising that fear to every single person following the religion is also wrong. It only further increases the divide that breeds extremism 
16,I've given out more than I've gotten ;)
17,This is the million dollar question isn't it.  I think the buck stops with the parents.  If the IDEA of education is not elevated at home then we are already on the back foot from the word go.  
18,What caused the damage?  I think that's why people are confused.
19,I usually just shit in the ocean
20,Yes. I have travelled a lot and so far in every country they hate us. Many times I actually pretended I was white or Spanish or something. My mother told one of her best friends that she's gypsy after 2 years of friendship and she acted like everything is fine but she stopped talking to her ever since. Sad story huh?
21,Meanwhile Hillary is nearing 300 days without a press conference. 
22,You may as well ask for an AMA with Mewtwo. You've got just as much chance of it happening. 
