,text
0,"First time in Markarth, traveler? Take my advice. You see anything, don't get involved. The city guard will take care of it."
1,I heard about you and your honeyed words.
2,Lightly armored means light on your feet. Smart.
3,"Got to thinking... maybe I'm the Dragonborn, and I just don't know it yet?"
4,"There are so many so it's hard to just name one...so I'll name a few...first of all, Donald Trump does not believe that all men and women are created equal and I do. Trump also admires authoritarians and dictators and I strongly oppose them. He also believe in a large, centralized federal government, whereas I believe power in Washington should be returned to the states and directly to the people. I've also accepted the fact that I am bald. ;-)"
5,"If I pillage ur village, how much would be my billage "
6,"When I save a town from 2  simultaneous dragons, but accidentally shoot a guard, why is that what you focus on? 

I saw you put 5 arrows into the back of your mate instead of stepping to the side and you didn't even get a warning. "
7,The Imperials think us lawless beasts. I am proof of their ignorance.
8,"See, there you go. Getting involved. Don't ask too many questions in Markarth. Safer for everyone that way."
9,We had that beast contained. And you released it! Why? Why would you do such a thing?
10,"One of the guards said he saw a mage appear out of thin air. Claimed it was one of those Psijic monks. Man's been hitting the skooma, I say."
11,"By the gods, you're diseased. Get yourself to the White Phial and purchase a remedy, before you infect us all!"
12,"Let's just say, my cousin's out fighting dragons, and what do I get? Guard duty."
13,"Yes, Dovahkiin? How can I help you?"
14,"Some advice, friend. That armor won't offer much protection in a real fight."
15,"Stormcloaks, Imperials, dragons. Ain't no matter...

Caught a case of Rockjoint, once. Bothela at the Hag's Cure fixed me right up."
16,We got a nickname for anyone who trifles with us guards here in Windhelm—Suicide.
17,"You should unload some of that unwanted gear. Head over to Sadri's Used Wares, talk to the Elf."
18,I need to ask you to stop. That... shouting... is making people nervous.
19,Do you think the Republicans blockade of Merrick Garland is appropriate?
20,[Lolligags]
21,Don't suppose you'd enchant my sword? Dull old blade can barely cut butter.
22,"You've got a lot of nerve, walking around here dressed like an Imperial Legionnaire."
23,Let me guess... someone stole your sweetroll.
24,I didn't say that I thought all powers should be returned to the states. A core responsibility of the federal government should be enforce the civil rights detailed in the Constitution. That's not the type of thing we can leave to the states.
25,You see those warriors from Hammerfell? They've got curved swords. Curved. Swords.
26,The Thu'um! 
27,Oh shit this is the most amazing AMA ever.
28,"Thank you for your support. We are going to fight until the end, but if we do not win, Mindy Finn (my running mate) and my team believe that it's time for a new conservative movement that is dedicated to the equality and personal liberty of all Americans. We're already building that and what comes next isn't yet clear (perhaps a new party). Those are the things I think about most...it's possible that as a part of all of that, I would run again, but I'm just not sure yet."
29,"The best part is how your responses are random, like an NPC, rather than appropriate, given that a human at a keyboard could use their cognitive capabilities to enhance the interaction."
30,"Simply awesome.

One time I entered the town where I believe that you may be stationed. There was this *massive* dead dragon sprawled out, and it's body was going through a bridge.

Did this dragon attack your village? Did he slay anybody? Did you play a role in its demise? Please tell the details of this encounter. It was truly a sight to behold.

"
31,Will you please tell the pov camera guys to stfu??
32,"Sheathe those claws, Khajiit."
33,"It's no secret Aretino is doing some ritual, trying to call the Dark Brotherhood. But who's going to stop him? Me? I'll have no part of that."
34,"""Open your ass."""
35,"I support state rights. So if a state wants to legalize marijuana, it should have the right to do that. For the record, I don't think that's a particularly wise course of action and if my state were ever voting on that, I would vote against legalization. All that said, I support the states' right to decide."
36,The Winking Skeever's got warm beds and cold mead. You look like you could use both.
37,"Perfectly within your rights to hold such an opinion, but just FYI, as an independent voter (and Mormon, FWIW) , this doesn't seem like a conservative position to me, but a nakedly partisan and barely defensible one.  It is certainly not a position that conserves the tradition or likely intent of the constitution. 

If you feel the Senate should have rejected Garland as not sufficiently originalist, that's one thing. And I suppose opposition to a once Hatch-favored nominee is consistent with your speculated future bid for Hatch's seat. 

 But if you're on board with this new pulled-out-of-someone's-butt ""norm"" where the entire last year of an opposition presidency is somehow lame-duck territory, as far as I'm concerned, you forfeit the right to present yourself as some kind of antidote to what the political process is currently offering.  

Trump didn't happen in a vacuum. He's a natural outgrowth of a lot of stuff that the Republican party has been sowing for decades, and that's directly tied up with the recent refusal to have confirmation hearings and votes. Your strategic candidacy indicates you are (or someone associated with your campaign is) smart enough to know this. Do you want to just take advantage of yawning chasm that's opening up as a result? Or are you principled enough to offer people more than your own opportunity as an alternative?"
38,Don't think you'll get special treatment just because you have a house in the city...
39,[Hey](http://vignette2.wikia.nocookie.net/fallout/images/b/bb/Diamond_city_security_officer.png/revision/latest/scale-to-width-down/270?cb=20151224102221). You that trader. Up from Quincy? You got any ointment... I got this itch.
40,"What would you do if the dragon born dressed up as a guard, killed the spoiled Battle-Born brat, and tried to frame you? "
41,Citizen.
