,text
0,"Whip my junk out and pee, yell yellow rain and watch everyone scatter."
1,Answer: OSHA
2,What you do if suddenly want to piss at the top of the tower?
3,You right
4,Why don't they have the on/off switch at the bottom?
5,Why not just go with a parachute and jump off in the end?
6,"&gt; We have a guy that's pushing 400, always smoking weed.

Dude loves to get high huh."
7,Were you shocked to see how many times he has slept with an Ops mother?
8,He's paid towerly.
9,"Tornados give me a frighten, can't do shit about them though.

10 year old me would probably not believe it.

I have once but the guy on the ground met me half way, luckily he wasn't a dick and had me come all the way down.

I normally don't eat lunch too often, too busy to stop for food.

2200 ft which would be close to a plane circling the airport getting ready to land.

I'll do some rock climbing here and there but the two are surprisingly different.

We have a guy that's pushing 400lbs, always smoking weed. But he gets up there very slowly. So not really.
"
10,He sharted at our wedding. I was wondering why he was commando.
11,"I'll fix or repair anything that goes bad, lines, radios antennas, bulbs wiring. Always troubleshooting something, and the turn it off and back on works for everything just about."
12,I ain't no snitch 
13,"I was pretty firmly in the ""I don't want to vote for either of them camp"" but she was dignified, specific, and said mostly things I agree with. 

He, on the other hand, fidgeted himself around questions, stuttering through what looked like pre-planned responses to questions that weren't asked or straight up made shit up. 

I'm now firmly in the ""I could never vote for trump and can consider voting for Hillary"" camp."
14,Someone's going places.
15,"- What are you scared of? 
- Do you think Ten year old you would think you're the man?
- Have you ever climbed all the way up just to realise you forgot something really important and have to climb back down?
- Do you take your lunch at the top? Can you just kick back in your harness and pop open your lunchbox?
- Whats the highest you've been? Can you put that into perspective for a manchild like me?
- Do you climb in your spare time?
- Do you work in bad weather?
- Do you have to be fit to climb that high, often? 
"
16,Start at the bottom and work your way up.
17,"You'll find small birds stuffed inside mast pipes but that's because ospreys are brutal motherfuckers and have a sick pleasure in decorating the tower with bird corpses. I've yet to see something just cooked in mid air, or sitting on the tower."
18,Deadass
19,It just made me dislike them both even more.
20,You rang?
21,"Sexual descriptions of me. Not too bad, just surprised me. "
22,"If you mean ""there it is"" as in my addiction was the sole reason for escorting you're dead wrong. Think whatever you like, but that was just another detail of my life at the time. That's also a pretty disrespectful comment to make to someone who has been willing to open up and answer any question anyone may have. If you don't have something intelligent to add to the discussion then kindly see yourself off the thread. "
23,"Before last night I supported Trump a lot.  Now I support him less, and feel embarrassed about it for the first time.  "
24,"Well, I went from

*I don't care for Trump, but I think his egomania and generalities are way overplayed. And I loathe Hilldog and think she'd be worse for America - hope Trump wins*

To

*Wow Trump is much worse than I thought, but I still hate Clinton most. But either way, #DeezNutz2016*

If that counts. "
25,Also apparently he has a milf fetish. But who doesn't 
26,I'd imagine that someone who smoked that much back then might not be healthy enough to respond these days... 
27,What exactly do you do up there? 
