,text
0,How do people like that function in a modern office environment?  Pushing the button on the monitor turns off the computer?  WTF?
1,"The car won't move without gas  
  
But I need to go to my grandma's house  
  
Can you send me some gas by email please?"
2,"Wonder if the tech got the ""well I could've done that"" comment when he plugged the cable in. Yes, you could've, that's what the person on the fucking phone was trying to get you to do and you refused. I haaaaaate that comment so much. You could've done it, but you refused to, so now it's costing you a few hundred bucks."
3,"Get an old laptop, wipe it, tell him that you need Windows installed on it, and let him go to it. Should keep him busy for a few days. Maybe a few weeks."
4,Never ever accept gifts or things from customers / clients. They'll hassle you later over them. Plus no idea what's IN that powder.
5,"Dude, at some point you people need to understand end-user jargon.


Everyone knows the monitor is the computer.



The actual computer is, ""the box."""
6,"They usually do from my experience at Moondollars. Often it's also the next supervisor who gets the tech when they show up after initial caller just goes ""Thing isn't working. I called it in"" and no information goes on after that."
7,"How does the server have no powe??? Tou said UPS has it. A UPS is what you use to power the servers when the power goes out right?  That means the server has power.

... ... okay, I feel dirty now."
8,"It said my car was running low on gas so I siphoned out what was left and poured it down the gutter.

No I'm not going down in there!"
9,People like that customer make me wish it was acceptable to think “screw customer service” and reach through the phone to slap/punch some sense into them
10,"Something like this happened to me but no one believed it was not my fault except for the techs that fixed it. 


A while back I worked for a museum with a café attached to it and we were upgrading some of our equipment. I needed to run an Ethernet cable through the café and just as I connected the cable on the other end, the café’s entire POS system went down. The cable I ran didn’t connect to any of their equipment and wasn’t even close to their hardware, it was just going from one hole in the wall to another but I got blamed for bringing down their system. The next day a technician for their POS system arrived and had to replace their switch and two of their terminals and he agreed it was just a coincidence that their system went down while I was in there but the café owner made such a big deal about it that the museum just paid the $3000 for their downtime and I’m sure the owner still thinks it was my fault."
11,"So common. 

""What's the computer name? ""

""Dell""

""No, it'll be a white label on the top of the screen. 

""Oh sorry Haha. Latitude E5540""

*rage quit*"
12,"I hate it when ""managers"" manage things into shit And never let them have power over who to fire and to hire. Especially when they blackmail people into telling nonsense to keep their job.

&amp;#x200B;

I'm happy to life in a country where laws protect me from being fired for scratching at a clowns ego."
13,"&gt; We need better stuff.
&gt; Sure. That’ll cost xxx.
&gt; No no no. Just better stuff. No extra costs.

Pretty much every C-Level ever."
14,It means she deals with the $%!@ customers so the engineers don't have to. She has people skills; she is good at dealing with people. Can't you understand that? What the hell is wrong with you?
15,Oh how I love the users who wait until the last minute to ask for help....
16,I wish I could say we don't have any fax machines.  I still install fax machines.
17,It's got electrolytes.
18,"Overuse of extension leads is a problem.

Not maintaining your power equipment is a problem.

Using a UPS instead of a surge protector? Totally normal and fine. Nothing to “scream” about in the slightest."
19,"Sending an email to all staff where I work cc’s tens of thousands of people and is considered a fireable offense depending on what gets sent because we deal with sensitive information. Our email even gives a warning before you hit send with the number of recipients. 

I’ve only seen it twice while working here. Both people were fired and many others were subject to discipline for replying back as reply all this perpetuating the cycle. "
20,"I once saw that people who work retail should be allowed to fight a customer once per week. 

People in tech support should be allowed to cancel all services from a customer once per week, and ban them from getting new ones for a month. That would be fun."
21,"My favorite poster hanging in the IT office:

""Your failure to plan ahead, does not make your problem my priority."""
22,"Probably hired on originally for being a ""people person"" whatever that means.."
23,"I didn't read the story or any comments yet, just the title.  I'm going to guess that they turn off the monitor every night, and think that's their computer.

Having made that guess, I will now read the story."
24,"I've said it before, and I'll say it again: I, for one, welcome our Google overlords.

Good on ya, OP. You'll go far with that kind of thinking."
25,"""Oh yeah? Well, every time you steam someone's latte, I take a sip of my coffee and it's gotten colder.""

""Yes, coffee does that when it sits.""

""I demand to see your manager!"""
26,"Reminds me of a laptop that landed on the PC bench at work long ago with a perfect knuckle print on the broken screen.

The excuse? ""Baggage handlers at the airport must have done it.""

Yeah, buddy. Let me grab a micrometer and go a little CSI on your knuckles (which seem to be healing nicely, by the way). You lost your Ebay bid on whatever weeaboo shit you wanted, you punched your screen, and we both know it."
27,It's what plants crave.
28,"""You can't do this, the customer is always right!""

""Sir, you are NO customer.""

""What?""

""Doors to your left."""
29,"&gt; acted like she didn't know how to use a computer

She literally didn't know how to use a computer. Shutting down from the Start menu has been a thing since 1995. Even longer for Mac users. "
30,"Well, can you fix it please?"
31,"Pls upgrade?

NO PAY!!!

ONLY UPGRADE"
32,"like my coworker says, ""There's only two things a good IT person needs to learn: How to google and how to bull shit."" lol"
33,"Oh good lord, how many bottles of scotch do you have in your desk drawer? "
34,"And the user won't be trying to restart it every time they have a problem, either. Ingenious. "
