,text
0,[deleted]
1,Nope the company wide email sent out by VP of accounting insured that the bonuses will flow. Just not to IT. Because IT does not get bonuses. 
2,"&gt; Just not to IT. Because IT does not get bonuses.

Sounds like it's time to hire a couple ghost employees."
3,"I remember a student like this when I was tutoring at university. I was teaching a piece of software over the term and I would have to teach my PC the basics again every week.

One time he came to class and explained he'd been working on his files at home (as they were expected to) but he couldn't see any changes. Somehow he expected his home files and the ones on the university computers to magically sync."
4,"""I don't understand what you're talking about, so that can't POSSIBLY be the issue"""
5,"&gt; Yeah, but he'd better watch his back for a while... 


This is IT. We're already regarded as a cost center that can be beat up whenever marketing doesn't deliver. You guys know the score. Even in this microcosm, this one company, people rush to take credit from IT when things save money, but then shift blame and cost to us. Both were in play here. And in an exciting reversal, they got called out on it.


Sad truth is, most people don't know what the fuck IT really is. People in my field even -- they honestly believe it's just ""computer stuff"". It's not. IT is the interface between business needs and technology -- it's a *people problem*. 


And this guy just brilliantly demonstrated that principle in action. He solved a *people* problem, not a technical one. Technology was just the *vehicle* by which the problem was solved. That's most of IT, right there. 


We have huge technical support departments in places that mostly reset passwords because the company won't pay for training, so instead they pay more in lost productivity because people don't even know how to reset their password, or they forget it. Why are we even using passwords? Easy: It's cheaper than two factor. Companies don't want to spend the money to issue people a RFID card or dongle so they can just login by shoving a card in a slot. Maybe even the same one they swipe every morning walking into the building. 


And for anyone who thinks that's too insecure -- open your wallet. Your credit card is the same thing, with an optional 4 digit pin (hahaha so secure!). A 4 digit pin that with none of this stupid ""and change it to another 9000 character random alphanumeric fuck stick because policy"" plus a dongle. Boom. Your shit's now a hundred times more secure than the password/phrase only system... but yeah, it does cost a smidgeon up front. And it'll pay for itself in *months*. Imagine how happy the users would be not having to keep a post-it note with their password somewhere because policy forces them to memorize something they're going to forget in a few months. It's worth it just in worker morale.

Penny wise, pound foolish -- it may as well be the field's motto, because 90% of what goes wrong in IT can be traced to someone cutting corners and then getting bit in the ass by it later when a bunch of infrastructure gets built on top of it. This field is an unending shit show of people in and out of the field who don't understand the role IT plays. It's there to reduce costs -- a continuous refinement of business process which focuses on (but not exclusively) technology. 


The point of performance in this field is where the employee interacts with (or not) the technology the business owns. Not the technology itself. You find yourself with a CEO or CIO that understands that, and you've got a powerhouse -- *if* you know how to leverage that understanding.


This guy did. He doesn't need to watch his back. He needs people that recognize he had theirs the moment they gave him a reason to. And if they don't do that, then the CEO needs to hire some people who understand their role is to back him up, like he just did for them. 


What he did here should be the meter stick by which management views IT. Let us look at the business process and offer suggestions on managing them. Don't paint IT into the all too common X-Y problem that results from an incomplete understanding by management of the role of IT. You do that, and you're not utilizing your engineering talent. It's bad business. Give them a problem to solve, not a solution to implement. *That's* what IT should be. Should. 




"
6,"Well done, especially with calling out those other departments. "
7,"You name the employees Em Bezzle and F. Raud and take the money from the company! So easy, Bernie Madoff could do it!"
8,"""I just bought this car a week ago and the LOW FUEL light is already on! Something has to be wrong with it to break this quickly!"""
9,How does she handle TV commercials ??
