,text
0,Should of flipped it back ay him. You wanna talk to my manager? I want to talk to your manager and inform them of how you lack reading comprehension and are also trying to create security risks
1,"I had a weird one like this when it came to ""family tech support"".

Wife shows me a PDF she printed. It's full of garbage and blocks where the text should be. But only with certain fonts. And it looks perfect onscreen. I print the same PDF, from the same site, using the same computer, on the same printer. It prints fine. 

What. The. Fsck. It's not the PDF, it's not the drivers, it's not the printer. There's only one thing left. We're on a Mac, she prefers Firefox, I prefer Safari... it couldn't possibly be that.

It was. Firefox has its own PDF engine and apparently (on Mac at least) it's been broken since Firefox 64. Even better, it only trashes printing on *some* PDFs, *some* of the time. 

tl;dr: Printing from Firefox Quantum is non-deterministic."
2,"""so maybe keep trying or see if someone better at matching shapes hasn't left for the day""

&amp;#x200B;

Holy shit. Don't dry out under all that SALT"
3,Thank goodness the manager had your back and had some sense...
4,"That means she failed it, which means a weak point in most vulnerable attack surface was identified. Yes it's embarrassing, but by no means a waste of time. Better a test than actually installing malware."
5,Unexpected error: there is no error.
6,Someone's been honking at me every time I pushed the middle of my steering wheel!
7,"*$P: I've never plugged it in. I threw the charger away.*

Translates to "" It's your fault and I want you to fix it now, just send me a new unit""

/sigh"
8,Sorry for the caps but I swear to you her entire side of the conversation was screamed while Michael Bolton sang in the background about how he said he loved me but was wrong.
9,"I feel like you are me?  I talk with the IT guy at my office often like this - always in a ""scratch my back, I'll scratch yours"" don't tell your boss you are helping me kind of thing."
10,Nice one. This is how you get pay rises/promotions.
11,"Oh shit, didn't even occur to me. You know, funny thing, in Outlook, you can look up any employee and find out about everything work related, who's their manager, place of work, position, etc.

I should have used that against him. Buuuut I am nice dude."
12,"&gt;I reach down an unplug her computer's power. ""Thank you,"" I say as I walk away.

Like a boss.

Also, good call on the manager, for once."
