,text
0,"Ah yes, the 'fuck about with it until it works' method."
1,OM's stupidity is big on this one.
2,"Also known as ""shotgun debugging"""
3,Give that customer a tinfoil hat!  You might want to have a drink.
4,"Pictures. You gotta have pictures showing where to click. They can usually follow the pictures. Usually. Words are hard, pictures are fun!"
5,This person probably has a serious mental health issue.
6,"There's a fine line to balance between scaring them off the line before you fix it, and enabling their delusions..."
7,"Not only a real phrase, also a real debugging technique, sometimes employed with effectiveness. Especially in big codebases with many interconnected parts, when ""Jeff who is the only guy who knew how this works, and also he left 3 years ago"" it is one of the tools of last resort."
8,"So, as much as I would love to blame OM entirely, and to be clear, it _is_ OM's fault, the blame has more to do with bad UI design.

When someone has to respond to a large number of similar inputs with the same reaction, they start doing it be reflex.  In the extreme end, they sometimes even stop _seeing_ the input.  It happens, they do the thing, and half the time they don't even remember that it happened and they did the thing.

This is more or less the same thing behind highway hypnosis, which kills a decent number of people a year.

Back to prompts, this is also why the Windows access control prompts got heavily scaled back, people stopped reading them, hell, they stopped _seeing_ them.  They closed them as quickly as possible, in exactly the same way, because they happened _way_ too often.  And people's brains are wired to handle that kind of thing without us having to think about it.

People like to talk about how nice it is to have a consistent UI, prompts that all look more or less the same, with the same options in the same place.  And yeah, it looks and feels nice.  _Until users stop seeing the bloody prompts_, and instead just close them, immediately, without the slightest thought.

This is a difficult problem, but it's only partially the user's fault.  They are still running on wetware that tries to keep them from going insane by handling the 'easy' stuff without their input."
9,I had to explain this to one of my workers when we were creating documentation. We don't make documentation for people that are good at following directions; we make it for the lowest common denominators that can't breathe with their mouths closed.
10,Huh. [It is a real phrase.](https://en.m.wikipedia.org/wiki/Shotgun_debugging) I learned something new.
11,"I've had plenty of those...   


Usually on networking issues, What are the options listed in the wireless network window?   


""uhh... Save, and.... Cancel."""
12,"Undiagnosed or untreated mental illness.  A lot of the tin foil hat types have paranoia, probably because of a chemical imbalance in their brain. Of course taking pills for that is ""what THEY want!"""
13,"I'm sorry sir, we're actually the hell desk. We deal with idiot employees who have actually been trained to do their job, but prefer to use us an an excuse to avoid thinking and slack off. I would love to deal with a successful, intelligent person such as yourself for once, but I'm afraid I'm too embittered and emotionally stunted to be worthy of your time."
14,"I am absolutely saving this one, something tells me it's the kind of troubleshooting a PFY should know"
15,"I just wonder where this is all coming from?

Does she have an diagnosed or under-treated mental issue?  Does she spend too much time reading conspiracy type materials?

Whatever the cause for her paranoia, it does make your job far more difficult than it has to be."
16,"If you use Windows, do you use windows step recorder? if you did not know about it, click windows icon, type steps recorder, and select windows step recorder. (best to use with only one monitor connected). when you click start, it will take screen shots for every mouse click, when you have finished, it will create a web page with screen shots, highlighted where you have clicked, with step by step instructions. ie User left click start, user left click ""C"" user left click Calculator."
17,"No. Just stupidity. ADHD doesn't make you *that* impulsive.

(And ADD is no longer a thing. ADHD has subtypes that cover it now. *Both* are terrible names for the actual underlying neurological disorder.)"
18,"It is possible to search for hidden files with the ""$"" wildcard in the name?   I rmember we used to be able to find files that been buggered and they'd have a name like FILE.DOC could be found as $FILE$.TMP, but they were hidden."
19,"I'm one of those weirdos that enjoys writing walkthroughs. I joke with my boss that the only two people that ever read them are me and that one user that already understands it and likes feeling justified in their knowledge. 

My boss likes them as a CYA and has used the ""clear instructions were provided"" line many times when other dept heads complain about a lack of communication after one of their staff screw things up."
20,"Actually sounds like OP approached it very methodically!

I recently debugged an issue with source code that wouldn't compile even though 10 people couldn't spot a single error and the error message was nonsensical.

I ended doing the same thing - slowly narrowing down the program until I was left with a single character, which turned out to be a Unicode nonbreaking space that broke it. In the editor it looked like a space, but the compiler treated it as non-whitespace."
