,text
0,"So this saga started on Wednesday. I called at my lunch hour around 1:45PM EST and asked to cancel my membership, the receptionist told me only the Operations Manager can cancel memberships and she is on lunch. I asked when she would be back, and was told 2:30PM. I called back at 2:45PM and was told she was still at her lunch. I called one final time on Wednesday at 4PM and was told by a different receptionist the same line of ""Only an Operations Manager can cancel memberships and she is on lunch."" I left a message with her and waited for a call.  
 
At 3PM on Thursday I called once again and was told the same line. (Call 4)  
Me: ""That is fine, I will hold until she gets back.""  
Receptionist 1 (R1): ""Are you sure? It might be a while.""  
Me: ""Yep I will wait.""
--- 5 Minutes Later---  
Operations Manager (N): ""Hi this is Naomi, how can I help you?""  
Me: ""Hi Naomi, I would like to cancel my membership.""  
N: “We only cancel membership in person between the hours of 10AM and 3PM, Monday through Friday.”  
Me: “That isn’t going to work for me Naomi, I work.”  
N: “Well you can send in a form, but that can take weeks to process.”  
Me: “No, you are not charging me for extra time, we are going to cancel this now.”  
N: “I cannot do that.”  
Me: “Why not?”  
N: “Because we cannot verify who you are over the phone.”  
Me: “But you can through mail?”  
N hangs up.  

 
I immediately call back. (Call 5)  
R1: “Hi, this is LA Fitness, how may I help you?”  
Me: “Please redirect me to Naomi, thank you.”  
--- Hold for 10 minutes ---  
N: “This is Naomi, how may I help you?”  
Me: “Hi Naomi, it seems like our call dropped, this is BabstheBeagle again. I would like to cancel my membership.”   -	Side Note: I know the call didn’t drop, I just have worked in customer service before and know that a nice person is more likely to get their way.  
N: “As I said, we only do that through person or through the mail, I will not be able to help you today.”   
Me: “Yes you will Naomi, I will continue calling until you are able to. I know you can.”  
N: “I was trained in December and that will not be happening.”  
Me: “Yes it will be, I do not care who you have to call to make this happen.”  
N: “I will not be canceling this membership over the phone.”   
Me: “Then we will be..”  
Boop, N hangs up again  
Me: “speaking a lot today.”    


Call 6  
R1: “Hi this is..”  
Me: “Transfer me to Naomi.”  
Boop, R1 hangs up.    

 
Call 7 – 10   
The receptionist never answered my call, they just put me on hold.

     
I work in an open office space so all my coworkers have heard me trying to cancel this membership at this point. I borrow a coworker’s phone and call back. (Call 11)  
R1: “Hi, this is LA Fitness, how may I help you?”  
Me: “Hi, can I speak to the Operations Manager?”  
R1: “Sure! Let me transfer you.”  
--- Naomi almost immediately answers ---  
N: “This is Naomi, how may I help you?”    
Me: “Hi Naomi, this is BabstheBeagle again.”  
Boop, N hangs up.  
  
This is where I start to have fun. I borrow multiple coworkers phones, calling back and asking for Naomi. After 4 more calls, they eventually get me to Naomi. At this point it is around 4:50PM. (Call 12)  
N: “Hi BabstheBeagle, you know I cannot cancel this.”  
Me: “Naomi, you must know that I will not stop calling until you do. Why again can’t you cancel this over the phone?”   
N: “Because I cannot verify who you are.”  
Me: “I will shoot you a text with my fingerprints, face, nostrils, I will even buy you plastic surgery so you cancel this for me.”  
N: “I cannot.”  
Me: “Please transfer me to your manager.”  
N: “I already spoke to him, I am not allowed to cancel this.”  
Me: “I do not care if you spoke to him, transfer me now.”  
N: “I will not be doing that. Have a nice day.”  
Me: “NAOMI DO NOT HANG UP ON ME.”  
Boop, she is gone again.   
 

Call 13 – 15 they keep on ignoring me.   
 

Call 16 – 5:01PM  
Receptionist 2 (R2): “Hi, this is LA Fitness, how may I help you?”  
Me: “I am just trying to cancel my membership.”   
R2: “Well we are unable to do that, only the operations manager can and she just left for the day.”  
Me: “I do not care, I will continue to call until you find someone that can cancel this membership.”  
R2: “I am here until 10:30PM, talk to you soon.”  
Boop, hung up on again.   
 

There is a funny thing about LA Fitness call system. When they put you on hold a message pops up saying “Thank you for calling LA Fitness, your call means a lot to us, we will answer you shortly.” Every time I heard “Thank you” I hung up and called again. This was purely to make sure that their phone was constantly ringing. This happened for call 17 – 24.  
 
Call 25  
Ross (GM): “Hi BabstheBeagle this is Ross, you have been told that we can’t cancel your membership unless the Operations Manager does it. She is no longer here. I am the General Manager and I can’t even do it.”  
Me: “Hi Ross, I have talked to your Operations Manager multiple times, I will continue calling tonight unless you cancel this membership. If you can’t do it, find someone who can.”    
GM: “Give me a minute.”  
Me: “Sure Ross.”  
--- Hold for a minute or two ---  
GM: “Alright BabstheBeagle, this is the number of another location. The OM named Caleb is expecting your call and he will cancel your membership.”  
Me: “Thank you Ross, you are clearly the only one there with brain cells.”  
GM: “Have a good one.”  

 
Call 26  
Receptionist 3 (R3): “Hi, this is LA Fitness, how may I help you?”  
Me: “Hi, I am calling for Caleb, he is expecting my call.”  
R3: “Yep, he is just with a client right now, please hold for a minute.”   
--- Hold for a bit ---  
Caleb (C): “Hi BabstheBeagle, how can I help you?”  
Me: “Hi Caleb, you have to cancel my membership.”  
C: “Have to?”    
Me: “Do you know how I got to you?”  
C: “Yes, you wouldn’t stop calling.”  
Me: “What makes you think that will change just cause you tell me no.”  
--- Long Pause ---   
C: “Alright, let me verify some information and I will cancel this for you.”  
Me: “You are a saint among ding dongs.”  


Caleb proceeded to unhappily cancel my membership. This call ended at approximately 5:30PM.  I did not curse once, but I think every employee at LA Fitness hates me now and I couldn’t care less.   
 
Also sorry if this is horrible to read. I am a sucky writer and honestly have no intention of getting better.


Edit: Formatting for easier reading
"
1,"&gt;Me: “Do you know how I got to you?”
&gt;
&gt;C: “Yes, you wouldn’t stop calling.”
&gt;
&gt;Me: “What makes you think that will change just cause you tell me no.”

Well done. 👏👏👏"
2,"Yeah but honorable mention to 

&gt;You are a saint among ding dongs"
3,"Sister: I'm sorry, I can't join a gym over the phone.

LA Fitness: Why not?

Sister: Because I can't verify who you are."
4,"What's amusing is they're so eager to sign you up over the phone. I went to an LA fitness with my sister a few weeks ago and they WON'T STOP CALLING. 

So--good for you. This story made me laugh. "
5,TIL my wife is asexual 
6,"You planning to tell your ex-wife and say ""Who's your daddy, now?"" "
7,She was better
8,"I'm gonna need you to talk me through the whole timeline of this, your majesty."
9,DON'T YOU WISH THAT EVIL ON ME!
10,"She sent me a text last night while I was at work and asked if she can borrow some money. I said sure I’ll be home after 8 pm. She got to my house at 845, came in and we just talked.  I offered her a bottle of water and we sat on the couch but not too close to each other. No hints of any kind of attraction, it felt like normal conversation we’ve always had for the past 14 years. 

Suddenly she said she really appreciates the money and she’ll pay me back the following Friday. I said don’t worry it isn’t that much it’s fine, take your time. 

She then reached out and placed her hand on my inner thigh. She looked at me and chuckled. She said, “Will you let me suck your dick?”

I was stunned and immediately replied, “Um, it’s not that much money you don’t have to do that”

She said it’s not because of the money your borrowing me, I really want to do it. I said “umm, sure”

She kind of helped pull it out, it was already hard.  She stroked it for a minute, took off her shirt, pulled her breasts out of her bra and just did it. "
11,I bet you still get billed next cycle.
12,You just have to submit a customer service request for your order and you will receive a full refund if your order was never delivered. They only give partial coupons if they deliver the food and something was missing/incorrect
13,[deleted]
14,I'll be impressed if you can successfully get Serius XM to stop calling you.
15,"So she's single now, right?"
16,We ran that stop light way back. 
17,"Nope, but my best friend has been calling it wormicini assfredo"
18,Who's your worm guy?
19,Did she have the same technique as her daughter?
20,".... Jesus. I didn't think you were going to sell me on this idea, but ... Jesus. "
21,I’m just going to say this from now on idc if they don’t get the context
