,text
0,"I am comfortably middle class so it did not threaten my food or shelter but it was a large amount for me. Figured it would be about 50/50 if I saw it again, but surprisingly I suppose, I was not that nervous about it."
1,you're a straight up stone cold good guy
2,"I met a man in prison. He was a wealthy businessman who was convicted of some pretty fucked up things. He was released when it was discovered that the supposed victim turned out to be a lying cunt.  A few years ago I tried tracking him down, only to find out that he committed suicide after struggling with homelessness and addictions after being shunned."
3,"Me and my older (by 3 years) brother worked at the same place. He has down syndrome. A colleague was bullying my brother pretty badly (nasty remarks, death threats, etc), so I confronted him. It got pretty heated so I ended up beating him to death."
4,Can you go to an Indian restaurant in Boston and give your feedback on what Americanized Indian food is like compared to back home?
5,I went through counselling.
6,How did you cope with knowing you killed somebody?
7,"I tried to, but it was just brushed under the rug because apparently when males are raped, it's not that big of a deal."
8,"Best advice I can give you. Block all their accounts on social media. If you can't see it, it doesn't exist. 😉"
9,"Had an older gentlemen in his late 80's who was a little hard of hearing. I put the mask on him to deliver some oxygen and I always say ""just need a couple of nice big breaths"". He says to me while popping his eyes open, ""Big breasts?! Where?"". I laughed really hard at that and never even thought of how closely those sounded."
10,"I still don't really know him but I have heard that things have turned around now, and he has steady work."
11,Very. In India only old people are fat. Here everyone from child to young people are fat.
12,Were you nervous loaning out that amount of money?
13,Did he managed to get along eventually?
14,Don't kill people
15,"What were you thinking, starting an AMA but answering only 1 question? (that's my actual question)"
16,"Sorry mate, it looks smaller than usual"
17,"When you got out of jail did you have that moment of realizing the world is not the same as when you left it? They often describe this moment in shows and movies and I’m just curious if you experienced some form of that. Like being amazed at how technology has progressed since you’ve been in jail, etc."
18,"No, It’s more like looking through binoculars. Everything that I see changes perspective uniformly. I think I’d go insane if body parts just started growing and shrinking of my own accord"
19,thanks
20,Male Female Female threesome.
21,Did you meet people in prison you thought shouldn’t be there or were genuinely innocent?
22,my wife :(
23,Does it affect the way you see certain body parts like you'll be talking to someone and their head just become a bobble head
24,bro i made this account after last nights game. felt like flying to philly and whooping everyone's ass besides kawhi :(
25,I had nightmares for a while.
26,I definitely did. Things were quite different but I managed to adjust fairly quickly.
27,"He was upset, but I he was able to get through it with support. Me and him were very close. Unfortunately he passed away in 2008. I still miss him dearly."
28,"Why did you not achieve 270+ points?

Will your professor give you that extra point?

What class is this?"
29,"I’d say 95% gag gifts, but sometimes I’ll have a customer who is interested/asks questions and then I try and direct them towards buying a better quality male sex toy, like the Pipedream realistic feeling torsos/butts/etc. Most of the time these customers are truck drivers."
30,I heard he had really solid contact with her boyfriend
31,"Yeah my grandparents believe every word out of his mouth to the point that they tried to help him put my parents in jail and would secretly give him: money, phones, plane tickets etc.


As for early signs I guess it was just that he didn’t really care about anybody, he lied, had no conscious, a complete lack of  empathy, but he is very charming and can make you believe almost anything."
32,I think she is low key racist man. Read my previous post
33,"Up until earlier this year it was as healthy as a relationship with someone like him could be. I pretended to be sympathetic and give him the best advice I could without him knowing that I am 100% aware that he is lying to me and trying to manipulate me. At the moment though I have cut off all communication since he tried to get my parents put in prison as I don’t want to end up being next..... he still sees me as someone he think he has under his spell, and that’s honestly the safest place to be with someone like him."
34,"He’ll either be dead from pissing off the wrong person or a drug overdose, or he’ll be in jail for murder or rape... me and my parents are honestly shocked that it hasn’t already happened... all of our therapists have been telling us for years to accept the fact that this is what his future holds....."
35,"I got an 80 on the last test and I have no idea how. 

No, probably not. Unless I give her a reason but she emailed us saying not to ask her lol. I need to think of anything that might convince her. 

I/O psychology."
36,"I was in a bar if the early 80s playing pool. I overheard a guy telling his mom (from a pay phone) he wouldn’t be home for Christmas because his car was in reliable and he couldn’t afford to fly.

After he hung up I struck up a conversation with him and asked what he needed, it was three hundred and something so I gave him $400.00. 

I was buzzed and it was Christmas so I felt good after getting him to accept. He said he’d pay it all back but I told him it wouldn’t be necessary. 

I saw him about a month later and we became great friends. Hung out all the time until I was transferred. 

Turns out he did eventually pay me back by bailing me out and my truck out of impound. He died about ten years back but sometime I miss him, great guy.

So, basically it was the best money I ever threw away."
37,I was imprisoned for manslaughter. Ask me one thing.
38,What made your day stressful?
39,"The summer camp I went to has overnights for each age group where we go on a mini camping trip. I was playing Magic: The Gathering with some friends and started to get tired so I went back to our sleeping bags to take a nap. Out of nowhere, I wake up and find out that this guy is on top of me, dick in my ass and raping me. I finally got him off because a counselor came over and saw what happened. I could be butchering some of it as I've tried to block it out of my memory."
40,"Did you press charges? What was the process like for you in deciding whether or not to?

Also, I'm really sorry this happened to you."
41,Don’t AMAs usually involve answers?
42,Hey fellow night shifter. Isnt the lack of management so nice??!
43,"All 3 are crazy people. They provide a little bit of humor in an otherwise serious and monotonous job. 

1) Had a guy call saying someone was breaking into his house to put cameras in his smoke detectors, then yelled at me because the police were taking too long to get there and demanded to see me at his house so he could file a complaint (we work with about 40 different departments and aren’t tied to any specific one.)

2) Lady insisting she was 500 feet in the air and needed help getting down because she was abducted by aliens and they were going to experiment on her. 

3) This guy calling 911 because his trash cans told him to. Didn’t give us any more information."
44,"I had been in emergency services for years before getting into answering 911 calls, so I have been listening to scanners for a long time prior and had a pretty good idea to expect. 

No one call has ever really thrown me off too much, but what took some getting used to was mothers calling in medical emergencies for their children. 

I have worked on an ambulance and have had the hysterical parents, but we always had police to calm them down or remove them so we could work. 

When you are on the phones there are no police and you get 100% of their emotions screaming at you begging you for help. We prepared for a long time in a classroom setting for different types of calls, but no amount of training can prepare you for that."
45,Ignore them. It’s no one else’s business!!!
46,No. We will always win. We may just have to give you more than anticipated. Most of out drugs work by stimulating the release of GABA (big long word that I'm not spelling out) which causes inhibition of almost everything else in the brain. Like a light switch effect really.
47,How much fatter are Americans?
48,"I love the job, sincerely. I feel very lucky because I’m treated well and enjoy the work, plus it’s given me a unique perspective in terms of studying behavioral science/psychology.

And definitely, but I’d assume it’s about the same as most women get in any job dealing with people. I don’t mind the innocently dirty dad jokes for the most part, I like to let people have fun. However, the creepiest customers are typically couples, interestingly. And the scenario is pretty common, the woman tries on lingerie and the couple asks for assistance—which really is me somehow adjusting or helping her put the outfit on. The dude will watch or make comments, and sometimes it’s really subtle so it’s difficult for me to navigate."
49,Why did you kill that person ?
50,We're cultivating mass.
51,"We are required to stay for the entire part and escort you to recovery until we hand off to a recovery room nurse. We don't just sit. We must titrate anesthetic gases, give medications, keep your vital signs stable and interven if necessary. We give IV fluids and monitor all kinds of aspects of how you are responding to anesthesia and the surgery. We also must record these things in your chart (paper or electronic)."
52,I’d imagine beating someone to death would be really hard. So did it traumatize you?
53,"Leave the church. I am an ex Mormon and I’m telling you that you will never be happy there and be gay. Especially dating someone with a kink as well 

Just some advice. From someone who’s family member WAS excommunicated for being gay"
54,No. It's techno all the way.
55,Truly a connoisseur.
56,"I hope you talked more in counseling than you have here, dude."
57,"That's the best use of the word ""was"" I've ever seen."
58,"Yeah, it helped me with my anger issues and helped me get better and thinking before doing."
59,Hello.. It is that’s definitely one of the many pluses of night shift
60,Damn. I don't think the average person understands what it's like to just be accused of a crime let alone being convicted and doing time to something they didn't do.
61,it's probably going to be average just not hot enough. A lot of indian restaurant owners are first generation immigrants so they know their food.
62,He was a good friend.
63,not asking my 11th grade crush out. she's a pornstar now and has over 20 mainstream videos
64,You should see my dick
65,"Not at all, it’s actually pretty cool because he’s got some weird friends I can relate to for the most part. Also he’s super accepting of everything."
66,"A big thing is it made me able to identify attention seeking behaviors very easily and not get frustrated with people for doing it. 
Gave me a lot of patience and taught me to take a step back and really analyze why people are found what they are doing, and to take almost none of it personally.
I am able to spot signs of people trying to manipulate me, very quickly and I have the tools to confront them as well without sparking an angry argument.
Also made me be a little more skeptical of people without being withdrawn or accusing them of things constantly and seeming distrusting."
67,"I don't know if this weird but when I was 21 I mixed vodka, an expresso shot, and red bull and drank it together... and guess what? I didn't die lol"
68,Yes. I actually left the camp the next day. About 9 days early. I have since healed to the point where I can live a happy and healthy life thanks to therapy.
69,"I just read your previous post. You ever watch the movie Get Out...?! She invalidated your feelings by telling you to shut up and calm down after you confronted her about her conversation with her mom. As an outside looking at your relationship, I think her words demonstrate an inability to communicate effectively and with respect and emotional intelligence. It seems like your interactions with her family are weighing heavily on you and clearly have upset you which is entirely understandable. I would probably be very angry if I were in your situation. If I were to give you any advice it would be to be honest with yourself about whether you would like to continue your relationship with her. I can understand possible reasons for wanting to stay with her - perhaps you still love her and you want to make things work. I get that. However, at the same time, I think it’s also important to realize that you two are different from each other in many ways. When two people from different backgrounds get married I think it’s important for them to understand each other and have empathy. She seems to really lack that empathy from the interaction you described in your previous post."
70,"Well, the prison helped out pretty well with the job hunt. My place of work specifically hires ex prisoners. I hardly get any trouble."
71,Do people actually use blow up dolls or are they just gag gifts
