,text
0,Enjoy the severance lol. He was dumb for firing you; could cost the company a lot more
1,"Hey sweetie,

I’m sorry for your loss. Can’t imagine what that must have been like with you being so young.  I’m sure you already know that your dad loved you. I don’t know how any dad could hold their little baby girl in their arms and not be moved to tears with joy.  I hope you understand that it’s not about you. Just like my sons decision was not about me. For whatever reason they were hurting and couldn’t figure it out. They chose to make a permanent decision for a short term problem and now we don’t get the chance to move forward with them in our lives."
2,Blink once if you’re a hostage
3,"Hey there random internet dad, i lost my dad to suicide when I was 12. Any advice for a random 30-something internet daughter?"
4,Is your ice cream machine working?
5,"last i checked, yes, surprisingly"
6,"There are so many that the one that keeps coming back to mind is a simple small moment. He must have been five or six years old. I was in a reclining chair when he walked up beside me, rolled on top of me and told me I love you dada and just hug me and laid there for several minutes. He didn’t want anything. It was just pure love."
7,"My advice, if you’re happy you’re happy. Fuck the haters that say you don’t know what’s out there."
8,Does everyone actually believe that? Or do you just think they believe that?
9,"*Michael's sad, hopeless look intensifies*"
10,"It seems like your boss may have overreacted a bit, was that the case or was it justified"
11,*Whole world wants to know your location*
12,"How does a penguin build its house?

Igloos it together."
13,"Nope, I'm a nice person, the unfortunate thing with kids in my generation is bandwagoning. If one person decides to believe something about you, and that person is popular, then that belief will grow and spread throughout the school."
14,"I eat around 3000 kcal, which is common in Japanese high school students.
There is little obesity in Japan.
Is it understandable? I'm not good at English."
15,"Unjustified, I work harder then most of the employees,  worked about 15-20hrs a week just in over time. Colluges not really sure how to handle the rest of the week.  Really scrambling at this point."
16,You can think about 90%
17,Thanks for all the questions and great responses everyone. The wife and I are going out to enjoy a meal together. Will check back later tonight to respond to any more questions you may have.
18,"If you could go back and fix one mistake you’ve made in your life, would you go back and fix this shitshow of a title?"
19,"Not too often. I think she is beautiful and amazing, so the need just really isn’t there for me. I think if that is something you do on a daily basis then maybe marriage isn’t the right step. You need to know what you want if you’re constantly looking or fantasizing then you don’t really know what you want and that kind of commitment isn’t right."
20,"Thank you for your kind words. I’m sorry to hear that your real life dad hasn’t pulled his head out of his backside enough to man up and have that difficult talk with you. He likely either knows how bad he messed up and can’t face it or is completely oblivious. Don’t forget that even the worst of us still usually see themselves as the hero of their own story.

You are worth an apology and your internet dad wants you to know that you not only matter but that you are a super duper special limited edition one of a kind rockstar!"
21,"Happy Father’s Day, Internet dad! 

I do believe you’re the only dad I’ll be saying that to this year. My dad is still alive but he treated me badly when I was a child and when I confronted him about it, he said he needed to take some time to come up with a response. That was two years ago. I suppose I’m not worth an apology. 

I’m sorry you lost your son, but judging by your loving memory of him crawling into your lap, I am sure he knew how much you loved (and still love!) him!"
22,Same thing happened to my uncle. He put in his retirement notice gave the company 3 months so he could train a new guy and the boss fired him lol... thanks for the extra money boss.
23,How much does japanee highschool life resemble how its portrayed in anime?
24,Sadly it's not a generational thing. It's called mob mentality. The Salem witch trials is a perfect example. What grade are you in?
25,"My actual words were ""I'm giving two and a half weeks,  so you can find my replacement and I can train a few solid employees on everything I know about this position. "" Doing the right thing I think looks weak to the management.  Instead of saying alright and leaving it at that, they sometimes just have to end it on their terms.  I want to say it's a power thing,  but maybe it's just the person."
26,what happens in the freezer stays in the freezer.
27,"No questions, just wanted to say me too! Started dating in highschool 10 years ago and it'll be 6 years married this summer."
28,"There are many many stories. But most homes followed the same formats. Some were just looking for money, some were looking for the perfect child but lashed out in anger when they couldn’t fix me, some were abusive, and some were sweet old ladies who only wanted to help but the sweetness of them made the other homes all the more bitter. Most were just people who had been doing it for years and made you feel like cattle being traded."
29,Cough if she's watching your eyes.
30,Shhhhhh she’s right there... but no very happy not a hostage. If I felt like that probably would not have made this.
31,We are both 25 and started dating in middle school
32,When you quit did you just put down the cigarettes or did you finish your pack first?
33,Oh perfect! How much food do you eat in a day? And isn’t obesity in Japan uncommon?
34,"My son, 11 years old, was standing on the ledge of our house once after an argument we had. I didn't get really mad at him or anything but he was so disappointed with himself that he didn't see another way out. Luckily our neighbors talked him back in. He is doing great now and we got some help. 
So my question, and I hope this isn't too hard on you to answer, thinking back what were the earliest signs that might ever do something like this?"
35,Canada
36,"No questions but thanks for posting. It’s very encouraging to hear an example of someone being okay (or better, it sounds like) even if the face of tremendous adversity!"
37,I finished the packet however it was half planned that I’d be quitting that week and it seemed like a convenient starting point. I quit a few days before my actual planned date.
38,I am sorry for both of y'alls loss. I am praying for the both of you. Stay strong.
39,"If I make an attempt, I usually get shut down pretty fast or ignored."
40,the good ol grill and seasoning on the quarter pounder. most satisfying atleast.
41,"Michael, now we have to pay him severance..."
42,"From my standpoint there were no warning signs which is why I felt so blindsided. The first year after losing him was me playing the what if game in my mind searching for answers that simply don’t exist. He had the usual teenage temperamentalness but like I answered earlier, the real change in him developed after he had his skateboarding accident."
43,"1. yes i occasionally eat at mcdonald’s. however being around it so much it’s not always my first choice.

2. i have a 20% discount but since mcdonalds is already cheap it’s really whatever, doesn’t influence my decision much.

3. there are certain procedures that you always have to do, but there are certain things a chef can do differently. i suppose how clean they keep their work area and how well they manage their time really, as time is almost always of the essence."
44,Hugs... see you on the other side. None of us are making it out alive. Whatever waits us cant be too bad. I'm sorry you're going through this.
45,"If it is a paid regular thing, there are many things without a mosaic."
46,is that true! ? It's very fun. Now I am the student president.
47,"At the very least, OP could likely get unemployment from being fired like this"
48,"I'm replying to this bc I think it's important. OP, other people may not think that. I was always a weird kid, but it was before everyone went around labeling the weird kids school shooters. Things will get better. There are so many places in the world that you haven't visited and have no idea if you'd be a better fit there. I assume you're in high school, and some people have this idea that it's supposed to be the best time of your life. It's not. You have so many more years to meet new people, find hobbies, find new interests. Don't let this time in your life define you."
49,The boobs to people ratio is probably lower too
50,"never tried anything on it and have never had someone order off it, but it would be a little more work for the kitchen boys."
51,What's your favorite way to make burger there?
52,"1. Well there are 4 positions in the tank. Tank Commander, Gunner, Loader, &amp; Driver. The gunner is extremely cramped you sit in a tiny seat and operate the turret( top part of tank). The Tank Commender can sit or stand and has minimal leg room. The loader can sit or stand as well but has the most room so he can load the rounds. The driver has a seat that is reasonably comfortable and in the hull of the tank(bottom part of tank) the driver is mostly isolated from the rest of the crew. Overall it is pretty cramped. And it smells like Oil most of the time. But you get used to it and you realize you have all the space ya need.

2. Well you can join the army at the age of 17 with a parents permission. And then you have 15 weeks of OSUT to train. So you can be operating a tank as young as 17. A few of young guys who first get to the unit have their tanks license before their actually drivers license. 

Hoped I answered well!"
53,"This year, extremely excited"
54,Opinion about the secret menu food?
55,I understand and I figured. Thank you for answering
