,text
0,"I'd give you gold OP, but I don't want to go through the process of doing it. Can you buy it for me, I'll send you a personal check in the mail. I'm good for it."
1,"Such a satisfying story there at the end.  It's good to know you had security there.  

Sadly Nintendo hasn't learned it's lesson yet, I feel really sorry for anywhere that sells a Switch or did sell an NES Mini."
2,TLDR: http://i.imgur.com/R4Nxppn.png
3,"""Right, so if you're going to pay with cash, then...""

I've had to deal with this before. It almost bothers me as much as 

""Credit or Debit?""

""Doesn't matter.""

""So which one? I need to know..."""
4,Dementia 😦
5,"I'm glad your manager allowed you to go back and cool off, and ended up voiding the guy's purchase and kicking him out. I'd have banned him (having to call security on your dumb ass means you better never come back), but at least he didn't kiss the guy's ass."
6,"This made me giggle, enjoy my upvote"
7,"&gt; I'LL BE COMING BACK HERE ***NEEEEEVERRR!!***

""I HOPE YOU TRULY MEAN ***NEEEEEVERRR""!***"
8,"'The sticker fell on it'

I read this and had the clip from the Simpsons where homer is like 'Oh, how convenient' go through my head.

It does make me laugh when customers get caught out and try and put the blame on someone else and then walk off"
9,He took off his goggles. Do not take off your goggles!
10,"Our store only got maybe three *maybe* four shipments of the NES classics since it was released in November. Total stock received was never made it to triple digits. And we're a high traffic store. It's the same story with amiibos, the 3DS, or literally any Nintendo product with any sort of demand. "
11,"Not banned? Unless they're giving him the opportunity to come back an apologize, he'll never be back again until he does. "
12,"Is it bad that I saw the title &amp; I was like ""well yeah duh it is""

I'm just as bad as the customer. Just take me out back and shoot me. "
13,"Give one of those hard orange sodas a try, they're actually pretty good lol"
14,"If your company has an HR department, GO TO THEM. Do not hesitate. Most larger companies have an open door policy that allows you to report exactly this kind of thing. I know you're new, but listen, *she is too.* That manager needs to learn how to interact properly with employees, or your store's going to start losing them left and right. And if she denies she's done anything wrong, well, that's what security tapes are for.

*hugs* from a former retail drone."
15,"I'd be calling him a dumbass in the back of my mind just so i could continue my day, and tell him, ""Sir, coins are cash. You may now use register 3. Have a great day."", and move along to the next customer. 

Edited. Errors have been fixed."
16,"That one used to drive me bonkers. It's like, ""Well then just choose one!"" "
17,"""I'll try and make a letter""

Yep, she's totally not doing this on the sly. "
18,"""Yeah I'll buy them for ya, FOR MONEY"" - that one guy from Rick and Morty"
19,"No tl;dr?  Well then THANKS A LOT.  /s

Where the hell does all the stupidity come from in the world?  There shouldn't be this much of it."
20,"Wait a minute, she's not insane? 

... Am I still on r/talesfromretail??? "
21,"I eventually changed my line to:

""Alright, are you gonna pay with cash or card?""

""Card""

""Okay then you'll need to swipe the card right there. If you wanna do debit, then you'll need to put in the PIN. If you wanna do credit, then I'll need to see the last four digits of the card number.""

For whatever reason though, people show me the CVV...I don't understand people half the time."
22,Wow. I'm positive that mangler didn't follow policy.
23,This is amazing. What was the rule that he broke ? 
24,"Just charge a ""out of hours"" cost
That will immediately stop this. Just say ""we closed, but I can still do this job for an extra $50"""
25,Guy seemed reasonable. Just thought he spotted a deal. 
26,Yeah that's immediately what I thought too. 
27,I've never been paint balling but everyone knows not to take off goggles *sigh*
28,"
&gt; ""Powder!""

""Well lady, in most cultures we say hello to greet each other.  But I guess I can't judge."""
29,Nintendo is paying the price with the amiibos though. People aren't gonna pay crazy prices on eBay or Amazon so they're buying nfc cards that people are making for waaaay cheaper
30,"One dollar, and she refused to pay it. Thats a bit ridiculous"
