,text
0,Manager +1
1,What a ditch.
2,"Man, businesses really need to stop doing this.  Obviously, this lady knew that most businesses will bend over rather than risk doing the right thing and making their customers adhere to simple rules.  I would have loved to know what school she teaches at just to make a stink with her bosses over what type of idiots they hire."
3,"&gt; The customer didn't return

Would you look at that. I can just imagine him getting home, seeing that ad, stomping his feet and muttering 'but, but, but the customer is always right!'"
4,+100 Loyalty
5,"I do not understand why people who believe their religion is the greatest/most powerful on earth at the same time feel that a small pendant or other item is a serious threat to it. It seems both petty and ridiculous, and I see no need for people like this woman to make a big deal about something as simple as a necklace. "
6,"These are the people we learn about in math

Edit: a word "
7,"

+5 Intelligence

+5 Wisdom

+5 Charisma"
8,"I am clearly old. It would never have occurred to either me or my mother for her to deal with my college books - part of being an adult was that I responsible for own education (after all, I was the one paying for it through scholarships, campus jobs, and loans, so why would I even WANT to pass off that responsibility to anyone else?). 

And this:

&gt;I need a note to give to my daughter's professor explaining why her homework is late

Not only would that have not flown with my mother, but my professors would have laughed me out of the building if I came in with a note from Mommy.
"
9,"Wait, so the guy was an employee of a company? Who was most likely on hourly pay, and was pissed because he had to wait? That's just free money."
10,And she sounds like the type that would be back screaming in your face for selling him a game that she was offended by. 
11,"glad that worked out so well, was definitely expecting temper tantrums"
12,"I call that lather, rinse, repeat, when you rinse their idiotic ramblings off your back and simply repeat your last statement.  Done it many times in the call center."
13,It's actually a *lack* of faith that causes this sort of reaction. 
14,"Last week I brought a package in to the local UPS store.  There were 5 people in front of me, which is pretty rare.  The reason?  The customer being helped had brought in her package and didn't want to pay for the shipping.  Because it was a return to Amazon, and that's always free.  She thought she could just walk into the store and say ""send it to Amazon!"" with no paperwork at all, and they would happily do it for her.  No matter how the employee tried explaining it, she just couldn't get it through her thick skull. "
15,"I worked in a call centre for 7 years and daily we'd have people complaining about being on hold for hours.

I'd simple reply with ""Oh, that's strange the monitoring system says there's a 0 second queue and I've been sitting available for a few minutes now. I better get someone to look into that."".

This would always defuse the situation and more often than not have them muttering something under their breaths about being right."
16,"All he kept saying was he was on a job and we were costing him money by having him wait for half an hour (which i eventually found out was a lie when i talked to the cashier who rang him up as to how long he was waiting).  My guess is he is paying other people hourly and they were waiting for him to get back which is why he was mad because people were just standing around waiting for him to get back while getting paid too.  It happens alot where I work, and people tend to embelish how long they have been waiting."
17,"Did you know the word santa has the same letters in it as...


Wait for it...


SATAN! (Dun-dun-dun ban Christmas)"
18,And yet she still shops with you guys.
19,I find that disturbing. 
20,Where was $DS???
