,text
0,"Dispatcher: ""We have a report of a two ninety-nine in progress..."""
1,That man is to be applauded. He actually acted like a rational and understanding human being. A true unicorn in retail.
2,"If you want one of our spray caps, you can buy one of our bottles."
3,"this took a completely different turn to what I was expecting, and I loved it "
4,"Wooowww...I don't really have anything to say to that. I'd probably be laughing too. Banned from shopping after our shifts. That's right, I forgot we're not actual human beings."
5,This old adage applies here:  A lack of planning on your part does not constitute an emergency on my part.
6,"Welcome to retail, where break times are made up and holidays don't matter."
7,"She was just showing off, anyone really well off would not have talked about the price, just asked for the best in the first place"
8,I'd actually guess that she's one of those rich people who think that they're middle class because they've never lived any other way. So she thinks she's being frugal but has no idea what that actually is.
9,"When I worked retail, we had a lady with a son about 10ish, and he was the pickiest child I knew. Peanut butter sandwiches, fruit snacks, Hi-C, and Yoo Hoo were all he would eat. This woman got the idea that she just had to keep trying new foods until he found something he liked, and then he would add to his accepted foods.

Now, lots of parents try this with kids with sensory issues and general pickiness. But what they do not do is buy the value size pack of what they want their child to try, and try to return the rest when he doesn't like it.

Her reasoning always was that food was expensive, so if he liked it, she didn't want to have bought the more expensive smaller pack and wasted money. But if he didn't like it, it was no good to her, and it wasn't fair she paid for something she couldn't use.

I saw this woman return a pack of cookies missing 1 cookie, a pack of carrot sticks with a half bitten stick, ice cream with a teaspoon scooped out of it, and even things you would think the whole family could use, like a bag of apples with a bite taken out of one, or orange juice with 1/4 cup or so missing. It was odd. 

Eventually after she made a fuss trying to return jam with a scoop taken out of it, which she threw at a pregnant employee, she was banned. "
10,I suspect some mental disability of some sort /:
11,I am convinced that people that blow up like that KNOW they are going to be told they're wrong and are just WAITING for that so they can blow up about it.
12,As a lactose intolerant I may still sample some cheeses. Then I can sue you. Right? That's how this all works out?
13,"""The customer is always right!""

""You're not a customer, sir, you're a trespasser."""
14,"Well, atleast she came in before the holiday to question why you are open, and not on the holiday itself.

She's okay in my book."
15,"Honestly, I'd have thought cosmetics too. If a young person had asked me for wrinkle remover, I wouldn't have known what they wanted."
16,"I used to give irate customers a blank stare while they got it out of their system.  Once they were finished ranting and raving, I would look them in the eye and in an even voice I would ask, ""Are you done?""

This was a surprisingly disarming question.  Once they acknowleged that they were, in fact, ""done"", I would say something like, ""Now, are you gonna let me help you?""

It was cool being friends with my boss."
17,The last two sentences are the most wonderfully poetic and truthful lines about working retail I have ever heard.
18,"I had a couple of ladies do that for me once. Actually, they were confused at first when I put the closed sign behind their items. They thought I was trying to push *them* away and looked like they were almost insulted. But I assured them that they were my last customers. Anyone that tried to come through after that was met by these two ladies telling them I was closed and they needed to go somewhere else. Momentary bliss! LOL"
19,"I would have kept an eye on her until she had left the store, she seems like person who would try to fix her problem by stealing. "
20,"""Overstaffed"" and ""Discount Retail store"" Two words I have never heard together, enjoy it while you can!"
