,text
0,Some kids know how to raise a parent :)
1,Unless we're going to have robots running retail stores there will always have to be *someone* there. Why look down on them? It just makes no sense. Do these people have nothing better to do than to go around trying to make people feel bad?
2,"I literally just sipped my coffee afterward and thought ""man this has to be a new record for me."" 

I have now had: A squirrel take out the power, a fire down the hall, a gun scare (someone actually lit fireworks in the food court), and now a woman draw a knife on another woman.  "
3,only the first 5 minutes? new record!
4,"&gt;Apparently Customer Service told the woman that next time she can wait in line, and that we will not make any exceptions to help her out again.

Its nice when they have your back like that!"
5,"Oh, that's beautiful. Can you update us when they try to come back and find out their membership has been suspended?  If possible, could you also get a picture of what I'm sure has to be their constant smug, self-satisfied expressions dropping from their faces? That would be so satisfying."
6,So maybe the mother (or father?) should give the daughter the missing $10.
7,"The sweetest part, to me, is that you just know the kid hears that at home, about putting away her toys or something like that. There's about a 3% chance a kid that age came up with ""You think that's acceptable?"" on her own, she's got to be getting that from somewhere - probably her mother. That makes me smile at this a little more."
8,"It's a shame that in that line of work, the first thing you think of in that situation is a complaint, vice being commended. "
9,"I suffer from Resting Bitch Face,  in so a lot of people think mean and nasty when looking at me. In truth,  I'm considered one of the nicer people in my store."
10,"I love how they always think *they're* the ones who are being robbed, when they want a discount for everything."
11,"That is impressive. Seriously, I can't barely keep my discount card for two years without something happening for it, and here this guy has a laminated business card."
12,"I think I'm a customer. I read 15/10/5/2 as a date. Several times. Send help, and my coupons. "
13,"Had a guy today ask if I had a card, said ""Not on me,"" he opened his drawer and grabbed a new one attached to a form, and I was just about to tell him no thanks when he scanned it, then tossed it back in the drawer.

Saved me $3."
14,"I had a customer come to my store (car stereo shop) and request a quote for a product with install, needed it installed TODAY. They had 3 written quotes already from my competitors, all within $10 for a $200 job. I looked at the quotes, beat the lowest one by a cent, $199.99, and asked for their keys.

They told me they were shopping around, and were going to check out the other places to see if they're cheaper.

""Sir, you've spent 4 hours and driven 30 miles, and all of the quotes are within $10. This is just how much it costs. You're here now, why not just get this over with?""

""I need to be sure I'm getting the best deal.""

He came back hours later, 20 minutes before closing. Informed me we were the lowest price and he wanted us to do the work.

I had to inform him we're done for the day and not accepting cars, but if he absolutely needs it done, we can stay late for a $100 fee (aka, he's buying us dinner).

He scoffed and said he was going to No. 2 on his list. I reminded him we're the only one in the county that's open, and no one is open the next day (a Sunday).

So, he paid the $100 extra."
15,"Actually, that's a pretty standard response, if not worded exactly that way.  The terrible part is that I got talked to by my boss after one such exchange because I ""didn't explain to the customer the benefits of joining our program,"" despite his being very clearly not interested."
16,"Exactly. I'm just not sure why she mentioned it to me, I can't do anything about their daughter not having enough money."
17,"&gt; Customer: well my daughter only has $10 Me:ok.

That is *exactly* the sort of thing I tend to say. Inside I'm thinking ""I don't know why you gave me this unrelated fact."" until much later when I figure it out."
18,And nothing burns as bad as a kid scolding you with your own words.
19,"They visit multiple locations it seems, but I already plan to keep an eye out :)"
20,She was flustered that she got caught trying to buy a cheaper type of bread and wanted to make a scene so you'd forget and move on. 
21,Sounds like a busy day. I wonder what will happen in the second hour.
22,"Could germaphobic people just stop eatting out? I don't mean reasonable people that want their food handled in a clean, safe and hygienic manner. I mean people like in OP' s story. People who don't think that the huge amount of FDA regulations is enough. Just make your own food please."
23,"You know that girl is wise beyond her years, too.

""*As a daughter of a 34 years old mother, I believe that...*""
"
24,I worked somewhere that had a policy of carding anyone who appeared to be under the age of 99. It was fun having little old ladies tease that they'd be offended on the day we finally stopped carding them.
25,"I also have a deep voice and used to work fast food.  All people ever said to me about it is that they thought I should work in radio because it would be a good radio voice.  And sometimes choir people would ask if I could do choir because I guess they like having someone with a deep voice.  I declined, can't sing anyway."
26,"Such a strange mentality. I mean, it might work if you're at a yard sale or something, it's the end of the day, and they just want the crap _gone_... but an actual business?

"
27,"I love the ""I'm never coming back here again"" part. "
