,text
0,"&gt; But dad...

&gt; ... wouldn't a Barret M82 be more fun?"
1,Yell at me. Next person gets double coupons. Can't stop the nice train! Choo Choo! 
2,"Yeah. By the time I'd finished filing all of the internal reports, done my exit interview etc. a couple of local police had nipped in to buy their lunch so my manager had a quick word. My house was pretty much on their route back to the station so they followed me home and then carried on. "
3,Sounds like you witnessed a doomed relationship.
4,"Sometimes children surprise you. At the local art institute they are open late on Fridays and offer sketching in various galleries. There is an adults only section (meaning just grown ups) and then a family section which I avoid not wanting my drawing interrupted by loud short people. Last Friday I ended up in the family section bc the subject matter (Native American) looked more interesting. It was fairly empty until about half way thru the evening when it was filled with children. I steeled myself for loud bratty behavior but all was quiet. Later an 8 or 9 year old girl tiptoed up to me and whispered ""I really like your drawing!"" I whispered a ""thank you"" and she whispered ""Your welcome!"" I whispered ""Are you having fun drawing?"" She nodded and smiled and went back to drawing.

At least SOME parents still teach manners! "
5,"Oh my god, this happened to me. The guy kept asking for ""sour deans."" I'm asking him what it is, and he just keeps saying louder and louder ""SOUR DEANS! WHO DOESN'T KNOW WHAT SOUR DEANS ARE?""


It took three associates and a manager to figure out he was saying sardines."
6,Why do people threaten to kill people and commit arson so freely! ?
7,"You've just inspired me.  The next time a customer asks for something then takes a phone call I'll just stare at him/her for as long as it takes, standing and waiting very patiently with a smile on my face.  As soon as they're done I'll start to help them but then I'll take out MY phone and start a conversation while looking at them.  As soon as they start to show impatience I'll put up one finger (One more minute) but continue talking until they leave.  

And then I'll wake up. "
8,Why don't you have the dairy cow onsite?
9,"As a good-fitting bra is worth its weight in gold, that other customer was quite generous!"
10,The police followed you home? 
11,I love saying have a wonderful day when the customers been an asset or is angry.  It makes them so much angrier and they can't complain about it.
12,"All together now: ""poor planning on your part does not constitute an emergency on mine."""
13,"Twist, he was told that ""idiot"" means ""how do you say?"""
14,"I work in a shop that sells makeup, and I have to tell people not to smear the testers or products all over the stands constantly, and people get so ridiculously angry over it. I also have to tell people not to put testers on their face/lips/eyes, when people protest I just tell them how many people do it on a daily basis and how they'll probably catch a cold sore or a stye or something equally nasty. People are the most self-righteous when they're in the wrong "
15,"I can't believe your manager offered to personally drive the computer to the store. That is taking customer service to the next level, kudos to him.


Dad sounds like a complete waste of space though. What else could the manager have done, magically summoned it from another plane and placed it in his hands?! 


Hopefully the kid comes out a bit better. "
16,"&gt; I've worked retail before

I would have looked at her and said ""Well then you must know how annoying it is to deal with customers who get angry over policies that you can't control."""
17,Your dad is a smart man. He knew the guy had sealed his own fate with the toothpaste lol.
18,"&gt;This meant that I'd have to work through the entire day without so much as a toilet break as we are not allowed to close the store for lunch or leave the till unattended.

2 things, where the fuck is the manager? and fuck that policy. I used to work at a store that we worked alone Saturdays. Well the store would close for at least 15 mins during the day for washroom breaks. "
19,"Because retail culture has taught them that it's ok to do. You know that if you called corporate to advise you on what to do when being threatened, they would tell you to just give the ""customer"" what they want. Oh, and try to get them to sign up for the Rewards Program. "
20,"I can only imagine haha. Through that whole exchange he failed to look at me once. The guy was definitely in his late 50s, so if he had just went with the ""bad hearing"" excuse I totally would have bought it. 

While all the empathy is gone, at least he has honesty left in him. Silver lining? /s"
21,If you read the story you would know that he's afraid of the horses stepping into the now napalm filled holes. Plus he has a child and you know just how well napalm sticks to kids.
22,"""If someone is obviously grown then you shouldn't card them.""

Ok, sure sweetie. Because when you turn 18 you magically look like a full grown adult and not a 17 year old. 

If she has a naturally young looking face, she's in for a rude awakening for a number of years anyway. I'm nearly 28 and I still regularly get carded for beer and wine."
23,"Paint in Canada is sold by the gallon, also. He's just a idiot. "
24,That's me in a nutshell! lmao
