,text
0,I wonder what she told then to make them arrive so quickly!
1,"""Why did I get a parking ticket? It says Parking right here.""

""Yes sir, right after the word 'No.' It says 'No Parking.'""

""Man, that's false advertising..."""
2,"Also in a thrift store, much like every other store, you are not obligated to buy *anything*."
3,They wanted to see what crazy looks like in person
4,"""SIX! THAT SUMBITCH OVER THERE GAVE ME SEVEN NUGGETS, AND NOW I DON'T KNOW WHICH ONE IS THE WRONG NUGGET BECAUSE THAT IDIOT PUT THEM ALL IN THE SAME BOX!""

*edit: thanks for the gold stranger, but that doesn't solve my nugget situation!*"
5,It's really common for people to use their children to shoplift for them. It just creates a long line of shoplifters which will never end.
6,"""Why can't you just support military spouses, we have the hardest job in the army.""

Ma'am, ""spouse"" is not a rank in the army."
7,"Wow, really ballsy of him to say that you *will* stay an extra hour and a half for him. I would have probably hung up at that point, no offense, just because he had no intention of actually coming in before 5 PM and because of that, he couldn't be considered a customer."
8,"Wait, did he actually bring in an old tag from last year to scan?

If so, that's... different."
9,"According to Suits, it's fraud!"
10,"&gt;clearly stated on the schedule on the glass door

which means something less than nothing to a customer who is in process of losing their mind until you open at 09:00:58"
11,"Given the time of year, my first glimpse of the title read, in my mind, as ""9/11: She went for it"".  I was expecting a MUCH different story."
12,"That might actually be it, just checking to make sure someone who sounds maybe nuts wasn't nuts enough to be a real problem."
13,That floor should have offered them free shoes.
14,"When I dispatched, we had a code for crazy that we used when the complaint was absurd and it seemed that the person calling was disoriented or made no sense... officers usually got to those calls quickly because they knew, nine out of ten times,  it was a quick resolution call that added activity to their daily log (and potentially shielded them from having to take a less desirable call) and wouldn't require any action or paperwork."
15,"My mother never made me steal but she made me open seales packages to check how things looked. Packs of lingerie/socks, electronics,perfumes, lotions...pretty much anything that shouldn't be opened. It was really embarrassing and when we got caught she would act like I was just a naughty kid. :("
16,"That's pretty much how it went! I've been off that job for just over a month now. My memory on it isn't as sharp anymore, but my stories always seem to make the ordeal much tamer than it actually was. She was really rude and exasperated, and although I did offer every possible solution short of putting her puny $2 order in front of $85 orders, I was just done at the end. No, I am not going to help you. 

The other customer though, the guy I mentioned at the end, he had me shaking with anger. He was giving me (from the very start) a condescending attitude while trying to explain his uncomplicated order to me as if I were too dumb to understand it. I finally just cut him the fuck off mid-sentence ""Look, you're going to stop talking right now, and start treating me a goddamn human, cause that's what I am."" He tried to start on me but I wasn't having it. I just started arguing with him, it was my last day, fuck it. 

""Go get a manager. I dare you.""

(or something along those lines) was the last thing I said to him. 

Edit: Woah was not expecting gold off this! Glad I could make someone's day with my last-day-on-the-job tale!"
17,"My last day in a call center 
""I don't think you even care, I'll have your job over this!""
Me-ma'am, you're right, I don't care. Myself and 300 other people are out of a job in 20 minutes because  [cell phone company] decided to go with cheaper workers with less training, I care more about the people here about to be jobless with rent due than I do about your 4 dropped calls last month."" 

She sputtered, I hung up, and took one last call.  

Oh and the new call center got a week of training and 6.50 an hour to our month of training and 9.50 an hour.  Was the second contract that decided we were too expensive and cutting costs for customer service was a really good idea. "
18,He did. Not only is it strange but bizarre that he got agitated about the price not reflecting what was advertised. The whole thing was pretty bizarre by retail standards. 
19,"Considering this myself, regardless of what she said when she called, with the store being so close to the center of town, these small town cops are always parked somewhere in the square and would only need 2 minutes max to show up as long as they didn't have some other customer to defend. "
20,"You aren't? My God, this could've saved my hundreds of bucks and dozens of broken coffee makers! "
21,Helicopter parent evolved into: Helicopter wife!
22,"Main reason that I didn't hang up just then was because my supervisor was standing near me and I was still technically on the clock. I was mostly just trying to show her that ""hey I gave it my best shot"" sorta thing."
23,"I'm so sorry to hear that your husband is deployed to California. If he were here I would gladly shake his hand, thank him for his service, and give him a break on the price.

You however are a bitch who is using his service for your own superficial and personal gain. If I could I would slap you silly, toss you out on your ass, and ban you from this store for life.

Have a nice day. :)"
24,"People do this all the time to me when I am stocking beer. I ask if they need anything, they say no, and then they go ask a male coworker to help them find a beer. It is the best feeling in the world when the male coworker turns to ask me where something is or how many types of X style beer we have. "
25,"I used to work at a bridal store. A bride came in to get her gown hemmed and started crying because the seamstress was ""poking holes"" in the dress. With pins."
26,"&gt; LM: Well it doesn't matter because I'm coming at 6:20 and you're going to help me.

Soo... LM is Oprah Winfrey?"
27,How is she supposed to write a police report when somebody stole her ABC? 
28,"We have a 10-89 on the 225.

I'd go, but I'm currently resolving another issue! Yes ma'am, how many nuggets were supposed to be in your order?"
