,text
0,Wait... we don't have to obey laws we didn't vote for?  Goodbye pants!
1,"OL later on facebook: Never go MoonStruckmouse's costume shop. They accused me of breaking a mask, just because I asked if there was one in the back that wasn't damaged!!! I didn't even ask for a discount. The assistant was rude, unprofessional, called me a liar and a thieve, and admitted to stalking me through the store!!!! Worst place ever.


The follow up story"
2,I didn't vote for there to be a public
3,"Good parenting there. The whole ""it's their job"" excuse is too often used to justify leaving behind a mess. Yeah, the custodial staff are paid to clean up, but being messy and making their job harder is rude."
4,"Good on them for honoring it despite their ""mistake"". "
5,"I'm half German and although I don't speak the language both my mother and grandmother do so I recognize it.

One day in line at a store I struck up a conversation with some German tourists in English by asking them where in Germany they were from and how they were enjoying the states.

LOL!  They all started talking to me in German very excitedly and I had to let them know that while I recognized the language I actually couldn't speak it!  They still seemed pretty happy to talk to me while we waited and their English was great.

Sorry, kind of OT but your story reminded me of it."
6,"I love stories when customers stick up for retail workers against other rude customers, it restores some faith in humanity."
7,"That's messed up. Ask your boss to check the cameras then ask which option he would preger next time.

Option 1: 
One complaint from a rude an inconsiderate customer. 

Option 2:
Many complaints from the four people waiting in line whom you couldn't serve."
8,"""You're right, it is the same thing! So I'll give it all back to you in store credit and that should be fine, right?"""
9,"&gt; This was 100% her fault. 

107.5%. Don't forget the taxes."
10,"&gt; I shouldn't have to give away this kind of sensitive information in this day and age.

 She probably already did, willingly, through social media."
11,Sounds more like his parents were cousins.
12,"I hope you can laugh at his absurdity now that it's all over. As I was reading this all I could think of was the episode on SpongeBob while SpongeBob is trying to get Patrick to open a jar of pickles. 

""The lid, Patrick. ""

""No, the LID. ""

""THE LID. ""
"
13,I'm convinced that customers think the signs are there to trick them.
14,What happens if lord forbid you left that store?
15,"I was stationed in Germany in the 80's.  (Heilbronn)  I used to go to the same WeinerWald for my half-chicken, fries, and Fanta.  At least twice a month over a couple of years.

I always ordered in english.  I don't like to use another language unless I am sure I am saying it correctly.  One day there was a new guy and he didn't really understand English.  Conversation:

ME:  Hi, I'd like half a chicken, an order of fries, and a Fanta.

NG:  ??

ME:  Repeat the order.

NG:  Walks away and gets another employee.

AE:  Can I help you?

ME:  Ja, ich möchte ein halb hähnchen, ein pommes, und ein Fanta bitte.

AE:  Looks at NG.

NG:  Looks at me."
16,This was 100% her fault. 
17,"Pants are optional, when not in public."
18,I made the mistake of trying to help someone in Spanish because they were struggling with English. They got super offended and submitted a complaint to customer service. Never again.. 
19,Considering inflation the voucher is actually less valuable now then it was when it was first issued so the store got some benefit out of the mistake too.
20,"Ah the old ""its their job, I am just making sure they still have one"" excuse. No person, you are not providing job security, you are simply providing physical evidence as to why that is part of my job description."
21,"I can understand her frustration... I fucking hate paper bags.

But I mean... I'd just buy reusable bags at that point. No big deal.

&gt;""Nothing."" *Cue shocked look, and the loud gasp of someone who's never been told no in her life.*

Tehehe."
