,text
0,"Thank god you defended yourself. One of the worst things in these stories is when a customer blatantly insults someone and they just give them the retail smile.

To an extent, you have to defend yourself. I was lucky at my last job to have a manager who did lots of floor work so she knew how hard (most of us) worked, and how polite (most of us) were. If we had to tell a customer we weren't going to help them anymore it was for good reason.

If a customer ever overstepped their bounds she stood up for us and that's an important quality for a boss to have."
1,"Daaaaamn, you called her out?

You are my hero."
2,Risk losing a customer? Has she even been in there in the past four years?
3,your manager was an ass.
4,"The following year: ""Due to customer dissatisfaction, [Donut Company] Australia will not longer hold 'free donut day'."""
5,"Worked in the gardening dept at local hardware chain. I'm clearly at my register ( there's two ), waiting for this lady who I saw approaching. Behind the counter and everything. 

She starts putting her plant pots on the counter of the other register. I politely tell her I can't ring her up there. She demands i do, because she's already taken her stuff out of her cart. 

I tell her I'm willing to help her move her ( all of ) 5 plant pots to my register. She demands I help her at that other one. 

I tell her I can't. Not assigned to it. She storms into the store and finds my fucking manager. I get written up for ""refusal of service"". "
6,"I don't see how saying you lost your name is an insult to a kid not being able to see. If anything, you were joking with the kid like you would with a kid with sight, and you were treating them as normal. Isn't that more important? That the kid is treated like every other child that comes to the counter?"
7,Right?! Nothing will make me pull out my sass like using that line. 
8,"&gt; gimmee

Seriously? What was he? 3?"
9,"So ... He spent extra gas money to save a few cents on produce? 

In what way does that possibly even out to a financial gain?"
10,"Good on you! Don't cave, everyone needs a manager with a backbone."
11,"&gt;She completely ignores me, picks up the closing sign and puts it to the side and starts unloading her stuff. 

Does she legitimately think that's how it works?"
12,"""It seems you've filled the phone to capacity.  This is easily fixed by resetting the phone to factory settings."""
13,"I love replying with "" what makes you think I hate my job.""

If anything I love my job. That's why I don't break the rules "
14,"&gt; cafes are for smoking

Haven't heard this in years"
15,"These people that work at corporate offices ths t bend over to customers must not know, or have forgotten, what it is like in a sales floor. I wish, for a single month out of a year, they be forced to work on a sales floor, in a department they are over, and work under the same perplexing policies they have created. Bastards. Yeah ... I'm not bitter any at all."
16,I work at a cafe/bank hybrid. Customers sat down on the couches and instantly took their shoes of while drinking. The banker had to tell them they cannot do that.
17,"Obviously he should be treated special every moment of every day, or otherwise, what's the point of his mother blinding him in the first place? 

Edit: thanks for the gold! Love you 😘"
18,"I'm having serious trouble imagining a cafe/bank hybrid. Like... cafes are for smoking, relaxing, enjoying a brew... maybe having a scone or slice of pie or whatnot. 

Banks are the place where hope goes to die."
19,"Just put a windmill in front of his mouth, he'll have all the energy he needs to commute"
20,"And that's the kind of message you wish all mothers taught their children.  As opposed to the typical ""yell at the cashier, steal things, complain until you get what you want, retail workers are less than human, etc"" that you typically get in TFR.  Good for mom, and glad you got a water!"
21,"Kind of glad this wasn't the ""customer tried to take my personal water bottle"" story I was expecting."
22,It is so rewarding with the boss has your back.
23,"Oh he still is an ass. I got the hell out last year, but apparently he's gotten worse according to people I still talk to there. I recall one night where he kept us an hour and a half after closing to face every aisle in the store. Wouldn't let us go until he checked all of them. 

Before I started at the store he went away for chemo for like 5 months, and I would have figured that would have humbled him a bit. But literally his whole life is that damn store for some reason. 

Edit: chemi-&gt; chemo   Fucking phone"
24,"Yes but only after I poured it into a smaller cup, she said she didn't want to waste the whole large."
25,That is textbook sweet old lady.
26,"&gt; M: You were pregnant for four years?

This is pretty much exactly what I would have said. With a held tilt, and slightly squinting my right eye."
