,text
0,"He's got the lobster, and she's got the rolls.

Edit: Holy crap gold!  Thank you very much :)"
1,E.T. and his home planet
2,Your school has low standards.
3,"&gt; Has sex frequently

It must cost you a fortune. "
4,You are the type of lady that appears on the news for giving birth randomly and not knowing you were pregnant in the first place.
5,"I agree, she is a solid 4. "
6,I thought the Ghostbusters roasted you in the first movie. 
7,Because you don't have a sister to further inbreed with?
8,Fuck you for splitting up the Beatles!
9,The most creative rock paper scissors cosplay ever
10,"Dear Slim, I wrote you but you still ain't callin'.
I left my cell, my pager, and my home phone at the bottom...

"
11,I'm not sure which side is the pitty fuck. 
12,Jabba the Slut
13,Proof you don't have to do sports to wear a sports bra.
14,"I think you spelled ""robber"" wrong."
15,On the bright side your parents can now tell you and your twin apart by level of disappointment 
16,Wow Nice IPhone did your sister make it herself?
17,You look like Ben Affleck's gay brother.  
18,I wonder how much acne you've got hidden under that airbrush.
19,Gotta act tough when you're a scholarship kid at a white school.
20,"It's weird to me that you are wearing that scarf, when you have all that radiation to keep you warm."
21,You look like you'll take the shape of whatever container I pour you in.
22,"Living with your parents is a prudent move. Being a college kid, it's probably hard to afford rent for both you and your nose."
23,"I can only assume your parents nicknamed you ""rubber"" as a reminder."
24,"This is the kid you sell a bag of oregano to for 20 bucks and still short him a half g just cause you can.. then 30 mins later texts you ""omg best weeeed ever that girl from that other school I was telling you about n me are soooo stonnnneddd"" and he shows up to school in a pink floyd shirt and a bandana on Monday"
25,"We can tell you're rubber by how quickly your dad bounced after you were born. 
"
26,"If you talk as much as you type, I hope you find a deaf guy."
27,I guarantee that's the closest a box has ever been to your mouth 
28,I like how your beds head board will prepare you for what's to come in your life. 
29,Discount Mia kahlifa 
30,"What the fuck dude. 15? I look like shit and I'm 34 and an alcoholic but shit now I feel great looking at your ass. By the time your my age your gonna look like gollum. If you make it that long. Looks like eddy munster at a methadone clinic. Sex frequently with who/what? Dreams don't count, and neither do girls you roofie."
31,I hope she was kidding. She looks like the band member who sits by herself at lunch and reads romance novels.
32,Can't quite put my finger on it. 
33,"I can't imagine why you've never had a girlfriend.  You have so many extra chromosomes to give, what girl couldn't resist!"
34,His parents where probably roasted in 1945
35,He lives in the shadow of his middle finger.
36,"If you finger fuck a girl, does that count a giving her crabs?"
37,I guess you learned to drink all that wine by trying to get someone drunk enough to fuck you.
