,text
0,You look like a chess piece that only checks insulin levels
1,When muscle memory gives away your night job...
2,There's more tension in that shirt than the Cuban Missile Crisis.
3,Do you have to wind up your teeth before you eat?
4,"Whatever race you are, you're in last place. "
5,"You strike me as the kind of girl that demands Taylor Swift and candles during sex, and calls a subpar blowjob ""a gift"""
6,"You're a prime example of how the infantilization of western women manifests. You live in a society that allows you to resist adulthood, responsibility, and the cultivation of personal ethics by clinging to the trappings of childhood. But even your pursuit of an extended pre-adolescence is handicapped by your lack of conviction and perseverance which has been grotesquely atrophied by the low bars you've had to hurdle in your life as a woman in the contemporary western world. Had you been forced to negotiate any critical or important life challenge at any point you'd have the ability to fully cognate your obsession with all things neonatal with the simple hormonal feelings of wanting to reproduce. Alas you're unable to acknowledge, let alone overcome, the contradiction of your current identity, rooted in pursuits based on immaturity, and the biological urge to transition into adulthood turning you into the goddamn mess in the picture. "
7,Dressing like Sonic won't help you get a ring
8,"&gt;guess my race

Unfortunately not extinct."
9,What a beautiful hourglass figure you have
10,Do your kids come watch you cheer?
11,Nice photo of you and your dad 
12,"You remind me of a tropical shore. Your eyes are crystal tide pools, your hair flows in gentle waves, but I can't enjoy any of it because underneath the azure beauty are thousands of tiny crabs."
13,At least both parties can agree that nobody gives a fuck about your input
14,You make people more uncomfortable on planes than the seat recline mechanism
15,the way you managed to squeeze that much ugly into just 18 years is a real testament to the Russian work ethic
16,You look like you're a cheerleader at an alabama strip club where the only regulars you get are related to you. 
17,guess your race is easier than finding your birth parents 
18,"It's not the fact that you're fat, its that You loved that shirt so much, you bought the largest size they make (xxl) and it's depressingly way too fucking small. "
19,No awkward pose is going to detract attention away from that pig snout your mother graced you with.
20,Your hair looks like a fire hazard and your face looks like a child hazard 
21,Funny how you had to tuck your sign into your shirt because your cleavage is too small to hold it up
22,"Skrillex, just like your parents, will never care you exist. "
23,You look like Arby's tastes.
24,"I can't tell if you're 12 or 30, male or female, smiling or in unspeakable agony because you caught a glimpse of yourself in a mirror. 

All I know is you look like a barely sentient yeast infection who is dead set on spreading HPV in anime convention bathrooms one way or another."
25,The only thing that will ever go down on you are the Pokémon GO servers
26,"Puts on designer jeans and fancy watch, walks down to private photo studio, uploads picture about the struggle."
27,"We get it, you washed it.  "
28,You're the dude on used car commercials that was pre-approved in seconds 
29,I see you opted for the Sharpie makeup &amp; eyebrow kit. 
30,You look like you have a feminism news YouTube channel with comments and votes disabled
31,"Be prepared...
This ""awkward stage"" is going to last a lifetime."
32,"Total gamer. She yells ""LEEEERRRROOOOOYYYY MMJENNNKINS!!"" before running into a gangbang."
33,"Half Asian, half desperate for attention. "
34,We don't know what to do. That's why we're calling you for support.
35,Can't keep her legs closed even for a photo. 
36,I'd say Filipino and Pug.
37,I didn't realize her back could hit her chest.
38,You look like an emo staypuff marshmallow man 
39,I'd hate to see what you look like without the corset
40,This is the most flat-chested Scandinavian woman I've ever seen. 
41,You're what the Silence of the Lambs guy would look like if he had finished that skin suit. 
42,"I'll guess German, based on the moustache."
43,"You're not the head cheerleader, just the cheerleader known for giving head. "
44,A piece that can move orthogonally and diagonally but not without taking a 15 minute breather after each square.
45,Who hurt you?
46,Are you in some kind of fitness protection program?
47,"When is the ""Wrist cutting season"" Pep rally?"
48,You look like a can of biscuits about to blow 
49,"Yeah man, I bet the moment her back hits a flat surface her legs just automatically spread eagle."
50,Encroaching mid 30s. Losing estrogen calcium minerals and vitamins. Indication is through thinning hair. Cake make up is getting thicker and thicker by the day. Needs validation through the Internet.  Practiced that picture at least 25 times. Death and the loss of youth are nigh.
51,"You're like Jesus, except instead of dying for our sins you exist because of them"
52,Are you stretching for a run or the gang bang you have set up in 15 minutes?
53,"Can't fight the Germans, can't fight tooth decay."
54,You look like one of those dumbass kids who puts random stickers all over himself. Only you are an adult who did it with fucking tattoos. 
