,text
0,"You may have to play along until you can afford to move out.

Don't become homeless by choice. The options you're being given are not fair and, essentially, cruel but this is life, unfortunately.

Unless you have another living option, tell your dad what he needs to hear and then your singular focus is your financial freedom.

No coffees, no fast food, no nights out.

You only spend money on absolute necessities. Every dime you earn has a purpose. Bills and savings.

You only pay for what you need and you save like a crazy miser waiting on Armageddon.

Once you have your freedom, you live your life and never look back.

This will require patience and discipline. Treat this as a learning and personal growth opportunity. Don't tip your hand, keep your emotions in check, you need to stay cool and calculated throughout this whole process, no matter how long it takes.

Good luck!"
1,"This is funny as shit but i know its embarassing lol ""right in front of my salad"". "
2,I just wish I could be ‘balls deep’ in gay *anything* at this dry stage.
3,"people who say ""i hate the sin but love the sinner"" are lying. I've known that since childhood.

anyway sin is a christian problem and since im not one, i don't have to worry about it. "
4,"First, you’re an awesome parent. Secondly, don’t overcomplicate this. You don’t need to force him to admit anything he’s clearly confused about. Just stick with affirmation. Try to make it a point to point out when LGBT people (news, media, etc) do something positive and talk about how you admire them. Normalize LGBT for him. That way when he figures out his orientation (whatever it will be) he’ll have a positive opinion and an easier time accepting himself if he’s gay. "
5,"Well shit. Y'all are a negative bunch. No fake girlfriend's, he may have already knew but I'm sharing a triumph because my BF is at work and we can't talk about it. Thanks for the positive posts but also these OTHER comments is why I'm a first time poster. I'm just trying to be happy about not being disowned. "
6,Yeah I’m very scared of becoming that old gay guy on Grindr messaging guys in their 20s and getting blocked. 
7,"I’m so sorry this happened to you. Thank fuck you’ve got your brother. Stay strong dude, things will get better. You’ve got your whole life ahead of you and it sounds like it’ll be better for her not being in it. I’m a huge believer in found family. The people who love and support you aren’t always the ones you’re connected to by blood "
8,Ughhh i’m so excited for you !!!!!
9,"# how can I help him BE gay?

&amp;#x200B;

Peg him and hard "
10,"The moment right before he cums where he looks happy so I can pretend like this is real, like we may have a future together, like I’m not on a mattress on the ground trying to keep my voice down so his roommates don’t wake up."
11,"I have grandsons older than you, but your experience here takes me back to my youth.  I am at my first duty assignment in the military at a time when they are still taking us gays off to military prison.  Folks at that assignment began figuring out that I was not dating the girls, and began circling like wolves, and gossiping.  In those times this was truly dangerous for a gay man.

Well, this guy, who was a dedicated church going man, and straight as an arrow came to my rescue.  I had always figured him for the guy who would lead the lynch party.  Well he starts going on and on loudly about how he can't get any work done on the evening shift (when he carried our section alone) due to all the ladies coming by and asking after me.  He really bitches at me to let them know I have been changed to the morning shift.  The next day, as he was coming on shift for the night, and I was leaving, he gave me this sweet smile, and winked at me.

In life, people will often surprise you.  Love and friendship will come from those you least expect, and sadly, the reverse as well.  Those you would expect to stand up for you are no where to be found when the stuffing hits the fan.  I'm a white haired old coot now, but some of the sweetest guys I have known along the way were straight men who had loving hearts."
12,"Dude just talk to her about it, it could potentially be an awkward:embarrassing moment you guys have inside jokes about and the start of an entirely new and closer bond with your mother after you guys discuss sex, expectations. Don’t put it off"
13,Oh yeah time to cut links with this toxic person.
14,"Interesting.

I came out in 1994 at the age of 21.  I was as seemingly straight as they came.  6'4"" 195lbs with broad shoulders.  Cowboy boots, jeans, T-Shirt, leather jacket type.  I was an out of place country boy that migrated to a city.
Nobody could tell.  And it was lovely as hell.

Once I finally met and made friends with some actual gay guys, I felt like I HAD TO act more effeminate because otherwise guys weren't getting the hint.  And back then you needed a pretty damn good hint.  I always felt I had to force acting more effeminate than I felt.  Like I had to do that to attract guys.  It really sucked.  "
15,I love stories like this! It's good cause I can think that maybe someday I'll be in a similar position. Thanks for sharing!
16,"I wholeheartedly appreciate this advice. Drastic times call for drastic measures. I have to realize that my life, my happiness, and my peace of mind is more important than anyone even my parents. And if I have to end those relationships then so be it. Thank you so much for this. 💯💯❤️🏳️‍🌈"
17,"cuddling first with clothes on, then the inevitable naked contact, especially the groin area. The warmth.."
18,Share some tips on how to suck a dick
19,I hate that this made me LOL. 
20,i loathe that filter so much. 
21,"Dont be afraid to use your tongue. Move to a song in your head. Change the pace go slow and speed up at random. Listen to the guy and pay attention to body language. Dont stare! Unless he likes it... I find it awkward. Pretend like his dick is the best thing in the world... find a ""finisher"" move that is guaranteed to make a guy cum. I'd tell you mine but it's a bit complicated to explain through text :/ but with it I can make a guy cum in seconds if he just wanted a quick nut. All of the guys I've blown have said that I'm one of the best they'd had and one gave me the nickname ""head doctor"" 😁"
22,Bisexual dudes exist ya know...
23,It’s just such an unattractive filter. I mean why in your right mind would you make yourself look like a dog? Isn’t that supposed to be an insult? Ugh people.
24,Too many bottoms for you to handle?
25,"Imagine how you’d feel if this were reversed.....nobody wants to walk in on their mom being plowed or being cum shot in the face.....that would be kinda scaring actually. So yeah she’s feeling the way she is. 
Might wanna say hey sorry I wasn’t more careful with privacy and respecting boundaries won’t happen again. But don’t expect things to smooth over right away, they will eventually but it’ll probably just take time for things to get back more normal."
26,"1. Contact your local public library. Ask what resources there are in your community for LGBT youth.

2. Your school probably has some kind of counseling service for students. Find out if that's a thing, and how to avail yourself of it.

3. Get lots of rest. Stress depletes you, and you'll need more sleep and downtime to avoid getting sick. Remember to eat, and drink lots of water.

4. If you have other family (biological or not) who will be supportive, connect with them any way you can.

5. Remember you're not alone. There are millions of your LGBTQIA family just waiting to embrace you whenever you're ready.

6. Laugh. Laughter is healing. Watch funny movies and listen to standup comedies and seek out hilarious videos on Tiktok. 

7. If you're in the mood for company, cling to your friends. 

8. Don't use risky sex or overeating or chemical substances to shore up your self-esteem. You deserve the real thing--by which I mean, you deserve to esteem yourself. 

9. You did a badass thing, walking out of that hateful environment. Be proud of that. Hold your head high and don't let anybody make you feel bad for preserving your integrity.

10. Know that we are rooting for you. Come here for advice. Listen to advice ... but only take the advice that makes sense to you. Nobody knows *your* situation better than you do.
"
27,I knew I was gay at 6 so I don't know why these people are giving you crap. Probably not best to talk to anyone about it until he tells you he's sure he's gay/bi/whatever for sure. The religion thing is so terrible. Anything that has a little boy crying because he feels like he's wrong is obnoxious. If grandma told him it's a sin she probably not going to be a great person for him to be around. Good for you to look out for him without judgement. 
28,Isn't that what boyfriend are for? Copping a feel whenever the mood hits.
29,"You will find a lot of gay men have similar stories. We have been building our own families for a long time. In fact, it is to be common to hear ""keeping it in the family"" from all sorts of us in public. This was generally in reference to one gay man doing a kindness or something helpful for another. Think going into a coffee shop and the person hands you a coffee and says ""It's on me, just keeping it in the family."" It was a way for us to acknowledge and let each other know we're here for you.

If it helps, I moved out when I was 16. I already hadn't been speaking to father for two years, when I moved out I didn't speak to my mother for 4 years. She called and apologized for all the wrongs. I made up with her and we have a great relationship today. Twenty years later I had moved across the country, built my family of friends. I nearly died and had the realization in the hospital that if I made it out I needed to at least try to forgive my father and his side of the family. I still had contact with my aunt, I made my plans. I flew across the country and drove 8 hours to my home town. My aunt had gathered most of my father's side of the family at my grandparent's home. Only she knew I was coming. I stood outside that door for five minutes before ringing that bell. When I did, there was a lot of crying and happy faces. I got to meet nieces, nephew, second cousins, sisters in law and other new family members I had never known. My younger brother and I spent time making up and clearing up evil lies told about me all those years before. I had missed out on a lot.

You have a loving and supportive brother, be grateful for that. Build your own family from your friends. Be hurt, angry and grieve. You have every right. Try not to wait as long as I did to repair things. I regret missing out on that part of my life.

Also, I assume you're in high school and still a minor. Depending on where you live, you should go to your guidance counselor and explain the situation. It may end up hurting your mother now but it protect both you and your brother. Your mother sounds a little nuts, you don't don't want her calling the police and telling them your brother kidnapped you because you're in an incestuous relationship.

Lastly, your brothers and here for you."
30,"Thank you. As for normalizing it, he knows my gay friend is gay, but didn't realize my lesbian friend was, so I told him today. I also told him how they go to church together every Sunday. "
31,"I like being held, or have him lie on top of me. The warmth and feeling of safety is phenomenal."
32,Weird flex but okay
33,"Sin is an imaginary disease, created to sell an imaginary cure"
34,"Yeah, we’re going to need to hear more about this “finisher” move."
35,"It’s better than being the old guy messaging 18 year olds and then if they don’t respond but don’t block also, continue sending them messages culminating in ‘you deserve acid you rude (insert any swear word or insult).’ "
36,"Her view is as demented as a Christian who says “I don’t hate the Jews.  I just hate that they go to the synagogue.”

Being gay is fine. And doing gay things is fine, because being gay is fine, and gay people get to do gay things with other gay people. 

She is trying to market her hate as fair-minded compassion, and it’s just pure bullshit. 

And yes, I will blow my guy in her honour later today. "
37,Get out where? Nightclubs and bars? They just told you they're not in the scene. 
38,"You're a great brother for taking him in. Thank you for that.

I read the other post, and agree with most of the comments. You need to set boundaries, otherwise this could spiral out of control. Kids (and at 15, I would consider him a kid still), need boundaries to learn what is acceptable behavior, and what is not. 

At 15, I could never have brought a guy home and slept in the same bed. I wasn't even allowed to have my bedroom door closed!

It's an awkward situation for yourself, so do your homework, and let him know that you're always there for him, no matter what- but he needs to start showing respect for you and your space. Stick to the boundaries you set!"
39,"hey it’s great that you wanna come out but don’t do it if you think you might get kicked out/sent to conversion therapy or anything like that [unless you can support yourself &amp; move out or whatever]

it might be hard to not be who you are but there’s no point being yourself if you’re homeless or being emotionally and maybe even physically abused 

(sounds scary now that i read back over it but just being honest)

either way good luck :)"
40,"This is beyond just ""toxic"". This is a mentally ill person"
41,It's all about that eye contact.
42,"Fuck yeah, I love unzipping and peeling down the pants and underwear, it’s like opening a present. 

"
43,I like starting oral when his dick is still small and feeling it expand in my mouth
44,"Are you sure he understands it’s to prevent HIV, and that you aren’t positive?"
45,This sounds like a strong possibility. I’m just really scared regarding how to even go about it. Never bad to apologize for something like this before. 
46,"So nobody is gonna point out how many gay people genuinely would let 14 werewolves bone them in public

Or participate in pup play "
47,"First of all, I want to pour praises all over you and your husband for you open attitude!

Then, I preface by saying I am not an expert, but I wonder if you need to give your son room to live through his school experience without over protecting him.   If and when bullying happens, that is the time to get heavily involved.   It hasn't happened yet.  One of the things to consider is how to help him get through the bullying experience.   I was bullied some, but not to an extreme level.  I knew my parents stood behind me, and that helped me a lot.

Secondly, back off him just a little bit.  He will reveal what he feels able to, when he is able to do it.  He knows you support him.  That's huge.  So many gay kids do not have that.

The church thing could become a problem.   It could end up being OK.  You can't select a church for him, but you can be there if it becomes a conflict for him.   Be ready to confront the grandparents, if, *and only if*, they make an issue of his sexuality or do the hellfire thing.

There is no way for you guys to guarantee a soft landing for your son.   He will, whether gay or straight, live through puberty, with all the angst and storm clouds that every kid goes through.  He will have to find his place in the social world of middle school then high school.

Be there to support him when he needs you.  Your love for your son is beyond question."
48,"Larger pride crowds

Positive online content with LGBT representation 

Better atmosphere around 

"
49,"LGBT book stores, LGBT cafes, LGBT sports leagues, LGBT film festivals, LGBT music festivals, LGBT street fairs, LGBT owned small businesses (I can think of an ice cream store, candy store, yoga studio, art studio, and movie theater just in my very very small city and that is just stuff I have happened upon), LGBT/""gay days"" at amusement parks, LGBT meetups, LGBT fundraisers and charity events, HIV/AIDS charity events..

The list goes on and on and on. 2 minutes of googling and I promise you can find 10 options in your nearest city to drive in on the weekend and take advantage of."
50,"I love cuddling and groping with clothes for a while, then undies for a bit too. The underwear part is one of my favorite, because it's so close, it's basically contact, but it's teased by the thinnest piece of cloth"
51,Try living in Mississippi.  We don't have any of that stuff. 
52,"THIS PERSON IS *NOT* FOR YOU.

Cut ties and MOVE on."
53,"If you don’t loathe that filter, seek help immediately you are not well "
54,"Drink some water or have some tea nearby in case you need more fluid, saliva, etc.

Next, get the dick wet first by licking the head to tease it, next, quickly get to the base to cover it.

Depending on cut or uncut, you will need to work to full erection : watch xtube or pornhub for tips.

On Sails Lift, proceed to demonstrate zero gag reflex as throating 7+ is preferred : do not choke

Depending on the user, you will need to tailor the experience as in do not go generic : you are not a machine &amp; he’s a man / Game of Thrones covers this with Littlefinger, Redheaded Roz &amp; moaning

After the release, preferably with photo finish, get verbal confirmation that the job was satisfactory.

Book appointments &amp; exchange info in afterglow.

Keep appointments on schedule &amp; at least 30 minutes apart unless you have someone who wants to watch or queue.

"
55,"I lay a significant amount of the blame for this on your parents.   Jeez, their son commits suicide and they go on about him having gay friends.  It's a cold, cruel world out there for a lot of people, and their safe space should be their family. That cold cruel world for your bro was school, but he couldn't even come home to peacefulness and unconditional love.  Izzy is a piece of garbage and I hope karma comes back to bite him in the ass hard, but your parents have a lot to own up to, and atone for.  Do they even seem like they are genuinely sad about your brother's death ?"
56,He'll be the First Bottom.
57,good i keep it in a pouch so its hydrated and i take it out and wring it whenever i need to use it p
58,"I disagree with most of these comments. 


Look, it's a weird thing to see a family member getting splattered with cum.  She needs time.  Let her process.  Don't bring it up again, let her come to you with it. 


Sometimes people feel this overwhelming need to fix something... Except nothing here is broken.  Things will go back to normal, they just need time. 



And be more careful not to get caught in the future.  "
59,I hope you and your mom are able to laugh about it for decades to cum
60,Love it when a bf grabs or rubs me “just because....”
61,"These comments are depressingly shallow, telling you to ""upgrade yourself"" and ""hit the gym"". Your main concern should be about accepting who you are as a person. Listen to the reasons he tells you he loves you and be proud about them. 

The only person you need to care about loving you is yourself. Once you've achieved that, you will trust that your boyfriend feels the same. Otherwise, you'll be torturing yourself, chasing after a Chimera whilst eroding the trust between you and your boyfriend."
62,This hit home. Bravo
63,The comical part of this post is someone paying for gold 
64,"Your dad is throwing a tantrum and demanding you go back in the closet. 

He is, in effect, choosing his homophobia over his relationship with his son. 

You cannot give in to this demand. Tell him the lie he wants to hear until you are independent, then let him know that you’ll be ready to talk to him when he is ready to apologize for the way he has treated you. "
65,"""I refuse to make any effort to connect with other gay people. Why can't I meet anyone?"" - askgaybros."
66,"I mean how old are you actually? You have so much time to figure yourself out.

there's also much more to life than just being gay and dating."
67,"She deliberately asked you for your opinion in a private setting, and when you gave it, decided to use that to humiliate you in public. You had nothing to apologize for. That girl is a bitch, who probably feels good about herself by putting others down."
68,In my experience I have found that guys who use the snapchat dog filter use it to hide certain facial features about themselves that they don't like or will seemingly stick out to other people. Usually when I press them to show other filterless pics they're usually hesitant and once they do send some 9/10 they either have an unusually big nose or just lose that cute look they're going for and look painfully average at best.
69,"Porn is a bit about fantasy so it’s hard to say based on that. I would try to talk to him and maybe incorporate some pegging into your sex life. Maybe he’s curious based on what his gay friends have said about bottoming/prostate stimulation.

Only he can tell you if he’s gay :("
70,"Absolutely, let’s give a round of applause for the brother 😻👏👏👏👏👏👏👏"
71,"Perfect. Just keep it up. It might be uncomfortable, but it might also be worth mentioning to your in-laws that you’re raising your child to be accepting, supporting, and allies to the gay community. They might not like it but he’s your kid to raise. "
72,His bubble butt was 👀 you somehow
73,"Oh, yes.   I liked to rest my hand on his thigh when driving, then periodically just check to make sure all the parts are where they belong.   Thankfully, they always were, the MANY times I checked.  ;-)"
74,"Ring Cameras everywhere.  My phone gets a push each time someone enters the field of vision.  Always Home truly is peace of mind.

As for the neighbors, I am in a townhouse on corner unit.  I know 1 of my neighbors can hear however he puts republican stickers on his car so I feel it is my patriotic duty to make my boys moan louder &amp; squeal like a pig whenever I am bottoming.

For the most part dudes are good with scheduling &amp; being on time and simply stop servicing the ones who act badly."
75,"Police can identify him going through his contacts, message history, circles and interviewing his friends. Regarding what crime, I have a law degree, and from where I'm from harassing someone and causing him/her commit suicide as a result is a crime under the penal law."
76,"Hmm. Do I really want to go after a man in his mid 30s who unironically calls himself ‘big booty’?

...

I do.

PM me."
77,"Mentioning the search history might shut him down or even upset him that there was some kind of privacy breach. I’d slowly introduce it. Like start with some rubbing or maybe a finger during a HJ or BJ. Then go from there. You might have to do some reassuring that you are into it or think it’s hot.

Spontaneous sounds great until it goes very wrong lol"
78,"lol what? I came out at 21, lost my virginity at 22, found a boyfriend at 23. Wouldn't have been worried even if it took longer than that. You've got plenty of time, don't freak out just yet :)"
79,I’m something gay...
80,"OP, I'm a social worker in the US. If you're under 18 and you decide it's best and need any help reporting your extremely abusive mother let me know. There's lots of resources for you and your mother does not deserve anything to do with you. "
81,"cool.

you have two things here tho, being dominated and bottoming are not necessarily the same thing, but good on you for having fun"
82,"I find it extremely hard to believe that *closeted* guys are approaching you in public. Heck, most of the time it's hard to even drag a face pic out of them on Grindr and other dating apps, let alone get them to agree to meet you in public. 

Why do all of the humble brags on here just seem to be nothing other than fantasies guys make up in their own heads? "
83,"You look them in the eyes, you stare at them. It's communication 101 "
84,"Yeah. Or grab or smack each other's ass, or come up from behind each other and give a little hump then leave"
85,ima pretend I didn’t read grussy.
86,"I am always amused by these posts about growing old usually posted by 20 somethings.  

I AM old, 71 this year.  I am gay and yes I am single but lonely, I am not.  You see I don't focus my energy on what I don't have, I focus it on what I do have.  

I have a beautiful house, nice art, enough money to live comfortably and lots and lots of options.  I am probably going to Alaska for a month this year.  My neighbors love my garden, I see them stopping and gazing at the beautiful flowers.  I have nice neighbors and a safe neighborhood.  

I have two friends who I have know for 40 and 45 years.  They have seen the good, the bad and the downright ugly and they still love me.  I've had 3 partners I was with for a total of 33 years, the one that is still alive I am still in contact with.  

I have Grindr, Scruff and Recon but except for Recon I mostly use them when I travel.  I get messaged on all of them numerous times a day but mostly from bots.  I have several FWBs and enjoy playing with them.  

I don't message 20 year olds, 25 year olds and rarely 30 year olds, I let them message me.  But quite frankly, I get enough sex.  I don't like meeting strangers much less having them in my house.  I'm a hung top living in a city that seems to be 97.3574% bottoms, so finding a fuck buddy isn't hard.  

Would I like another partner, maybe.  At this point in my life being comfortable is far more important.  I'm almost sure I wouldn't want to live with somebody.  I like sleeping alone.  Sure I like to cuddle, kiss, spoon but waking up in the middle of the night with an arm over my face is not something I strive for. 

My advice, live the life you have.  Be grateful you have enough to eat, can work, have all your limbs, if you do.  There are a billion people who would gladly trade you lives.  You're on reddit which means you have access to the Internet, a billion people don't.  

That old guy on Grindr messaging 20 year old boys is sad, no doubt but he sure isn't anywhere near the top 100 things I worry about.  And do you know how easy it is to say, ""not interested""?

"
87,"Ah, reckless faggotry at its finest."
88,"Yep and yep, though I didn't feel disclosing my status was really relevant to the conversation."
89,I love having gay sex 
90,Big OOF my due
91,"Me and my husband are both in our early 40's, and finally enjoying the things we've worked for. Home ownership, success in our jobs, taking fun vacations, etc. Ya know, grown up things. It might not sound exciting, but not all of us our tragic middle-aged weirdos, chasing after our lost youth."
92,Mortal Kombat in 2019 sounds weird
93,"Omg we needed a story like this. Let up know how it goes, OP. "
94,Did you call the police? What that boy did was a crime and he should be punished by law.
95,Try and say something like “I must be doing something wrong then” or “I’ll try harder” they usually get that they fucked up and will laugh about it 
96,"Alcoholics and drug addicts actually commit actions that are harmful to both themselves and their kids. 
  For a person to embrace his homosexuality in a healthy way has no negative effects on anybody and actually can greatly enrich his life with love and health and allow him to live honestly and authentically. "
97,"Lol, it's not even about being fem. It's about being aware of your surroundings and approachable. Nobody will know you're fem or gay on the bus if you're not talking to anybody.

However, if you happen to catch someone looking at you, keep the eye contact for a bit and smile, that's literally all you need. "
98,"Wow I’m so sorry to read this because you must be swirling in confusion and anxiety. Bottom line, if you really feel that he’s gay then you’re going to have to step up to the plate for your own sake. Tell him that this gay question has been a recurring thing for you and you’re having a hard time completely accepting that he’s heterosexual. Ask him if perhaps he’s bisexual as a way to open up a conversation on the topic of his sexuality. I give you props for wanting him to be happy but I’m clear after reading your post that you want to protect yourself and that’s the thing you need to focus on here. Don’t let someone else’s confusion or personality traits lead you down a path that you want no part of. I wish you the very best of luck."
99,"As a 50 year old dude, I can assure you that on the apps I use, guys in their 20s and 30s message me all the time. Yes— I’m a top. Yes— I’m good looking/in shape. Yes— I take a great cock pic. I’m also a skinhead. 

It’s not the age that matters. It’s whether you take care of yourself and have something to offer. "
100,Looking guys in the eyes is a great way but there's also those guys who do it that have a wife or gf by their side. Watch out for those shifty fuckers lol. 
101,My ex would stick his hand down my pants and just cup my cock and balls. Was shocking at first but weirdly reassuring. 
