,text
0,"I don’t find him annoying because he’s overtly flamboyant. I find him annoying because he is generally an annoying and cringe person, all gender expression shit aside."
1,"Seems like he cheated on his boyfriend and is trying to make himself feel better by accusing you two of rape, which is totally wrong and ridiculous."
2,"&gt; is it selfish to not want to be the girlfriend he keeps around for appearances?

You’re a person, not a prop. Doing this to you would be extremely selfish of him. You need to do what’s best for you."
3,"No. I want a gay camp crystal lake, or a sci fi movie where the scientist needs to save the world and is motivated by his husband and children at home. **We need more gay characters, not more “gay” movies**

You can’t tell me a horror movie about a bunch of twinks in a cabin is not gonna be gold."
4,I’m glad for that. I do like him a lot. But I still can’t consider voting for him until his website has a policy section and he starts getting specific about just what his policies are.
5,"No it’s not weird, but most people looking for a quick hookup aren’t trying to grab a beer and get to know someone beforehand."
6,"bitch stop panicking. he is cool with it, if he wasn't he would have whopped you and your boyfriend's ass on that couch."
7,Being gay doesn’t automatically make you a good person
8,"Whether it was a guy or girl, if the other partner isn't comfortable with their partner being that affectionate with others (especially when they were the ones that initiated it) then it's kinda inexcusable. There's obviously no way for us to know, or assume, his sexuality. But it's clear that there's something happening where he at least wants to kiss random guys and is concerned with others knowing he is. Depending on your age as well, this can be even more telling in regards to where he may be at in general. 

&amp;#x200B;

Unless I was in a mutually understood open relationship, I don't think I could personally be comfortable enough to continue a relationship with someone who's willing to just kiss a stranger and not even be willing to discuss the situation as a whole, and understand why it made you uncomfortable."
9,"Because conservatives are not pro life, they're pro birth.   That is all.  If they were actually pro life, they would make sure every morher had access to excellent pre-natal care and nutrition.  Once the child was born, they would be pro universal childcare, pro excellent education, pro universal access to healthcare and good nutrition.  Once born, conservatives wash their hands of that fetus, and they're on their own. The hypocrisy speaks for itself."
10,"I strongly dislike him for how much of a bitch he is. I remember hearing about how he acted at drag con the year he ""made it"" and could cut lines thinking he had the right to. There's also the transphobia and how he's waaaay too into straight guys to the point it's disgusting (listing his gender as female on dating apps so straight guys hit on him, pressuring them to hangout with him even though they're clearly uncomfortable, then posting about them on his social media). He's just a huge fucking mess."
11,I'm mostly annoyed that he's rich enough to own two pianos but can't play for shit.
12,"Wow, that honestly sounds like the best case scenario in your situation. Sounds like your brother has no problem with it. Maybe talk to him about your sexuality, you may as well at this point. I know you probably want to jump off a bridge right now, but trust me when I say how much relief you'll get when you can tell someone close to you (I'm assuming) about yourself. Obviously you don't have to tell anyone, just a suggestion.

Goodluck with it!
Oh and go get dinner with him, it's bad to think on an empty stomach :)"
13,"I'm quite short (5'2) and I prefer other short guys, but it's not a strong preference. There's a guy who's interested in me who's 6'7, though, and that may be a bit too chihuahua-humping-great dane for me."
14,"James Charles isn't in hot water for trying to sleep with ""straight"" dudes, he's a shit because he tried to (or did) get people to sleep with him against their own wishes by manipulating or threatening them with his money and fame. 

Homophobes aren't homophobic because of anything gay people do or don't do, they're homophobic because they are bad people."
15,Yes. I also like to see more of the every day Joe with the average body.
16,"A Jehovah’s Witness friend of mine (no judgment here, they don’t vote and didn’t vote against my marriage)  told me that as long as I didn’t have gay sex it was ok if I loved another man (my husband).  I asked him if his marriage to his wife was based on sex.  Of course he replied it wasn’t.  My reply was, “Then why do you think my 45 year relationship with my husband is all about sex?”"
17,"I think lying and trying to placate him is probably the worst thing you can do, because A) he won't believe you B) now he may lose confidence in you too if he feels you're just trying to placate him.   


I think a very gentle and caring manner you can empathize, reassure, and express your feelings.   
e.g. ""I understand you feel insecure about your size. However I do not have an issue with it and everything has been good for me. My only issue is with you unnecessarily beating yourself up about it.""  


Additionally, without getting too personal (too late?) if the sex is just alright i would stress the importance of communication as he may view any dissatisfaction and attribute it to his existing insecurity."
18,"Plot twist: he has been stalking you on social media for weeks and manipulated you by lying about his birthday coinciding with yours. I anticipate you will be buried under his garage within the next 30 days.

He is probably watching you right now."
19,"I'm from the Philippines and I heard some horrific stories of some of our ""pretty"" looking male overseas workers who went there and end up being raped not by one but multiple guys. I heard one of them is now mentally ill. Guys who go there to work are advised to grow facial hair to not look that pretty and not attract Arabs."
20,The professional stuff is way too sterile.
21,"Whoever those gay guys were, they did it right.

You fight ignorance, misconceptions, lies with exposure, education, and kindness.

Isolation, confrontation, and anger will usually have the opposite effect on people and only serve to confirm their biases and force them to dig in.

Change is gradual, one heart at a time, and takes kindness and patience.

Entitlement and ego are not your friends and will not serve you well if your goal is honest change.

Great post, OP."
22,"if you search for bears, twinks, college, whatever, you're going to find white guys.

to find Asian guys, you basically *have* to search for that specifically."
23,"I've had two employees who thought I was a ""hot"" boss - one of them even tried to proposition me after a company Christmas party that we had all been drinking at.... it took some serious effort to say no 😆"
24,"I think there is a LOT more insecurity about how the general public will see your partners appearance in gay couple's than straight. Like we are already worried about people judging us and standing out, add in your partner being not conventionally attractive and than you feel like people think your even more of a pervert. 

Basically I absolutely find myself attracted to bigger guys pretty frequently, but I also know I would be less comfortable introducing them to my parents than if it was a fit guy."
25,it's not gay if you're on top. ugh uh...
26,"Duuude one time I met up with a guy at 4 in the fucking morning cause I was so lonely cause my boyfriend had just broken up with me. 

This guy ordered an Uber for me and dropped me off at his place ~ 20 minutes away from my dorm. As soon as I got there, I knew I didn’t want to do anything and I wanted to go home. I forced myself to have sex with him cause he paid for the uber and I didn’t have a ride back home. Horrible experience :("
27,Not weird. Smart.
28,Yes. It's more genuine.
29,"Same.  I'm tired of the three tired plots: 1. Gay people coming out and getting beat up for it. 2. Gay people in a sort of relationship but not really because someone is out. Or 3. Gay people dying of aids.

I need a character who is interesting, doing real life things and who, oh btw, has a husband."
30,A cabin in the woods and a dog.
31,"There's nothing wrong with responding this way. If he was only willing to be friendly cause he was hoping to date you, he doesn't sound like a very nice guy anyway."
32,"For sure it doesn't.

That's why I laughed so hard when a poster said that Peter Buttigieg is ""one of us"" - like we all are on the same level of the playing field and all share the same experiences from society just because we're gay! What a joke."
33,"being anti-fem is dumb as shit and probably a result of internalized homophobia, but i hate james charles and find him annoying because he's a dweeb lmao. plus the whole ""influencer"" thing reeeeally rubs me the wrong way."
34,"&gt; Some Saudi \[men\] can’t have sex with women, so they have sex with guys. When the sexes are so strictly segregated” 

I heard this about India too."
35,Arrogance kills it for me within moments of the first sign. There is a fine line between confidence and hubris. Some people are just incredibly full of themselves and Jesus it is the most massive turn-off.
36,I would SERIOUSLY contact a lawyer right away. Also to prevent him slandering you to others he needs to know with the weight of the law that he can't tell people you raped him. This is beyond serious. Take it so.
37,"I think it's definitely important and caring if you have genuine concern for someone to sit down and have a talk with them. However, how they react and what they do is their choice, and honestly, its not without risk: they could denounce your friendship due to their own self rejection. In the end, though, it's not your place to make anyone else's choices."
38,They are not trying to get to know someone at all:D
39,This wouldn't bother me. Spend those nights with the brother's girlfriend. You can drink wine and bitch to each other about how weird your boyfriends' family is.
40,Plot twist #2: Twin brothers separated at birth.
41,"Really? I think there's too many movies about a slightly effeminate very attractive young white gay liking a popular closeted masculine very attractive young white gay. I want more gay themed films where romance and sex isn't the main plot, like gay thrillers with psycho ex-boyfriends or two gay best friends comedy type films."
42,"You're not being unreasonable but most people are looking for quick sex only I guess. I asked the same to a guy and he replied ""if you didn't like me and my body, you could've just told, you're being too careful as if l proposed you or we're getting married, its just a hook up"" and then he blocked me. And i really liked him but whoa.. it just happened in a few seconds and he blocked."
43,"Unfortunately, many gays reduce homosexuality to sex too"
