,text
0,Your landlord is full of shit.
1,"1) A bodega is a corner store/deli/source of probably everything you need. You stand at the counter and order, then pay at the cashier. Respect the cat.

2) learn how to swipe your MetroCard correctly on subways AND buses, and if you are on the bus,  shout BACK DOOR if you're at your stop but the driver didn't hit open.

3) move in on the subway. Step into the middle.

4)  move to the right on escalators or walk up on the left side. 

5) Fold your pizza."
2,"Do not stare. No matter what crazy shit happens on the subway, resist all urge to stare. When I first moved here, I was amazed by how unfazed New Yorkers are by everything. Soon, I learned that staring at a person (whether it's a crazy person talking to themselves, a couple fighting, a woman screaming into her phone, etc.) is a great way to get drawn in or attract unwanted attention. Eyes down. 

The Brooklyn Queens Expressway is the ""bee que ee"" and Houston Street is pronounced ""house-ton"" (not like the city in Texas). 

People will say slick shit to you even when you're not doing anything wrong, so just let it go. Some people are really miserable. 

In general, do not give money to beggars on the subway. If you are really moved by them you can given them food/water, but it's best to volunteer at a shelter if you really want to help."
3,"Efficiency does not equal rudeness. You should not be making small talk with the guy at the bagel counter when there are other people on line behind you. 


To your original point, definitely don't say ""Big Apple""."
4,"Fans, cold showers, cold foods (frozen grapes are the best), high quality deodorant, spending time in air-conditioned places that cost little or no money (museums, libraries, grocery store, etc), etc.

At night, I've occasionally slept on the roof. When that isn't possible I soak a t-shirt in water, ring it out so it's just damp, then wear that to bed and sleep in front of a really good fan.

When even that isn't enough, I get a couple large sturdy plastic ice bricks, freeze them solid, drop them into a pillowcase, then sleep on them. Don't use the cheap flexible kind, they pop too easily and then you get silica gel everywhere.

In the hottest months I keep six ice bricks in the freezer. I'll take three when I go to bed, then when I inevitably wake up at 3 AM because they've melted I switch them out for the other three."
5,"When you see someone famous in public , under no circumstances should you approach them..."
6,"Occasionally I get annoyed by people slow-walking while using their phones up or down the subway steps with a dozen people behind them.

Also, having lived in Tokyo, the lack of queues to get on the subway -- everyone passive aggressively inching closer to the edge in front of each other while waiting feels unnecessarily competitive and inefficient.

Oh, and broker fees and ""net effective"" rent nonsense. Never had that in any other city."
7,holy shit is this real
8,If a person asks you how much you pay in rent/paid for the apartment its generally not considered to be  rude.
9,"Downloading a bunch of podcasts and just walking around, people watching, window shopping."
10,At that point is it even worth it to not have an AC? Going out of your way to the 10th degree to avoid an extra $30 a month electricity bill.
11,"Referring to subway lines by color (eg, the blue line) isn’t the usual thing here. Refer to them by their letters (the ACE) or the avenue they run down (the eighth avenue line)."
12,"&gt; If you are really moved by them you can give them food/water, but it's best to volunteer at a shelter if you really want to help.

A friend of mine is a gardener, so sometimes he's really dirty and sweaty on his way home. He said it's rare,  but occasionally people will come up and give him a snack bar because they think he's homeless. 

I asked if he took them and he was like ""free snack bar"""
13,"People who argue that the city should remain shitty because it's always been shitty. Defending people who walk/ride around blaring terrible music, for example. Being a piece of shit is not somebody's culture, and nothing of cultural value will be lost if they are made to stop.

Also, people who don't understand how to use public spaces. Stay to the right when walking, biking, and driving. Don't block the entrance to the train. Don't try to get on until people have gotten off. It's not complicated."
14,Don’t trust bodegas WITHOUT a bodega cat
15,And don’t forget to take off your backpack on a crowded subway.
16,As a new Yorker I stare at shit all the time because fuck you do something
17,"When giving an intersection for numbered streets, street comes before avenue. For example, 86th and 3rd is on the UES but 3rd and 86th doesn’t exist :)"
18,"IDNYC gets you a 1yr membership to a ton of cultural institutions, including most of the major museums and zoos. Also, you can get free ferry rides to Governors Island."
