,text
0,[deleted]
1,"I told this story on this sub before - I remember one time I was in a taxi, and the cab driver was telling me he was writing a book of his 'cab stories'. He told me he always wanted be driven by one of his passengers, so he can put it in his book. So right on 5th ave and 23rd, I said ""OK - let's do it!"" - so we both got out, he hopped in the back, and I jumped in the front and drove the rest of the way there.

I also remember getting my hair cut at FAO Schwarz when I was really young. You could sit in a rocket ship, or on a horse.. really clever for kids like me who were scared of the barber."
2,"Rudy’s bar and grill in Hell’s Kitchen

$7 pitchers, $3 shots, free hot dogs. With $25 a person you’ll be more than good. "
3,"The rats in north manhattan are genetically distinct from the rats in south manhattan.

Don’t ask me about it, I just read the internet!"
4,That time in the 90s when I robbed a little 8 year old kid uptown!
5,Getting robbed as an 8 year old by a crack head in the early 90s on the upper west side
6,I knew there was a reason why I clicked on this thread
7,"You can drink as a pedestrian through a widely-accepted hack: Instead of a paper bag, purchase a large coffee cup for a quarter. Sometimes 50 cents in midtown. Every bodega is in on this. "
8,Lemmegettasausageeggancheeseonaneverythingtoasted.
9,"I wish the question had also included: “And what question would cause you to give that as an answer?”  So far we have:

“Is a monthly metrocard worth it?”

“I’m sober and broke, help?”

“What type of indoor bicycle should I ride to be cool?”

“Where can I get a hand job?”

“Who let the dogs out?”

“Any good places to chase a sanitation truck if I’m undead?”

and

“Hey, where can I go to see Orthodox Jews fuck?”
"
10,"For some reason, none of my coworkers know what Citymapper is and they are always late. If you take the Subway, do yourself a favor and download the Citymapper app. It's saved my ass so many times. It tells you the exact commute time (pretty accurate too), when the next few trains are coming, and all alternative options to take. 

I download it for anyone visiting me from out of town, and everyone ends up loving it. It's way more functional than google maps. "
11,"What are the best places to go where there will be (almost) no tourists.  

Tudor City

Riverside Park

Carl Schurz Park

Governors Island"
12,"One more:

“I’m a rat in lower Manhattan and have a crush on a Harlem rat.  Do I have any shot with her?”"
13,"Had a kid, then met other miserable fucks in my building who want to drink anywhere within baby monitor range."
14,"When you buy an unlimited. Save the receipt in case you lose the card or the metallic strip goes bad. 

"
15,PSA: When you order eggs on a bagel you’re no longer ordering a bagel. You’re ordering an egg sandwich! Some of these bagel orders are wild.
16,"When you let someone merge in front of you on the Atlantic Avenue on-ramp, the city sends you a check for $50."
17,If you go to the steam room at the nysc in Astor Place (the one that used to be a David Barton’s) you’ll see a bunch of guys giving hand jobs to each other. 
18,"If you've ever thought it would be fun to sing in a choir, there's a website called van.org that has listings for tons of groups in the NYC area. You can sort by rehearsal day or neighborhood, and it tells you how to join or audition. There are groups for all levels of singers with a wide range of time commitment requirements!"
19,"Psychics. I have so many questions, which are mostly variants of ""how are so many of you still in business?"" Their clientele must also be fascinating.

Building supers/handymen. They let themselves into so many apartments, they must've seen some weird shit that people forget to put away."
20,Stay away from bars within 10 blocks of Penn station and NYU
21,"I had the same thought once and googled ""what's the deal with shen yun"". The answer is that they are Falun Gong, a culty sort-of-religious group expelled from China by the communist party. (They seem like they're just about meditation, but the leader has bizarre ideas and a history of dehumanizing teachings about e.g. LGBTQ people.) Part of the show is a scene where the Chinese government traumatically kicks them out. Apparently, the show is not very impressive, and many of the testimonials from celebrities are out of context.

But holy shit can they advertise. Like, god damn. My friend, a band manager, says they are the best promoters he's ever seen. "
22,"If you love the vegetarian Asian restaurant Buddha Bodai, start going to Bodhi Vegetarian instead. It’s run by the original creator of BB who had the restaurant stolen from him by his landlord. Same menu. You can even see the original BB sign inside with the words covered up. "
23,"If you say the words “bro” or the like in Murray Hill, some vest wearing finance bro will appear and buy you a shot because he thinks you’re one of him. "
24,"And sometimes late night at smaller neighborhood bars. You’ll see some hasids rolling in with they’re side girl and get slammed on beer. 

Living in this neighborhood has made me love Hasidic watching."
25,Date night for the hasidic community is at the bar in the Brooklyn Marriot down by the courthouse.  
26,"In the good old days, before Giuliani cleaned up NYC nightclubs, security's job was to make sure everybody had drugs and nobody was carrying a gun. My favorite memories from high school were Friday nights at Twilo on W27th, with Sasha &amp; Digweed in the booth.

[what it looked like](https://www.youtube.com/watch?v=xepwrmdFjY4)

[what it sounded like](https://www.youtube.com/watch?v=XknE9wNncD0)
"
