,text
0,But How would you even qualify based on the 40x requirement?
1,"i've never heard of this and Queens is full of pre-war buildings. I know some people who live in them too. Jackson Heights as well.

&amp;#x200B;

check out the HPD or department of housing website"
2,"Yes, Mos def.   you may need to keep its usage on the DL, but there is nothing wrong with carrying in or out."
3,"Yes, very normal."
4,"Here are a few ways to get around the rule: https://www.apartmenttherapy.com/40x-rent-rule-nyc-262581

Anyway, it's not a requirement, it's a guideline - a hedge against someone not paying their rent if they lose their job."
5,60%+? Is that considered normal? I know the city is expensive (I live here myself) but 60% is not a smart financial decision.
6,Eh I’d be pretty pissed if I went outside to sit on my balcony and everything was wet because my neighborhood decided to hose theirs off.
7,Sounds gross
8,Keep doing it.
9,This is terrible. Are you a plumber?
10,What the fuck are you talking about? Where are you pulling this information from
11,"One thing I'd like to note is that liquidity for private stock has increased dramatically within the last few years. Companies themselves are doing a lot of buybacks and there are a lot of investors looking to buy stock. My company provides cash against shares/options to help employees exercise their stock options, which makes the stock/equity part less risky. Of course, this all is contingent on the company doing very well and experiencing hyper growth!"
12,The question was if it's legal.
13,No.  The owner needs to fix the pipes.
14,"Not necessarily, but it does make it a pain in the @$$. And my co-op would sue me for breaking this rule.

EDITED to say ""not necessarily"" b/c see below"
15,That's not what illegal means.
16,"I've seen this a couple of times. In fact, I stayed at an Airbnb once where you couldn't flush toilet paper (left after one night).

Is it legal? Dunno. But it's not as uncommon as you may think"
17,"I’m sure you can. It’s not a question of whether it’s legal or not because the NYPD isn’t going to arrest you for flushing toilet paper. 

It’s more like if you do flush toilet paper, what’s the landlord going to do? If he goes to court to sue you for civil damages, he’ll have to prove your piece of toilet paper did actual damage to the pipes(to at which point, the judge will just laugh him out of the court room)"
18,"Also have a good health insurance plan, because you will need it when you wreck the bike."
19,8 miles is less than an hour in good weather.  Possibly 30 minutes if you get into good enough shape.
20,"Mughlai is a good indian spot on East Houston and Clinton in the LES. 

Curry chicken and garlic naan were super good.  😋"
21,"7.5 windows in a 2br.

We have 2.5 (2 normal and one small sized) windows in the living room, in which we installed a window unit in one of them.

1 window in the kitchen and bathroom, 2 windows in one bedroom (with one AC unit installed) and one window in the smaller bedroom. No AC unit in there since it’s the fire escape, but we might get a portable one next summer.

I’m not sure that 1 window in a bedroom is common, what’s more important is are you comfortable where you live and can you do better (and would it be worth the cost of moving)?

To me, I would prefer to be happy where I live rather than fight about it in a dark hot room with no windows, but you gotta weigh options."
22,"Your landlord can’t arbitrarily make you improve or alter the apartment. What is the specific reason they are telling you to do this? Did you have any role on putting the wall up, or did you alter it in any way?"
23,"we’re in a prewar 2BR less than $3000 and only have A/C in each bedroom. living room and kitchen have large fans and open windows but that’s it. so yeah, we just deal with being a little hot inside sometimes!"
24,I work in a company doing SaaS that targets FP&amp;A offices. I would not take anything less than 55k in the city. Ideally you'd be 60~65k+ fresh out of college.
25,I've done this in Europe (Italy and Greece) but never North America
26,I think you're the first person ever to order the ribs...
27,"Prime rib (no ""s"") is a completely different dish than ""ribs""."
28,"I really like Ridgeway Diner on 6th Ave. between 20th and 21st. Fair prices, comfortable atmosphere, and good food. I wouldn't describe it as a ""must try"" place, but it's definitely my go-to for breakfast in Midtown."
29,"We aren’t, I swear!!"
30,"Yes. That be like telling smokers they have to throw away their cigarettes and lighter every time they enter a venue. Of course you are not supposed to use it inside, but having it in your possesion should be fine"
31,"Well four people, regardless of fitness level or size (not really sure how that’s relevant?) could do some damage to a toilet with daily usage if the pipes aren’t up to the frequency or size of defecation.

Just keep pooping and wiping. 

Or get a bidet."
