,text
0,"Materially? I can't fit any more shit in my apartment. 


But there are a ton of experiences and restaurants and other things I want to be able to spend money on."
1,"lol

WHAT HAS 

HAPPENED TO

YOUR

FITNESS

?????"
2,"When I first moved to NYC, back in 2000, I was walking near Union Square. As I stood at the crosswalk waiting for the light to change, an old guy using a cane stumped over and said, ""Go ahead an cross, they gotta stahp for yah!"" as he just straight up walked out into traffic.

And that's how I learned to jaywalk like a real New Yorker."
3,New York attracts lots of high income successful people. Those people tend to spend more on health and fitness and be leaner. So you’re kind of with a self selecting group of people if you’re a finance/tech/whatever professional. Plus New York is an extremely walkable city which also tends to “thin the herd” (bad pun intended). 
4,"Uh, yes? Pretty common and recommended in nyc! "
5,"Here's mine. I have others of course, but the Where Can You Slip a $20 question made me think of this. 

My very cute, very petite, very small town 18 year old cousin with adorable freckles, milky pale skin, and flowing strawberry blonde hair was visiting. I'm perfectly fine, but paparazzi don't notice me. They were noticing her.  (I also look *nothing* like my cousin, including being older and a different race.) She was getting her picture taken coming out of shops on Bowery. Free donuts at Donut Plant, free Jamba Juice, free Rice to Riches. She thought NYers were the sweetest, most generous people in the world. 

I realized I had the golden ticket. She looked like Lindsay Lohan's imaginary sister. Lindsay Lohan had gotten sober, just moved to NY, and was trying to become a thing again. I think people thought my cousin was somehow related and if they treated her well, she'd tell Lindsay. 

I took her to a *packed* restaurant on a Friday night on the Lower East Side to test my theory. I'd probably never get a table there, and if I did, it'd easily be a 2 hour wait quoted to me. Then I'd be sat by the restrooms. I seen people check with the host and get turned away. Then I sent my cousin up. 

They brought a table and chairs from the office/kitchen/secret room, moved people around to squeeze us in, and sat us right up front for everyone to see. 

Tl:dr: My cousin looked like Lindsay Lohan and it got me stuff. "
6,"Quite the opposite. I've found myself parting with books, CDs, etc. that take up space. My life is more experience driven and less possession driven than before. "
7,"When I was younger, I met Mitch Modell (the dude who owns the sporting good store) at the parade when the '94 Rangers won the Stanley cup. I was just a kid, so I told him I wanted to be a goalie when I grew up - so he told my mom to call his office the following week. He wound up buying me a whole set of goalie gear, which I used to play street hockey for a while.

I also remember when the Rangers used to have open practices, and one time Mike Richter was showering, and kinda forgot that it was an open practice - he walked out butt naked into a room full of adoring fans.. I was young, but it was still hilarious. That, plus meeting a bunch of players, plus being on the garden ice made me a Ranger fan for life."
8,"That everyone here is an asshole.

New Yorkers are the most 'willing to help' group of people I have ever met. Every time I've ever slipped and fell everyone within earshot stops for a sec, turns around and has made sure I'm at the very least still alive. We love helping tourists with directions as long as you don't do it in the middle of the sidewalk. I have had stuff fall out of a pocket more than once and had someone rush to make sure I got it back. 

We just value our time more than most of the country does. I'll take our brand of hurried kindness over small town facades of hospitality any day of the week. "
9,You can slip the showtime people a $20 so they are less likely to hit your husband when they jump over him in Central Park
