,text
0,"Doesn't matter, because the train will come approximately 5 seconds after you pass through the exit turnstile."
1,"A friend of mine used to live on his boat in the 79th st boat basin.  He loved it.  I think it was a hassle to fuel up tho.  He spent a lot of time at the Dublin House.  It was a lot of fun in the summer.  On the other hand, he fell in the Hudson twice.  First time he was lucky and someone was there to help him out.  The second time he passed away.  The tide is much stronger than you, especially fully clothed in winter."
2,Duane Reade
3,An exterminator. Probably in every apartment in the building. Anything short of that won’t work at this point
4,Realizing that you couldn't get food (delivery or groceries) after certain times. The idea that I can't get anything after 8-9 pm in certain areas is still crazy to me.
5,"Walking everywhere - I distinctly remember business trips to Hawaii, Vermont, and Florida where colleagues thought I was nuts for walking the 10 - 15 minutes from the hotel to the office."
6,"&gt;My OB does not perform abortions and I've made my decision to protect my health.

Your OB should not be leaving you in the lurch and making you search for another doctor.  He or she should refer you.  It is even possible that the care you need is best provided in a hospital setting.  

Good luck."
7,"I feel like every time I try to do that, I have to cross a sketchy highway or take a huge detour to an overpass."
8,"Arrested? Shomrim (that’s how it’s spelled btw)? Lol. Only if they try to bribe the police for guns or molest a kid with an overwhelming amount of evidence (look at their Wikipedia entry for more info on those two). They pretty much get away with everything else. Do I mind a neighborhood watch existing? No. Do I object to one that copies all police identification, refuses to pass along evidence of widespread sexual abuse and criminal activity to the actual police, and intimidates people of other races and cultures who accidentally go into their area (see hundreds of videos on YouTube and r/nyc of Hispanic, black, Asian and other people getting harassed for simply walking), and acting as a religious police for women in the 21st century in a country thats supposed to guarantee freedom from religion? Yeah fuck that."
9,"Jeez, didn’t expect that ending. Sorry to hear"
10,This is the best answer here. Very accurate
11,I'm just lol'ing at someone going to the high end photography shop staffed entirely by Orthodox Jews and being like yep this is def a national thing.
12,No judgement at all. I’ve had friends have positive experiences with Planned Parenthood here. Best of luck to you! Not an easy decision.
13,Get it in writing. Leasing agent is trying to close a deal. The lease agreement is official.
14,"Handball

Also it wasn’t until adulthood that I realized a city being comprised of several counties was an anomaly."
15,Lemmegetuhbaconeggandcheeseonaroll
16,"Its 100 percent without a doubt

Not the R train"
17,"Breakfast: 2 espressos

Lunch: I pack my lunch every day, usually it's what I had for dinner 2 days ago. I prepare all of my meals, so when I make dinner I make extra which will be my lunch in 2-3 days (so that I have variety)."
