,text
0,"Born and raised in NYC and metro area, and one of my fav things has always been how everyone will ignore you until you need help... and then suddenly 20 strangers passing by become your personal care team (as opposed to some other cities I’ve been where people will be super superficially friendly, but ignore you if you need help)."
1,"Definitely noticing longer wait times and more driver cancellations or drivers endlessly looping the block to force me to cancel. It's so prominent that Uber will now instantly look at what the driver was doing and waive the cancellation fee.

I suspect it's because every driver is working for all 3 (or more) services and constantly seeing which one will offer the best payoff. 

And not to mention traffic is so bad it's faster to walk and take the subway most of the time. I try to only use uber/taxis after midnight. Paying to sit in traffic with every other lemming is my own version of hell"
2,"I get sentimental every time I think about this one.

This summer I was very broke. Was headed to a show at Union Pool and decided to grab some cash and pop into Duff’s to pregame on the cheap. Was chillin In Duff’s and bought a round. Finished it and thought “hey I have about 30 mins before showtime I’ll get one more round”.

Reached in my pocket and realized. WTF! I had no more cash. I had withdrawn money from the BOA down the street but NOT TAKEN THE MONEY!!!. 

I take off sprinting out of duff’s to the BOA. See 3 people walking out and I’m like “yeah that money’s fucking gone”.  And... it was fucking gone.

Defeated I take more money out and head back over Duff’s. Gotta take the edge off after a debacle like that. 

Walk up to the bar and say “hey I’ll take a beer and a shot”. 

Some random dude sitting at the bar at Duff’s: “hey man were you just in BOA?”

Me: yeah...

Dude: You dropped this cash. Here you go. I saw it on the ground and tried to find you but didn’t see anything. So glad I ran into you. 

I flipped out, almost cried and bought whatever he wanted.

I moved here from the southeast and can think of little other places on earth where someone would be that kind and honest."
3,"Yes it’s normal adult life and yes I think it’s also NYC that’s exhausting. I’ve lived my typical 40 hr work/friends/SO/exercise/etc week in several places and I personally think some combination of the absolute bullshit of the trains, inevitably dealing with rude and/or oblivious people while out and about, etc makes it harder here. And the weather sucks right now. "
4,"That is 100% enough to call 311 for. In fact, calling 311 is smart because then you have an official record of your complaint. But yes, talking to your landlord directly is a great idea; if I were the landlord, I'd be pissed at my super for doing a shitty job and putting my tenants in a fire hazard situation."
5,"100% agree. NYC is the best place to be when you need help or shit goes sideways - it's a city full of over-achieving, action-oriented, no-bullshit kind of people"
6,"Tip well. Delivery guy is working because he needs money.     

I usually just add an extra $5 for inclement weather on a normal delivery, but for really nasty shit (like 4x what we have today) an extra $10.   "
7,"Ladies like to compliment me on the street. Whether it’s my make up or my clothes or handbag. Someone asked me if I was a professional makeup artist. Or I get told that I look like a celebrity. Just really nice comments. Women here love complimenting each other and asking where you bought something. I have lived in other countries and that’s not a thing anywhere else, trust me. In other countries if you look nice women will give you dirty looks. NY women really like to compliment other women and they’re confident enough to not feel threatened. They’re so secure in themselves. They also like receiving compliments. I told a girl I liked her leather pants and she was like “THANK YOU. I dress for other women. If I get compliments I feel so good.” 

I think that’s really nice tbh. Some compliments have really made my day. And it happens often. Also women have helped me if I’m lost or looking for an address. It’s definitely a lie that everyone here is rude. "
8,Many more small business occupying storefronts. Times Square was a bit dicey after dark. I used to see prostitutes on my way getting driven to school and exiting the West Side Highway in the low West 20's. Subways took tolkens. I could count the times I went to Brooklyn before my 18th birthday on one hand. Everything was cheaper.
9,"Traffic was at a complete stop in Harlem, so we took turns getting out, walking to a nearby cafe, buying coffee and taking a leak, and coming back. We were at 96th and Broadway a good 20 minutes, so it was very doable. "
