,text
0,"Santacon

all of it

the whole thing"
1,Go to home depot and buy an AC. 
2,"I saw Donald Trump once, so either that or Santacon."
3,When you're taking friends from out of town to see the Statue of Liberty from the ferry.
4,"Native Staten Islander here: The ferry is free and you could grab a beer for $4 or less on the boat. Plus, when you get off, Flagship Brewery and its tap room are one train stop (or 10-minute walk) from the terminal in St. George. There's a BBQ joint literally next door to the brewery, plus other restaurants/bars by the ferry, including Hop Shoppe, noted on this thread by another commenter.

If you want to see more inside the Island, take the train to Dongan Hills and hit up Lee's Tavern, a divey pizzeria/bar with fantastic, tasty bar pies.

You only need to use a MetroCard on the Staten Island Railway in St. George and Tompkinsville: It's free to ride at most stops. If anything, riding it all the way to the South Shore might be a fun experience for a non-Islander living elsewhere in the city.

Enjoy!"
5,"I would just carry a cane. It's easy, light to carry, not something people need for every single step all the time (as pain can come and go and a cane indicates manageable pain) and the visual cue will immediately signal to others to move without forcing you to say anything.

I take the bus a lot. The second someone comes on with a cane, at least half a dozen people just get up and move, no questions asked. It would make your life a lot easier. Also, you could go all out and get fun or stylish ones to carry."
6,"&gt; Personally, I miss true friendships and deep human connections. Hard to come by in this city.

Are you sure you're not just suffering from ""friends are harder as an adult""? I've had a much, much, much easier time making meaningful friendships and relationships in NYC than I have anywhere else I've ever lived as a post-college adult."
7,I used to get upset when people would get on a subway and be playing some loud videogame full volume or their shitty music without headphones. Now I just assume they have a serious mental disability and I just feel bad for them. 
8,"To a degree, you're right. 

The subway was definitely just as outdated six months ago, but over the course of the last few months there have been some *major* service interruptions during peak hours that have made it significantly more noticeable. Personally I'm thinking of the two times in three weeks that service on the N, R, and D lines was completely shut down during rush hour. I've lived in the city for my entire life and never bothered to get a license because we're fortunate enough to have one of the best transit systems in the world that runs 24 hours a day, 7 days a week, but even I'd never experienced anything like that stretch before. 

This is also coming at a time when, from a data standpoint, there has been a demonstrable spike in delays. For example, in 2012 the system averaged about 28,000 delays per month, whereas as of the most recent count this has hit over 70,000. 

Combine that fact with nearly record high ridership and the *very* high profile issues, like the stalled F train that sat in the tunnel for an hour recently with no AC, no lights, and no information on the situation being provided to the riders, and you've got a bit of a perfect storm situation that just looks bad any way you slice it. "
9,"I am no longer foolish enough to try living without AC, but I used to:

* Go to the movies
* Read books on the subway 
* Freeze wet bandannas "
10,"I have such a hard time with this. The person on the train who listens to music or plays games on their phone loudly and doesn't use headphones has a mindset so different from mine that I have difficulty fathoming it and why they think it's okay. It's not just a different mindset, they basically live in a different universe, it feels like. 

Is it just ignorance? Are they trying to look cool and rebellious and impress people with their awesome taste in music? Is it maliciously and willfully inconsiderate? Is it some weird act of dominance? Do they figure that the train is already so shitty and loud and dirty that they're okay with just piling more on? Are they aggressive and trying to bait people into confronting them about it so that they have a justification to get in a fight with them? Are they mentally disabled like you said?

I really try to be a decent person and to be considerate towards other people, so I'm just baffled by the people who are okay with annoying a car full of people because they're too lazy/ignorant/spiteful/whatever to use goddamn headphones. It feels like it's gotten worse lately and the mentality of not using headphones has become more acceptable and widespread. God I hate the way New Yorkers behave in public sometimes. "
11,"Totally read this as ""freeze wet bananas"" and was very confused for a moment."
12,"&gt;(""And you're moving to NYC?!?!"")

There's a reason why dozens of people who actually live in NYC keep telling you that. You're being stubborn and delusional."
13,"""Someday a real rain will come and wash all this scum off the streets."""
14,[deleted]
