,text
0,"Frankly, it's their neighborhood, not yours.  You are a guest, so stop acting like you're entitled to have the residents of Washington Heights conform to your ideals of what their neighborhood should be like.  Instead of broadly painting an entire neighborhood as criminals and deviants maybe keep an open mind when visiting someplace new.

Just because you don't understand the culture of the neighborhood doesn't mean these people are beneath you."
1,"I dumped someone because the commute between our apartments required switching between Times Square and ~~Penn Station~~ Port Authority through that long ass hallway. Does that count?

Edit cause I'm a dumb."
2,"Wake up to an alarm clock.

Look out the window, dress accordingly.

Stumble blearily to the nearest bodega and pay a dollar for some shit coffee because the baristas at the hip spot across the street ask too many questions and charge too much for black coffee.

Go to the subway station, pack like sardines into a car.

Report to any office building, sit in the lobby for 8 hours and contemplate every choice you've ever made, break for lunch around 1:30, wait in line behind a tourist from Dallas who won't shut the fuck up about northerners not being nice. Behind you will be someone in an NYU sweater talking about how amazing whatever bar the gothamist/bushwickdaily/Bedford and Bowery did an article on yesterday is. You will order something simple, they will fuck it up.

After fake work, go to a bar, any bar, because the part of your brain that registers joy only works one day a week. Order a cheap beer, get shit from some rube about the oppressive beer conglomerate that owns said beer company and how he supports local Brewers. Ignore him and repeat 3 times.

Get on the subway, wait for some assholes to start doing backflips and then talking shit when you don't pay.

Go home to your over priced apartment, sit down on your favorite sitting implement. Turn on NY1, light your bong, kick your feet up and repeat after me: I Love this fucking town."
3,"You've really done nothing that he can evict you for, and even if you had, he's got to go to court and get an order from a judge.  Here in NYC, this is easily a multi-month endeavor.

That being said, it sounds like he isn't the most mentally stable person, and it might be in your best interest to start apartment shopping, regardless."
4,"You picked Washington Heights man. That's the hub for Dominican life in the city and they like to party. I don't want to be a dick, but I am because you are. If you wanted a nice quite neighborhood you should have done more research, also you went to the city that never sleeps..."
5,Call the landlord now and call the police next time this happens. Walking in on naked homeless people is definitely not a question of being compassionate or not.
6,"Cloisters. Do it before it gets cold but in saying that, it could be quite beautiful in the fall just before it gets too miserable. It feels like a different world. "
7,"There is a pinball bar laundromat in Greenpoint, and I know a few offer coffee. My personal opinion is there aren't more bar laundromats because it would require space, which is at a premium here. Furthermore, current owners of laundromats have no incentive to renovate, since people are still going to come to do laundry anyway, so why spend the vast amount of money and time for something that's already making them a profit? Lastly, I'd say that a LOT of people do drop off service, so this isn't that much of an appeal anyway. You can just walk over to the closest bar between cycles if you want to socialize. "
8,"Sometimes I ask about dating horror stories on first dates. Everyone has one, and some of them are really good. This is the best one I've ever heard:

She went on a few dates with a guy, no red flags. Then one day, out of the blue, she gets a text from him: ""Do you have any deep secrets that I should know about?"" She said it made her nervous. But, she rationalized it might not be bad. It was so random. Maybe it wasn't even meant for her. She replied ""Haha no, not really. Why, do you?""

Then she starts listening to a podcast episode about dating in New York City. The host was fielding listener phone calls. One of the listeners called in about a guy she was dating. Few dates, no red flags. Then one day, out of the blue, she gets a text from him. ""Do you have any deep secrets that I should know about?"" It turned out that the listener was dating an adult baby. Apparently, this guy was a normal guy during the day. But at night, he had a fetish that when he went home, he wanted to wear an adult diaper, act like an infant, and have a mommy take care of him.

A few hours later, the girl gets a response to her text. ""I can be a bit of a baby."" She said it freaked her out enough that she never responded to him again.

No idea if it's true, but MAN I love the story."
9,"You can think that, but until you call you won't know that. You're being way too relaxed about this shit, I find a naked dude in my laundry room and I'm kicking doors down, this is insane shit you're dealing with. Call fucking everybody, THERE ARE NAKED PEOPLE IN THE PLACE YOU LIVE WHO DONT LIVE THERE."
