,text
0,Hahahahaha
1,"cook your own meals, do not drink, do not go out unless is for a walk, do not buy blow (big saving tip right there), do not have kids (daycare is more than a mortgage), find a partner that makes equal or more than you. "
2,"&gt;Why am I the only one pissed that for voting power

Whenever you think you are the only one, know that you are not the only one."
3,"I go out drinking less, has the added benefits of being clear headed and having no friends. "
4,There are a lot of people who have forgotten how to function in civil society. 
5,"TBH more of the kids with drug problems I know, grew up on long island compared to the kids I know who grew up here. Just saying.

If your son is gonna get involved with drugs, he's gonna regardless of where he lives. 

Who are these people telling you this about NYC? They're feeding you bullshit

I think the opportunities and positives this city has for teens FAR outweighs the negatives. 

"
6,Grand Central Terminal.
7,"this might be uncommon advice, but if you ride the subway while you're here, please take your backpack off of your back. 

there's nothing worse than someone with a large pack on their back, hitting everyone on the subway not being aware of the amount or space they are taking up"
8,"Why the fuck would I convince you to move here? NYC doesn't need a sales pitch and we don't want anymore transplants that think they're so much better than us. You've visited here, you haven't lived here, don't act like you even have any idea of what ""soul sucking"" is. Soul sucking is living in some cornbread ass town with some cornbread ass friends who aspire to nothing greater than being the town cop or a volunteer firefighter. Don't come here, city's closed."
9,"Blast from the past: Used to get a kick out of Toys R Us in Times Square, and FAO Schwarz. 

My childhood is dead"
10,The authentic ones are at [Whole Foods](http://ny.eater.com/2016/12/20/14024422/whole-foods-chopped-cheese-nyc).
11,"Dude, I got you. I know the place. 7th Ave and 51st St. 

https://www.anamericancraftsman.com/collections/all-wood-art

It's an craft-focused art gallery right in midtown. 

Get her this, it's really beautiful:

https://www.anamericancraftsman.com/collections/all-wood-art/products/kellam-cherry-jewelry-chest

Enjoy NYC, come back soon. "
12,"Don't use Uber or take cabs, don't do Seamless, cook your own meals, bring your lunch to work, pre-game at home before going out on weekends, do your own laundry... it's expensive no matter what."
13,"&gt;that kids who grow up in NYC tend to get into drugs and alcohol and partying a lot easier than those outside

I grew up in Brooklyn.  My husband grew up in a moderately wealthy suburb in the midwest.  In my opinion, the situation is the complete opposite. The amount of drugs and risky sex that  bored teens in suburbanland get into is crazy. Its literally all they do.  in NYC there's things to do other than get high and fuck.  Another thing is, most kids in NYC have never known another teen to die in a car accident.  Most of them don't have cars or access to a car. Every person I know who grew up in the burbs knows someone who died in a teen driving accident. 

However,  I'm afraid its a FACT that you do not get to control your teen when they are free with a metrocard in a city of 9 million. If you don't want your son to drink, you'll have to raise him to share your values, rather than control his actions with an iron fist as you think you can do. (hint: you're wrong). "
14,"My advice is that if you cannot figure out where your character would live, you do not know enough about the city to be able to convincingly write a story of someone living here. "
15,"Don't send your kids to a NYC private school then. Growing up it was always the prep kids that had the ~~best~~ harder drugs.

Yes, your son will be exposed to some dangerous stuff, that's part of growing up, but he'll also be exposed to so many different cultures, peoples and experiences. So many more opportunities for success than in the burbs. "
16,"* Save your change in a jar.
* Auto deposit a certain amount of your paycheck.
* Stop drinking.
* Brown bag lunch. Make coffee at home.
* Learn how to cook.

Not really a NYC question. We save money how everyone else does."
17,"&gt;how could this be possible?

Drugs cost money. Kids at private school have more money."
18,"If someone knows of one they know of the other, if they haven't heard of one they likely haven't heard of the other. I can't speak to the finance aspect of the question."
19,I hope you're a high school student and not some guy trying to fake a CV 
20,"If preserving an eight year long relationship with someone you love and think is awesome isn't enough to make you want to give NYC a shot, I don't see why you think strangers on a website will be able to. "
21,"People are talking about it, but it isn't about fixing NY's electoral votes, it's about fixing the whole electoral vote process."
22,"Yes. You can save money by paying less in rent. That's not really a useful suggestion.


Although don't lump all of ""Brooklyn"" and all of ""Manhattan"". There are plenty of areas in Brooklyn that are more expensive than some areas in Manhattan. 

And there are three more boroughs."
