,text
0,Yes. 
1,You can't easily cheat on your taxes when there are clear records of how much you're selling.
2,"In the 1980s, my wife was single and living in Queens.  She found and took home an old writing desk.  (That's nothing special.)  Last month, we gave that desk to a friend.  When I set it down in the friend's house, an envelope fell out of a crevice under the top.  It was a handwritten envelope postmarked 1933 containing photos of the same vintage.  Presumably it had been hidden there for the last 80 years."
3,"Technically, my husband. (Ba da bum.)

But really, we have a boxing dummy in our kitchen that we found on the sidewalk, and it's one of my favorite things in our house. We dress him up for the season."
4,"I saw a drunk guy pee on the tracks

Then he dropped his hat on the tracks

Then he jumped down to get his hat

Then he said ""Aw man I just jumped in my own pee!"" 

There's a lot of stupid rolled up in that one. "
5,"You can get in with a nickel, a wink, and air guns while saying ""Dont spend it all in one place"""
6,why split the rent evenly when two of the rooms are more highly desirable?  The better rooms should be paying $100-200 more depending on rent.  That should settle it quickly.
7,East Side Access. (LIRR trains to Grand Central) 
8,"Not to be a dick, but what kind of doctor? Like, an MD ordered testing for fungal toxins, because you're very sick? 'Cos there's plenty of not-real tests for ""mycotoxins"" - https://www.cdc.gov/mmwr/preview/mmwrhtml/mm6406a7.htm"
9,"I was in a situation like this once. We did a ""blind auction"" sort of thing, where instead of splitting rent evenly we each wrote down how much we'd be willing to pay above an even split for the better rooms, without seeing each other's bids. Whoever paid the most got first choice, and so forth, and whoever got the ""bad"" rooms ended up paying less. That seems more fair to me than an even split where two people are getting less for their money, and it ensures that whoever cares the most about having a particular room will get their choice.

But whatever you choose to do, I don't think it's fair to your other roommates to keep the same rooms that you have now for the same prices."
10,This is definitely a [DNE](https://memecrunch.com/meme/6N7MG/picard-do-not-engage) situation. 
11,"This, plus they avoid the card processing fees and, if they own the ATM, they earn a fee there too."
12,LaGuardia Airport. 
13,"* People who aren't too chicken shit to jaywalk
* Things open after 10PM"
14,"Its called an art museum but lot of it is actually artifacts/archaeology.  The Egyptian Collection (including an entire small temple) and Arms &amp; Armor are two popular choices for people who aren't that into paintings, and just those two could easily take up a 4-hour day. "
15,"I am not a fire marshal, but something may be on fire."
16,"Not really an answer to the OP but somewhat related story:

I was getting rid of a second TV that we had in our apartment in our bedroom that we never used.  As I was bringing the TV downstairs to place on the sidewalk, I wondered aloud to my girlfriend about how long it would take for someone to take the TV.  As I step outside, a guy walks by and sees me carrying the TV.  We make eye contact and he asks if it still works and if I'm getting rid of it.  I say ""yes"" to both questions and tell him he can have it if he wants it.  He agrees and I hand the TV over to him right there and he just keeps walking down the street, new TV in hand.

The total interaction took maybe 15 seconds and the TV never even touched the ground.  "
17,"Penn Station used to be a gorgeous building, as beautiful as grand central. Then they tore it down to build Madison square garden. As a result, penn station now lives in a basement. The public outrage over the station's destruction actually led to the creation of landmark protection for historically and culturally relevant buildings. There are plans in the future to build a new penn station a block west.  "
18,"One time this guy got on the subway before everyone got of- wait, no, that happens every fucking day."
19,The fucking kosciuszko bridge. 
20,found some weed on the sidewalk a couple of weeks ago. it was pretty good. 
21,"Hahaha okay, good talk. "
22,The Second Avenue Subway. It's been a dramatic 100 or so years and I would love to live to see the whole line running from ~~Chatham~~ Hanover Sq to Harlem. 
23,"This seems like the perfect thing for Task Rabbit. 

But you are not being THAT guy for using the trunk when you get an uber or cab. Cars have trunks for a reason, any driver that makes you feel like a pain for needing to put something in there can go fuck themselves."
