,text
0,"The chupacabra's vision is largely motion based; find a shelter before sundown, and try to stay as still as you can."
1,"All good, used the Starbucks on 4th.  Had to buy some chips"
2,"1980-1990s, Manhattan: More prostitutes and drug dealers being less obvious about their wares. More empty storefronts or shitty stores. More details about particular neighborhoods: 

* We powerwalked the shit out of 42nd St. It was not a good place to linger.

* SoHo Broadway, especially the lower end toward Canal, was mostly shuttered old warehouses (clothing, if I remember correctly) and some just selling a few racks of crap. 

* Canal was much more wholesale, especially the western end, where I remember going with my brother to get speaker parts, and maybe car parts (but we were souping up the speakers in his '78 Camaro, so it might have just been speakers).

* The West Village was much more hippie/bohemian and had lots of little stores selling ""artsy"" silver jewelry and pipes. West 4th was a strip of tattoo parlors, and the piers at the end of Christopher were notorious for gay cruising.

* The Coliseum at Columbus Circle made that area pretty deserted during the day. I remember one REALLY friendly, not at all dirty/mentally ill/drugged up guitarist would play every morning for cigarettes and say hi to everyone. 

* The best way it was different was that nightlife was an escape. You could go out and go fucking nuts and not worry about it going viral and ruining your life/career. Clubs were dark: you went to be invisible and have fun.
"
3,"Yes I do- I was actually on the island the other day and asked the person who runs the ferry. An emergency boat has to come, it brings you into the city and you get charged a big fine. "
4,"Two things that got these fools out of my property: cameras and a super bright flood light with very sensitive motion sensors. 

"
5,"You know how teachers used to keep certain papers or projects from past classes to show current students an example of what theirs should look like? I nominate you as this subs example. 

10k for moving seems more than enough. I just moved with my gf with fees, security deposit and all we spend about 4.3k each on a 2.3k appt. 

I think living with roommates is your best option. Not only does it give you a few friends possibly but makes it easier affording a place in a nicer area. 

Something to keep in mind if you plan on staying here short term, the L train (Bushwick and Williamsburg are the two big hoods that are on this line) will be shut down between bk/manhattan for a year or so. This could affect you wanting to be a ""Short train from manhattan""

I think you're on the right path though. I would say Astoria, Greenpoint, LIC, Woodside(Queens), Clinton Hill would be great for you. There's obviously others. 

"
6,"An unmarked bar with really expensive drinks, generally a 1920's theme."
7,using the unlimited metrocard to hop on the bus for super-short trips.
8,I'm not interested but I love this post.
9,Can we hate Yelp instead? 
10,"High Yelp reviews I hate, artichoke pizza. Low that I love, Kennedy fried chicken."
11,"A lot of people who got paid minimum wage get by by leaving very, very far from work.

You can go grocery shopping in Chinatown/Asian market. They have cheap meat and veggies that could guarantee low-budget but balanced meals. I used to survive on $50 a month with ground pork, cabbage, bok choy, rice and eggs. In tough times, don't be afraid to reach out to food pantry.

Best of luck!
"
12,Lots of joke answers here... does anyone actually know?
