,text
0,"Some months back, I was at a crosswalk in Brooklyn looking left, then right, then left again.

A guy in a suit pauses a yelling cell phone conversation to snicker at me, saying, ""It's a one-way, bro""

No sooner had he set foot in the intersection than he has a mild collision with a bicyclist going the wrong way. Neither was hurt enough to slow down and as the cyclist rode off, the two competed to see who could say, ""Watch where you're going!"" the loudest.

It was a tie!"
1,The first time a broker told me that his fee was 15% of a year's rent and didn't flinch when I started laughing.
2,"New York’s hottest club is Taste. Nightlife designer Tranny Griffith is back with an all-new club that answers the question Huh?!? Don’t look for a bouncer – there isn’t one. Instead the door’s guarded by ten jacked homeless guys in old-fashioned bathing suits. And inside it’s just sick: ice sculptures, winos, Germufs – German smurfs – a Teddy Ruxpin wearing mascara, an old lady wearing Kid ‘N Play hair, and none other than DJ Baby Bok Choy…He’s a giant 300-pound Chinese baby who wears tinted aviator glasses and he spins records with his little ravioli hands."
3,Renter's insurance
4,A smart man knows which way the streets go. A wise man looks both ways regardless. 
5,Have we learned nothing from the 90's? 
6,"It was six years ago, but I witnessed a fisherman reel up a bicycle from the sea out in Coney Island. [Picture proof.](http://i.imgur.com/rxTqPOz.jpg)"
7,"New York’s hottest club is Gush. Club owner Gay Dunaway has built a fantasy world that answers the question, ""Nooow?"" This place has everything: geeks, sherpas, a Jamaican nurse wearing a shower cap, room after room of broken mirrors, and look over there in the corner-- is that Mick Jagger? No. It’s a fat kid on a slip 'n slide. His knees look like biscuits and he’s ready to party."
8,"Had to drive in to Chelsea with my toddler for some kid event around the High Line. 
Don't recall why I couldn't take a train.
I circled and circled around Chelsea Market looking for a spot. 

Suddenly under the high line by Morimoto's a transvestite screams at me there was a spot and she held it for me and even helped me as I parallel park. 

My toddler was in awe at her outfit and giggled in delight and smiled at the transvestite with the full beard and fishnets and kept waving and screaming ""Thank you!"" out the window at her. "
9,"The biggest threat of her living in the LES is her finding someone more interesting than you.

Edit: wait she already lives in the east village? Are both of you stupid?"
10,"&gt;I get that it's my landlord's property and he can do what he wants

No, a landlord can't do whatever he wants. Call 311, google to find city housing places to report the illegal use of space if that is truly the case. But mainly, talk to a lawyer."
