,text
0,Getting fucked up on the top of one of those red double decker bus tours to the point of getting kicked off. 
1,"I was on the B38 going towards Ridgewood and someone asked if it was the bus to Staten Island. 

Also in Bushwick a few years ago I was stopped by French tourists who asked if I knew a place where they could get American breakfast foods like eggs and waffles. I pointed out the restaurant I was actually headed to, and they were like ""We don't mean to be rude, but are there any with white people?"" I was so stunned I just walked off and enjoyed my pancakes of color."
2,"I was taking a break from work and walking around the St Marks block when I was stopped by a couple who asked me where they were. I told them that they were in the East Village, pointed out St Marks Place, etc. The girl turns to the guy and goes ""see, I *told* you we're not in Manhattan!"""
3,"You've already noticed the Hasidic Jews. They are a sect that split in the 1800s. Ironically, originally they were into ""modern dress"" of that era, but it fossilized at some point. Their native language is Yiddish, a dialect of German. Unmarried Men and women segregated virtually all the time. Usually men won't even touch a woman, ie to shake hands. All the other kinds of Jews think they are nuts.

Next notch down, Modern Orthodox. Men wear a kippah (small circular hat) women cover their hair with a cloth, or, if hair can be seen it's really a wig. Men and women both dress fairly modestly with women commonly wearing a long black skirt.  Girls and boys both attend modern Yeshiva (Jewish school that also confers a standard hs diploma)) and are encouraged to advanced education. Religious services conducted in Biblical Hebrew. Only men can be Rabbis. Families usually keep kosher ( dietary rules) both in and out of the home. 

Next down, Conservative movement. Modesty practices vary by the individual, but hair is rarely covered, nor is there any noticable ""uniform"".  Looks just like anyone else on the street. Kids typically  go to secular  school with supplementary Jewish education as after school/weekend school. Women can be Rabbis. Religious services conducted partially in English, partially in Biblical Hebrew .  Usually keep kosher inside the home, some don't sweat eating in noncertified restaurants, as long as the food doesn't break any obvious rule. 

Reform Movement. Judaism lite for the half-hearted (originally it was a serious progressive movement but seems to have lost it's way). Genders freely mix, no modesty rules, services primarily in English, women can be Rabbis. Don't keep kosher. Secular education with supplementary Jewish education. 

Reconstructionist: believe in stricter liturgical practice, like keeping kosher, but progressive social practice, like equality of the Genders. More likely than others to be hippie types :) 

All Jews: don't believe in the divinity of Jesus. "
4,"""Is Brooklyn safe to go to? Is it worth going to?""

IT'S NEARLY 3 MILLION PEOPLE AND HAS LIKE 50 NEIGHBORHOODS AND IS BIGGER THAN WHATEVER CITY YOU'RE PROBABLY FROM"
5,I only have two speeds.
6,"On the corner of 34th and 5th. Someone asks me, ""Where's the Empire State Building?""

I just pointed up."
7,"-shots with Bill Murray and Kevin spacey.

-getting kicked out of every major landmark.

-get on tv in the crowd of the today show.

-fight a cabbie and a bike messenger in the same day.

-sex at Jacob Riis with a stranger.

-actually buy drugs off one of the sketchy guys on 7th ave.

-scam a scammer.

-pick up a scores girl.

-pretend to not know a major celebrity and engage them in conversation, insult a movie they were in.

-start a rent strike at the NYU dorms.

-carve my name in the bench at central booking."
8,"I have a close friend who worked as a midtown concierge for several years. Stupid people included: 

- A woman from the Midwest who wanted to visit the 9/11 memorial and ALSO wanted to see the twin towers. No matter how much he explained, she didn't seem to understand that the memorial explained WHY she couldn't see the towers. 

- a family who wanted tickets to The Kings of Leon and got The Lion King instead

- a woman who angrily insisted that The Curious Incident of the Dog in the Nighttime was actually called The Tricky Dog Show

- several people who wanted restaurant recommendations but refused to say what they liked or where they wanted to go. IN MIDTOWN. "
9,Last time I checked.
