,text
0,"Trust me. ""End-user"" is a derogatory term. It often means ""moron"".
/s"
1,"hush, they don't need to know it!"
2,I remember a story like this but the user in question was right click copying then unplugging the mouse and moving it to the computer she wanted to paste to.
3,"&gt;Well, I guess he doesn't really want to go to college then.

This guy is an amazing parent. If the lazy sod doesn't want to get up and do the basics then they clearly shouldn't be doing higher education. Actually letting them reap the reprocussions of their inaction is very respectable."
4,"I'm laying bets the reason she was fired is because her 'Internet tech' from Craig's list needed access to her work computer in order to 'move' her webmail. Even if the guy didn't do anything nefarious then it would still have been a massive, terminal, breach of policy."
5,"Yea, see, often it *is* no issue to pass on perfectly good hardware slated for disposal, I've got plenty of hardware passed on to me that way (including the laptop I'm typing this up on) but you absolutely *absolutely* have to have that signed off and documented and covered over and over and over.

I would *hate* for someone to just up and lift something for me, or anyone else. Such risk for all involved, and likely just right up theft, just like this because it just plain turns out that the device or hardware simply isn't *theirs* to give away in the first place."
6,"&gt;and then she got stonewalled right to legal after making that threat.

The best companies are the ones who do that.  One of the companies I worked for would lock your account out of phone support until Legal cleared it.  And legal wouldn't take calls, they would only communicate via mail (paper trail and all).  So when someone threatened to sue?

""Due to potential legal action, we can no longer speak with you over the phone.  Is your address still XXX?  A member of our legal team will be contacting you.  Goodbye."""
7,"Well, you did warn them."
8,"Oh, yeah. She hired the guy to break the protections on her work computer about browsing to mail (apparently their company restricted it), and had him screw with other things on the computer. So yeah. Massive security breach and breach of AUP."
9,"You stupid fucking tech, these wires are for style. I prefer the minimalist wireless look ALWAYS."
10,I like to double-confirm things like that at the risk of appearing dense.  Sometimes I can just tell that whomever it is on the phone has not really thought things through.
11,Gotta say i enjoy your choice of expletives. It really ties the room together.
12,"That's one of those things that almost seems like it should work. At the very least, should be possible to make a mouse that does in fact work like that."
13,Dollars to donuts this man is commiting some form of crime or fraud. 
14,"&gt;can't

FTFY"
15,I feel like everyone has to pay a stupid tax when they start a new job. Something that wastes your time and then you figure out a faster way. You feel dumb but it shortens the process in the future. 
16,"The Titanic isn't sinking, it is ""taking on excessive water""."
17,"Fucking cable management. 

One of our sites just had us roll out 50 or so new machines, and all they said was to make sure they look nice. So we ran the cables down through the cable holes in the desk, and called it good. 

We got called back for ""being totally unacceptable"", because apparently everything was supposed to be routed through the monitor arms and behind the desks, even though there wasn't enough slack in the cables to route things that way. So, we redid it their way. Literally have to unbolt the desks from each wall in order to run cables behind (the way they wanted), and then pinch the cables there when the desk gets bolted back in. 

Got called back in because users snapped a bunch of cables because - surprise - there wasn't enough slack. Redid everything in some unholy configuration of routed and half routed cabling. 

Now, a few months later, we're replacing most of the wireless keyboard and mouse combos they originally ordered with wired versions... because surprise, the wireless ones constantly need replacement batteries, and users keep losing them or stealing other people's mices. 

And because of continued cable slack issues, users have pulled most of the rest of cabling out of the guides and run them back through the cable holes in the desk. 

So, several months later... It looks how it did when we first set it all up."
18,Don't worry they won't read this.
19,"I still remember being told by management to not use several words and phrases in conversation, emails or the call ticketing system.  My favorite was to replace ""problem"" or ""outage"", it isn't a ""problem"" it is a 'service degradation', it isn't an outage it is a 'temporary reduction in the standard service level'
I was working level 2/3 support for a large telecom and didn't talk to end users, I only spoke to other technical groups and senior management types and verbiage is what they wanted to get hung up about.     "
20,"So you couldn't perform magic, then once the minimum requirements were met you achieved everything you were required to do with no issues...and that counts as unhelpful?

Ah users..."
21,A mouse with USB storage could be pretty awesome if possible.
22,"&gt; It's never the network. Unless it is, in which case I will never tell you because you will use it against me for the rest of my career.

No one ever says ""hey, remember those six thousand times that it WASN'T the network?""  
No, it's always ""there was that ONE time..."""
23,"Took me a while to get the ""y""ring pun. Nice."
24,"And even with all my tech savvy, there have been those none headed times where I've missed the obvious on something. We all have. I can sympathize with that poor user. "
25,It's called CYA.  Never stop.
