,text
0,&gt;TL;DR: Customer's PC had ~~a~~ multiple bugs I wasn't able to fix.
1,"I'd tell HR ""not my circus, not my monkeys""."
2,"Oh yeah I refused, it's not my job to tell a user they got termed. The problem was that termed users still need to access their pay stubs, and they still do it online, but instead of going to the SSO we have, they need to go straight to the software through another link. All stuff HR is supposed to give to the user when they get termed.

Also, update, just got a call back from the user and they haven't heard from HR. I have them the HR person's phone number (that told me to call) and hopefully everything will work itself out and I won't get termed.

I think the confusion was this particular HR person didn't know what the termed user's login and password would be, but neither does IT. HR is supposed to generate all of that when we term the user. Our HR department is really bad and I could seriously write a short story about all of their shortcomings."
3,"&gt;""Normal size! What else!""

Rule #1: ALL USERS LIE

Rule #2: USERS ARE ALWAYS LYING

Rule #3: USERS DO NOT TELL THE TRUTH"
4,"Though it's probably a typo, I'm choosing to interpret that ""no"" as a very thick Scottish accent."
5,Is it not possible to boot a surface pro off a USB stick with Linux on it?
6,Bees? You should have walked him through setting up a RAID.
7,You're an absolute lunatic.
8,"You should take your time and type up a nice report about redundancy and downtime, it's a very professional ""I told you so"""
9,"What possible printing job requires nearly 400+ pages of printer paper, on larger than normal paper, that isn't for work. At that point just send the job off to like FedEx or something."
10,all I could think is where the heck this library is located where you can print 400 pages for 12$. I think my local library is 10 cents a page.
11,"[It is, you just need an UEFI-formatted flash drive.](https://www.microsoft.com/surface/en-us/support/storage-files-and-folders/boot-surface-from-usb-recovery-device?os=windows-10&amp;=undefined)

[You can use Rufus to force an UEFI bootloader onto the drive.](https://rufus.akeo.ie/)

[You can also launch the Command Prompt (and use that to recover the files) from the Windows Startup Recovery which OP was able to start.](http://www.digitalcitizen.life/command-prompt-fix-issues-your-boot-records)

[If the Windows partition cannot be loaded, load up TestDisk onto a flash drive and use it from the command prompt.](http://www.cgsecurity.org/wiki/TestDisk)

Edit: I know Rufus isn't the only way to make an UEFI-bootable flash drive, it's just the solution that I find to be the fastest and easiest to use, because 9/10 times when I'm confronted with a similar situation I just drag-and-drop the appropriate ISO onto the application and choose the target partition type (MBR/UEFI)."
