,text
0,"That BIOS is doomed.
"
1,"You let out the wifi!?! You *******, how could you? Now she going to have to go digging through her recycle bin for it!"
2,"""Hello, is this the salesman who sold me my car? Well, I just got rear-ended by a drunk driver and I want to know what you're going to do about it. What do you mean it's not your problem? You provided me with my vehicle so I expect a mechanic at my house to fix it!"""
3,"""Oh hey darling how are you?""

""ARRRRWHARRGARRRBBLLL!!""

Meh, i'll try this later with my GF and see how it pans out."
4,"""Halfway during the update it stuck for like 10 seconds so I pulled the power to reset my computer and now it won't boot!"" "
5,"Suddenly, $HM_Boss put it all together."
6,"&gt; GUI design is important

It's scary how many websites have two similar-looking textboxes, one of which does a search, the other tells everyone what you just typed..."
7,"I have been given the opportunity to give that issue a lot of thought over my time in IT.

Why are certain users so caught up about seemingly simple changes in their workflow?

Why will they not jump at the chance to reduce the number of clicks and key-presses to achieve the same result they do now? Why do they get so incredibly upset over minor changes in the UI layout from one version of a software to the next? ...

I have come to the conclusion that we approach the issue on two entirely different levels.

I and most other IT people only think of their interactions with the computer in very abstract terms while these sort of users have memorized the exact steps to achieve the result they want. The literally don't know what they are actually doing when they are pressing those buttons.

It is like me trying to memorize a phrase like in Russian or  Mandarin and then being told I had to use a slightly paraphrased version of it. For someone that speaks the language the difference may be hardly worth mentioning, but someone who just memorized the sounds they are supposed to emit without knowing any specific meaning attached to specific sounds will have to simply memorize whole different phrase.

For a computer workflow a competent user might just remember that in the end they need to save the file they have worked on, but a less competent user will just memorize the menus and buttons they need to click. Moving or renaming the buttons will slightly inconvenience the former and completely baffle the later."
8,"Honestly, i wouldnt blame them.. where i was running at an intern they had a few rooms with a pc so they could have a private talk with clients, and on that pc they would remote.connect to their 'own' pc upstairs, 

There was a fight once because a new person thought someone was on their pc (the one in the room) 

I tried to explain and i got the old ""you're just an intern"" 

edit: wtf.. when did this got so many upvotes? well... i'll enjoy my top comment :)"
9,"""... and it's all your fault!""
"
10,$dude: I have it written down here.
11,"Cause it's change, and all change is bad."
12,"As an aside: maybe it was to scare me into working for her without tickets, but really? CCing me on an email calling me unprofessional, when I have all emails and chat logs with her and her user?

If you're going to try and throw me under a bus, make sure you're not standing on railroad tracks. Else my freight train of facts will run you down.

CYA folks. C. Y. A. 

(Cover your ass. Save *everything*.)"
13,"&gt;Me: ""That's how your computer feels.""

Love that part!"
14,"$OP: Do you have the answer to lifes mysteries? 

$dude: Yeah! Definetly!"
15,"&gt; Me: ""Go ahead and hold your hand out, turn the can upside down and spray your hand...""


&gt;Him: ""OW!""


&gt;Me: ""That's how your computer feels.""

can't stop laughing at this, its gold!"
16,And thank god he did. Seriously could not have carried that conversation with her on for any longer. Literally everyone was rolling their eyes at the time.
17,I should have carried foil with me to set up a temporary wifi deflector around the open ceiling tile
18,"$Friend = $null

Problem solved."
19,I like the way that student thinks. That would be an excellent feature (especially for one-finger typists). 
20,"My approach would have been ""If you don't want us maintaining that server we would be happy to remove it from your contract with us immediately, we can have it done in a few minutes."" Shut down the server and see how long it takes them to go apeshit and then site the call as the reason it's offline."
21,Just enable all the accessibility options normally used for blind people and have them use their computer that way. Who needs monitors anyway!? ^^/s
22,"""Hello? Electric Company? My TV's broken!"" "
23,"&gt; ""You're letting the WiFi escape! I'm calling IT!!""

She's probably accustomed to IPoAC."
24,"One day touch screen devices will have really good voice recognition.  If you need to right click, you have to pitch just above middle C."
25,You got to sneak up real quiet!
26,"If there is one thing TFTS has taught me, it's that cattle do not react well to unfamiliar environments, and fall back to their primal instincts of pointing the finger elsewhere when their fecal matter splatters all over the rotating cooling device.

Upvote4u"
27,"Ooh!  I did that once!  After high school I did a short stint in the military.  During combat training (you're graduated from basic and you're officially a Marine but you're still fresh as hell) we were digging foxholes.  After we were done, me and some of the other trainees were hanging out in a clearing eating some lunch and waiting for orders when our Sgt comes by to take down our flak jacket sizes so we can get SAPI plates (the actual bullet-proof part) for the range portion of training the following week.  After taking down all our sizes,

&gt;Sgt: Good job everyone.

&gt;All of us: Aye, Sgt.

(Again, fresh as hell).  I was the last one to reply so he singled me out.

&gt;Sgt: (obviously joking) except you, you suck.

&gt;Me: Aye Sgt?

&gt;Sgt: But the important thing is

and here he points at my 'Battle Buddy' (you're assigned a partner for the duration of training)

&gt;Sgt: Do you love him?

&gt;Me: Like a brother in arms, Sgt.

He then looks at my Battle Buddy and asks if he loves me.  He replies with a simple ""yes, Sgt.""  He goes around the whole circling asking everyone if they love me, and everyone says yes (yay!), so when he gets back to me he points at someone else.

&gt;Sgt: Do you love him?

Since everyone else simply said ""yes"" without the ""like a brother"" part, I replied with a simple ""yes, Sgt.""

&gt;Sgt: Like a boyfriend?

&gt;Me: Like a brother in arms.""

&gt;Sgt: Why not like a boyfriend?

And before I could help myself: 

&gt;Me: You're more my type, Sgt.

Dead silence.  He stares at his feet, holds out his hand.

&gt;Sgt: You don't ever talk to me again the rest of the time we're here.

And walks off.  "
28,How the heck swiping a badge and a pin more complicated than filling three fields.....
29,"In about 10-15 years when he tells you you know nothing about technology remind him of this moment. Remind him who taught him about the technology ""you know nothing about"""
30,Funnily enough our budget doesn't extend to speakers..
31,"better for users to take security too seriously than not care about it at all. ive lost track ive how many customers ive had say ""my password is %password%, same one i always use for everything"" when helping them troubleshoot login issues. "
32,Internet Protocol over Air Conditioning
33,"Well, of course the *engineers* thought it was unfixable.  They're not programming, you see...

...and engineers, they love to make *new* things, not fix old ones. ;)"
34,"""Yeah, let me just make a backup of these viruses so I can fuck up my computer again right after you fix it"""
35,"""You did not tell me that it will do that! I thought you were working in IT!"""
36,"That's when you truly become a tech. That moment when you realize the far-fetched ""nobody's *that* stupid"" stories are true. They're all true... "
37,"Next Mac: ""3D  Sensitive Keyboards Measure How Hard You Press The Button. You Will Never Need Caps Lock Again!"""
