,text
0,Oh and I just found out that the student has been reprimanded for abusing the emergency line and using the printing facilities for personal use. Win!
1,"If you have a more competent and productive tech, you bill more for their time rather than have them pad their hours.  In the end it's still cheaper for the client than getting the incompetent tech."
2,"Who decided the policy of no personal prints when they charge for the prints?

At my uni I can print whatever I want as long as I have a positive prepaid balance. Also it's impossible for students to even get a negative balance. For every page, the printer checks it in a central database.

Ninja edit: staff can get a negative balance (which they don't really have to pay ever) and for them there's a no personal stuff policy."
3,"You know, IT people are sometimes prone to the imposter syndrome. Where we think we aren't as good as other people assume, or that we need to be. Almost all of us are guilty of this, including me. However, even at the darkest depths of my depravity...long before I hated even a single user, and would still willingly touch a printer...I never wondered how to make a capital number."
4,"With Excel involved I always expect a story similar to what my co-workers do, pull out a calculator to add up cells... I guess your colleague found another way of counting up cells by not using Excel.

EDIT: I also really like the mindset of ""let me do it my way"", especially if it's wrapped up in a ""I always do it this way"", as if seniority (of a way of doing something) is somehow relevant for efficiency."
5,"You've just become techsupport, regardless of your actual job.  I believe the relevant quote for this is from the English translation of Dante's work *The Divine Comedy:*

&gt; ***All hope abandon ye who enter here.***"
6,Did you look at the target for the shortcut to tell you where the video was?
7,"&gt; Talked with $Bossman and asked him how he'd bill 4 hours for that? 

Well he'd have billed 4 hours for that because he'd be screwing with cables and drivers and turning it off and back on again for 3 hours, 58 minutes and then 1 minute removing the plastic over the print nozzle and doing a test print. "
8,"Towards the end they started sending me on ""prebilled"" calls, where they'd have a flat fee for a service. I had suggested this early on, as the value would be the same to the end customer, if not worth more. I'd rather have a tech charge me $300 and be done in a hour than $100 an hour for 3 hours of waiting for him to fix it. "
9,He is the reason we can't have nice things.
10,"Netflix is important, just like Fakebook. Methinks it is time to remote into the network and do a little management on that port of the switch, and perhaps a little DNS redirection. Redirection to the work intranet should do fine, and there can be absolutely no reason to change it again."
11,"Should've been: 

&gt;SP: I dont know... Can you go down to local computer store and get it for me?

&gt;DegenSHT: ~~I´m afraid I´m quite busy today, but I might be able to get it later. I cant guarantee it though.~~ No."
12,"That right there is a duh moment. I wouldn't have thought of that, but I've honestly never dealt with this shortcut issue."
13,In the US we consider universal printcare to be socialism.
14,He is the reason somebody has nice things.
15,"https://i.imgur.com/tZLRG3p.jpg

(^that's ^idiot_tech ^above, ^not ^tuxedo_jack )"
16,"""You can never underestimate the stupidity of the general public."" - Scott Adams 



I'll also give you this one, even though it's impossible to do with your job.




""Never argue with stupid people, they will drag you down to their level and then beat you with experience"" - Mark Twain"
17,"Man, reading this was like starting your car and finding out you're out of pretzels. "
18,He wasn't that type. Now $TypeA would have been all over that. 
19,"I redirect Netflix and Facebook to http://www.sanger.dk at many of my client sites. Whenever someone in a cube lets out a startled ""what the fuck?"" I know someone isn't working. "
20,"It's not like you need a straight out no, which could be construed as being unnecessarily rude. There are plenty of legitimate excuses:

&gt; * We're only allowed to order from approved suppliers. If you provide your own, we don't care where it comes from

&gt; * If I buy it, I can't claim it back because it's not my expense. 

&gt; * We're not allowed to leave the office when we're working

&gt; * What the fuck am I, your *small thing* fetching bitch?"
21,"Very good.  In the mechanical world there is a book that sets out how many hours you bill for a job.  Get it done faster?  Bully for you, you can take more jobs and get more money.  Takes longer?  Too bad.  

No one likes dealing with a situation where they don't know what their bill is gonna look like once they're done.  "
22,"&gt; as if seniority (of a way of doing something) is somehow relevant for efficiency.

There's always the question of a learning curve, and whether the time it takes to learn how to do something a new way will actually be repaid by the time you save with it later. But some users shock me with their appraisal of this math; if you use computers *for many hours every day at work*, how can it be time-effective to remain ""NOT A COMPUTER PERSON""? Do they ride home on a bus driven by ""NOT A CAR PERSON""?"
23,"*blink*

EVERY shortcut is to an individual file.

Those to a drive?  Actually shortcut to the root directory of said drive.

Everything else is to a file; be it a directory file, a video file, an executable file (and some ought to be drug out back and executed IMO!), etc.

RwP
"
24,I'll be damned. There ARE adults in this world. 
25,"Hmmmm....
Not sure im happy about a system that allows people to go -$50 
"
