,text
0,"&gt;$FBI: Thank you for your cooperation. 

And they're boned."
1,"""I'd like you to die so I can watch TV""

"
2,"&gt; Helldesk: How are you disabled?   
&gt; User: Leg disabled.
"
3,"Anyone who's ever had a long, ongoing problem that a telco refuses to take any responsibility for will tell you- if you showed up on time, went looking for problems, took ownership of any you found and fixed them, and still stayed until the reason you originally came was complete- you might as well be Jesus because what you've given them is essentially a salvation.  "
4,"&gt;I calculated where I was on hours worked vs. hours paid, taking into account the initial front money. It was good, so I kept working.

You have no idea how happy I was to read this. So many stories are some variation on ""so I kept working even though I wasn't getting paid, and then things went to hell and I was out of pocket""."
5,everyone has a test environment some are just lucky enough to have a production environment too XD
6,So the Whole thing boils down to a lowly serf dared to have self respect against the noble class.
7,"&gt;We do not require any education in IT to apply (some of our best tech supports are just high school or college graduates), we give new applicants a test and base our decision mostly on that.

There needs to be more employers like this in the world. I mean fuck, I see so many people getting IT degrees just to work at jobs that barely pay well enough to keep their lights on."
8,"Test environments exist for a reason, harsh way to learn it."
9,"&gt;judged it to be ""bloody hot""

Hey man, not all of us are IT guys here, you gotta tone it down with the technical jargon!"
10,Am I the only one who was hoping there was going to be a drug lord coming into the 21st century using shipping software for their products?
11,"yay, new Patches story

EDIT: wow, this is my highest rated comment, and its probably one of my least profound comments"
12,"Also

&gt;  When I hit the one week mark (the amount of the initial advance), I keep working but I stop uploading the source code.

He was even willing to give him a second chance."
13,This sub needs a bot that summarizes every post in one line just like this. 
14,"&gt; When I reached the end of the paid hours, I stopped working, and stopped uploading.

This is the part that impressed me the most. So many people would just keep working and hope they could argue the money out of the employer."
15,"Yeah a couple of months ago, I got a ticket that just said, ""I'm disabled."" I was sitting there thinking *That's not really an IT issue...*

EDIT: Dug up the ticket. [Here's a screenshot of the email.](http://i.imgur.com/UQoFfd4.jpg)"
16,"Minicomputer. Nice.

And I have to wonder if debugging via university students was common in the day, or this was an oddity."
17,"Do a loss of management productivity estimate, add the cost of workaround #2 (new scanner) and send to your department head. "
18,"SIR, I ALREADY TOLD YOU THAT I AM NOT A HOT PERSON, YOU'RE REFUSING TO HELP ME SO I'M GOING TO HANG UP! ^^^r/me_irl  
  
"
19,I guess this was inevitable.
20,Ken Boned. 
21,"Yeah... Not America. No districts, no superintendents.

And I'm afraid to say this was not the worse that $principal ever did. 

But he did end up getting banned for life from the island we were on. That count?"
22,They should make PCs that can spit coffee out of the USB or headphone port
23,"Not sure why you said phones don't come with instructions because they typically do. If it isn't a physical copy, there is a digital copy somewhere on the phone itself typically under settings - help. If it's digital then there's usually some piece of paper that details where it is digitally."
24,"no no no you need to talk to the superintendent $principal boss.
because what he did is blatantly illegal
he tried to order you into hazrdous life threatening conditions with no hazard pay no chance at fixing it, for a non work related reason, at a minimum hes lookin at abuse of his position and misuse of district property,
i hope to high hell you managed to get him fired for it."
25,"That computer must be a Mac. It's not very...**PC**

Sorry I'll see myself out."
