,text
0,Lousy techs!  They refuse to help us with catastrophic issues that we caused.  Why do we pay them?  They do nothing but cost us money!  Even though I didn't follow company policy it MUST be the techs fault for the loss of company money!
1,"Let me guess, you never heard anything about it ever again. Because that's how important that guy was."
2,"People like you make the average user think IT is useless. Look at this guy, he couldn't even make a physical part of a computer bigger from a distance!

^^^/s

"
3,"My favorite part:  ""First go to the desktop.""
                                          ""The what?"""
4,A partial admission of stupidity ***and*** an apology? Lucky you!
5,"""It's broken!""

""No it's not.""

*breaks it.* ""It's broken!"""
6,I think this is it. I think this is the absolute worst. A client who doesn't understand TIME?! I'm out. How do you set an alarm? Does he know how old he is?
7,Yup.
8,"I now read MFP as ""Mother fucking printer.""

Just thought I'd share."
9,"Pleasant New Hire, who is also capable of learning and also has reticence about moving equipment if unsure. Outstanding!"
10,Asset tags. Put on at deployment. Or even after linked to the serial number. This will save you
11,"I have to remind myself that, unless I'm talking to my boss or other Unix familiar folks, it's an exclamation point, not *bang*."
12,"&gt;PS. The form on $selfService is only a dropdown for the system and a box to describe the problem. Easily doable in the time he spent on the phone to me.

""I don't have time! Why can't you do it for meeee?!"""
13,"[A real password] (https://www.quora.com/What-is-the-most-unusual-password-you-have-ever-seen/answer/Garrett-Murphy-6) people had:

`I!LittleBoys`"
14,"&gt; Maint isn't allowed to call our office any more.  

Imagine how unsatisfied he is now!"
15,"MDT/OSD, ~~copyzilla~~ clonezilla *I guess!*, norton ghost, and good old fashioned drive mirroring.

I'll take 95k/yr, balanced for cost of living."
16,"Yes I restart it every night. Look

*Turns monitor off*"
17,"Had a user that called me out for a printer that wasn't working... I plugged it in, and it suddenly worked fine.

A couple days later, the printer isn't working again, and ""this time it's DEFinitely plugged in,"" was sneered. It wasn't self control, I honestly thought this was the bigger burn; I silently walked around the desk, picked up the OTHER end of the power cable, and plugged it into the printer.
"
18,"""$AB: Did you forget your passphrase?""

...Yes, yes I did. I have completely forgotten it."
19,"Fucking techs, I only see them when there are problems! What are they doing the rest of time? Probably nothing. Heck, they're probably the ones who break things since I only see them when things are broken. "
20,"Nah, you are missing the bright side of it. She didn't ask you to show her how to power on the computer..."
21,"&gt; $SaveMe: I don’t have time for this

Sounds like he had 8 months for it and won't admit fault."
22,"Big Shot: DO YOU KNOW WHO I AM????

Grunt: Do you know who -I- am? 

Big Shot: [pause]  No.

Grunt: [click]

OK, probably wouldn't work in most cases, but is fun to fantasize. "
23,"""Oh man, you should really see a doctor about that broken leg.""

""What broken leg?""

*Crunch* ""That broken leg."""
24,"""Screw you, future-me!"""
25,Turning it off then turning it back on solves a lot of problems but a part of me has died due to how many times someone asked for help only to find out that something was unplugged
26,"Well at least they called it the ""Monitor"" my users would have said


&gt;make the computer more bigger"
27,"You mean where I save my files? I mean, besides in the recycling bin."
