,text
0,"You should NOT remote in and help him correct the return date because he's obviously still very, very sick... "
1,"That's where you escalate your user contact. If the user becomes unavailable on a high-priority ticket, you contact the user's manager. If they're unavailable, you escalate again. Interrupt people important enough (""I'm sorry, but as this is a top priority ticket, we are required to follow up until it is resolved.""), and the shit will start flowing down the appropriate side of the hill.

Also, everybody thinks their issue is high priority, because it is to them. Try adding text labels by the scale of the impact instead."
2,This means that somewhere two non-IT types are talking to each other trying to figure out their problems.
3,"Yeah, IT is often hated. Because we don't 'earn money' for the company, only spend it. and as long as everything works, people can't see what use we are. "
4,"&gt; I just thought

No you haven't."
5,"Theory.  Customer calls one IT department, realizes they called the wrong number, immediately calls the correct IT department, realizes that they didn't hang up first, and then hangs up on both right as you both pick up the phone.

Sounds like a reasonable chain of events for someone who needs IT."
6,You can't take sick days for the disease that guy has...
7,"&gt;$Usr - Why do we have a pdf printer if it doesn't print pdf's?

You have to admit, there is a some logic to his reasoning."
8,"&gt;Are you a rubbish chat bot sent to test me?

I LOL'd. This is the the type of user that every IT support personnel dreads. Ouch."
9,"Congratulations, you will now be supporting this until the end of your career (at that company). :)"
10,"That's a great story, but what's better is that she realized she would need your time as well and actually booked for an hour, instead of turning up and expecting an hours worth of training in five minutes.

Glad to hear that your business is gaining recognition.
"
11,Those first two sentences. Had to double check to make sure I wasn't in r/startrek by accident.
12,"You shouldn't stand for that, report him to his manager for incompetence. 

On the other hand, they might try and rope you in to training him in basic IT... "
13,i never realized how important this was till I read this. I always get annoyed when my manager tells me to write the steps down for even  a 2 year old to follow them. 
14,"He bought some nice shampoo and conditioner and followed the instructions.

&gt; Lather  
&gt; Rinse  
&gt; Repeat  

If his wife hadn't come home when she did he might still be in the shower now..."
15,"It is also about salaries, people, who work physically are often thinking that other work is worthless. I hate it, because no honest work is worse or better. Right now I'm an IT manager and this thing is still visible when I'm walking to canteen to eat. Why people have to be so... jealous? I don't even know how to call it, but it makes me feel sad. I would grab a beer with them, they would spit in mine."
16,"""Hello IT, have you tried setting it on fire and putting it out again?"""
17,Isn't that how black holes are created?
18,I think this might be because I didn't updoot a post once.
19,"When a user started to repeatedly ask the same question I would usually just reply with my same answer over and over again. I didn't mind being stuck in an infinite loop, the user would always give up before I did."
20,"Hahahaha! Thank you. But truth be told, my confidence stemmed from proper ticket management and that I followed up numerous times. If I had just passed the ticket along and pretended it was someone else's problem, things might have turned out differently. Now, that I am in management, I try to teach my subordinates to always ask themselves what else they can do. To take a proactive approach to their job. "
21,"I think it's a good idea to plug that computer back in before you leave for the day. With luck, all your problems will be solved by morning."
22,The phone signal was coming from INSIDE YOUR OWN DEPARTMENT!
23,"So you work in a building with no fire detector in your office area, is that even legal?"
24,I love how big your balls are. Welcome to the club of mot being afraid cause someone else isn't doing their job
25,Three weeks later you realise the mouse is missing. 
26,There's a good one about a developer who collapsed from exhaustion in the shower while trying to wash his hair. 
27,"or hits ""Transfer"" instead of ""Release""?"
28,I have no idea. I mean we already don't have clean drinking water and the warehouse is infested with mold. So no fire detectors are the least of my issues here. 
