,text
0,"Rule 1: Never help with printers unless you have to.  
Rule 2: Never do it over the phone.  
Rule 3: There is always a cable (except when there isn't), never believe the user's assertion that there isn't a cable.  
Rule 4: Networked printers are broken printers. (except in a controlled enterprise environment)"
1,Sounds like a RAID controller failed.
2,"""Should I get a laptop?"" 

I can't stop laughing."
3,"How do these people spend hundreds of dollars on a brand new phone, not even knowing what they're buying?"
4,Any printer is a 3-D printer if you use enough paper.
5,"&gt;We're going to pass the error log onto the software developer so they can sort it out.

If something gets fixed as a result of this, that'll be the second win of the story."
6,As a guy who has never had to create a thesis: I find it pretty stupid that people don't have at least 2 other backups and/or a cloud upload of their thesis at all times. 
7,"I had direct orders to help her with the printer. 

She lives 500 miles away, so phone was only option. 

She insisted there was no cable (also she called everything a 'USB Cable')

Networking was the only option, given the information I had. "
8,Well targeted advertising and clueless customers
9,"""ME: The person who shares my body""

Got my vote just for that."
10,Thought I was in /r/CCW and now I'm drinking coffee slightly confused
11,"&gt; After reassembling it, the computer worked great for years after.

It survived all that and still works?"
12,"I hear you pretty well.. I didn't tell the story just because I couldn't find a subreddit that fits.

I'm working on a GIS project, the frigging project manager - don't you have a project to manage instead of meddle in coding, dude? - decides to ""fix"" a few of the add-ins I wrote for arcmap - a GIS software while I was on paid leave. Result? The add-in now doesn't bother to form relationships in two weeks' worth of data. There simply isn't a way to fix, the whole crew - 30+ operators - will have to delete what they did and redo.

Furthermore, he decides I could take the fall and calls the frigging CEO to a meeting, to explain 300+ manhours of productivity loss with me writing faulty code. Today's Sunday, we met last Friday. The moment he opened his mouth to say it was my fault, the GIS crew leader and the project co-manager chewed him out without me needing to say a single word.

We're hiring for a competent project manager, by the way."
13,"I would have told her the approximate cost to launch a satellite into orbit to track the plane and beam ""the Internet"" to it would be roughly in the ball park of 2&gt;5 billion dollars. If she would like, you would get the ball rolling and start calling around getting approximate costs. That or she could spend the $50 on WiFi. Telling people the price of crazy usually makes them reconsider"
14,Was it the Tree Decimator 3000?
15,"Nope, it's been coded only for Dell desktops and Samsung tablets. You're out of luck."
16,"""No, you should get an Etch-a-Sketch.  Heeeeere's your sign."""
17,Probably saved her life. Good job!
18,"Springfield XD has a grip and trigger safety that both must be depressed at the same time to fire the gun- unless you're squeezing the trigger while pressing on the backstrap, no bang. Either way, safety is something you do, not a switch on a gun- mechanical safeties are defined as ""devices that will fail at the worst possible moment"". "
19,"Stalker is a bit harsh here, she sounds awkward and lonely and nice. "
20,What the actual hell?
21,If something is going to take me more than 30 mins to rewrite then its gets seperate physical and a cloud backups.
22,&gt; This site is best viewed in Internet Explorer 5 at 800x600
23,but is the ticket closed?
24,"Amazingly, yes. I was sure it was done for, which is why we went for the risky dishwasher method."
25,The Fuck Environment 9000
26,Ba dum tish. 
